Date,Livepeer (#),Chainlink (#),Worldcoin (#),The Graph (#),Ethereum Name Service (#),Gitcoin (#),Render Network (#),UMA (#),Aragon (#),Kleros (#),Tornado Cash (#),Bounce Finance (#),Arkham (#),Instadapp (#)
2018-01-25,,17785.00,,,,,,,,,,,,
2018-01-26,,17857.00,,,,,,,,,,,,
2018-01-27,,17961.00,,,,,,,,,,,,
2018-01-28,,18043.00,,,,,,,,,,,,
2018-01-29,,18117.00,,,,,,,,,,,,
2018-01-30,,18182.00,,,,,,,,,,,,
2018-01-31,,18257.00,,,,,,,,,,,,
2018-02-01,,18300.00,,,,,,,,,,,,
2018-02-02,,18365.00,,,,,,,,,,,,
2018-02-03,,18403.00,,,,,,,,,,,,
2018-02-04,,18438.00,,,,,,,,,,,,
2018-02-05,,18451.00,,,,,,,,,,,,
2018-02-06,,18477.00,,,,,,,,,,,,
2018-02-07,,18528.00,,,,,,,,,,,,
2018-02-08,,18546.00,,,,,,,,,,,,
2018-02-09,,18581.00,,,,,,,,,,,,
2018-02-10,,18684.00,,,,,,,,,,,,
2018-02-11,,18763.00,,,,,,,,,,,,
2018-02-12,,18823.00,,,,,,,,,,,,
2018-02-13,,18899.00,,,,,,,,,,,,
2018-02-14,,18956.00,,,,,,,,,,,,
2018-02-15,,19001.00,,,,,,,,,,,,
2018-02-16,,19056.00,,,,,,,,,,,,
2018-02-17,,19121.00,,,,,,,,,,,,
2018-02-18,,19173.00,,,,,,,,,,,,
2018-02-19,,19259.00,,,,,,,,,,,,
2018-02-20,,19352.00,,,,,,,,,,,,
2018-02-21,,19407.00,,,,,,,,,,,,
2018-02-22,,19481.00,,,,,,,,,,,,
2018-02-23,,19511.00,,,,,,,,,,,,
2018-02-24,,19583.00,,,,,,,,,,,,
2018-02-25,,19632.00,,,,,,,,,,,,
2018-02-26,,19680.00,,,,,,,,,,,,
2018-02-27,,19750.00,,,,,,,,,,,,
2018-02-28,,19813.00,,,,,,,,,,,,
2018-03-01,,19875.00,,,,,,,,,,,,
2018-03-02,,19922.00,,,,,,,,,,,,
2018-03-03,,19988.00,,,,,,,,,,,,
2018-03-04,,20028.00,,,,,,,,,,,,
2018-03-05,,20063.00,,,,,,,,,,,,
2018-03-06,,20096.00,,,,,,,,,,,,
2018-03-07,,20163.00,,,,,,,,,,,,
2018-03-08,,20252.00,,,,,,,,,,,,
2018-03-09,,20305.00,,,,,,,,,,,,
2018-03-10,,20370.00,,,,,,,,,,,,
2018-03-11,,20434.00,,,,,,,,,,,,
2018-03-12,,20511.00,,,,,,,,,,,,
2018-03-13,,20518.00,,,,,,,,,,,,
2018-03-14,,20539.00,,,,,,,,,,,,
2018-03-15,,20567.00,,,,,,,,9.00,,,,
2018-03-16,,20589.00,,,,,,,,9.00,,,,
2018-03-17,,20606.00,,,,,,,,9.00,,,,
2018-03-18,,20643.00,,,,,,,,9.00,,,,
2018-03-19,,20670.00,,,,,,,,9.00,,,,
2018-03-20,,20719.00,,,,,,,,9.00,,,,
2018-03-21,,20702.00,,,,,,,,9.00,,,,
2018-03-22,,20736.00,,,,,,,,9.00,,,,
2018-03-23,,20767.00,,,,,,,,9.00,,,,
2018-03-24,,20801.00,,,,,,,,9.00,,,,
2018-03-25,,20828.00,,,,,,,,9.00,,,,
2018-03-26,,20857.00,,,,,,,,9.00,,,,
2018-03-27,,20853.00,,,,,,,,9.00,,,,
2018-03-28,,20867.00,,,,,,,,9.00,,,,
2018-03-29,,20902.00,,,,,,,,9.00,,,,
2018-03-30,,20909.00,,,,,,,,9.00,,,,
2018-03-31,,20922.00,,,,,,,,9.00,,,,
2018-04-01,,20920.00,,,,,,,,9.00,,,,
2018-04-02,,20938.00,,,,,,,,9.00,,,,
2018-04-03,,20961.00,,,,,,,,9.00,,,,
2018-04-04,,20979.00,,,,,,,,9.00,,,,
2018-04-05,,21005.00,,,,,,,,9.00,,,,
2018-04-06,,21004.00,,,,,,,,9.00,,,,
2018-04-07,,21015.00,,,,,,,,9.00,,,,
2018-04-08,,21020.00,,,,,,,,9.00,,,,
2018-04-09,,21014.00,,,,,,,,9.00,,,,
2018-04-10,,21035.00,,,,,,,,9.00,,,,
2018-04-11,,21062.00,,,,,,,,9.00,,,,
2018-04-12,,21084.00,,,,,,,,9.00,,,,
2018-04-13,,21114.00,,,,,,,,9.00,,,,
2018-04-14,,21129.00,,,,,,,,9.00,,,,
2018-04-15,,21159.00,,,,,,,,9.00,,,,
2018-04-16,,21177.00,,,,,,,,9.00,,,,
2018-04-17,,21213.00,,,,,,,,9.00,,,,
2018-04-18,,21253.00,,,,,,,,9.00,,,,
2018-04-19,,21258.00,,,,,,,,9.00,,,,
2018-04-20,,21283.00,,,,,,,,9.00,,,,
2018-04-21,,21313.00,,,,,,,,9.00,,,,
2018-04-22,,21325.00,,,,,,,,9.00,,,,
2018-04-23,,21339.00,,,,,,,,9.00,,,,
2018-04-24,,21370.00,,,,,,,,9.00,,,,
2018-04-25,,21376.00,,,,,,,,9.00,,,,
2018-04-26,,21413.00,,,,,,,,9.00,,,,
2018-04-27,,21437.00,,,,,,,,9.00,,,,
2018-04-28,,21461.00,,,,,,,,9.00,,,,
2018-04-29,,21484.00,,,,,,,,9.00,,,,
2018-04-30,50.00,21508.00,,,,,,,,9.00,,,,
2018-05-01,107.00,21536.00,,,,,,,,9.00,,,,
2018-05-02,161.00,21567.00,,,,,,,,9.00,,,,
2018-05-03,180.00,21596.00,,,,,,,,9.00,,,,
2018-05-04,186.00,21625.00,,,,,,,,9.00,,,,
2018-05-05,192.00,21629.00,,,,,,,,9.00,,,,
2018-05-06,213.00,21643.00,,,,,,,,9.00,,,,
2018-05-07,219.00,21669.00,,,,,,,,9.00,,,,
2018-05-08,233.00,21704.00,,,,,,,,9.00,,,,
2018-05-09,233.00,21750.00,,,,,,,,9.00,,,,
2018-05-10,241.00,21774.00,,,,,,,,9.00,,,,
2018-05-11,245.00,21782.00,,,,,,,,9.00,,,,
2018-05-12,246.00,21796.00,,,,,,,,9.00,,,,
2018-05-13,249.00,21820.00,,,,,,,,9.00,,,,
2018-05-14,250.00,21835.00,,,,,,,,10.00,,,,
2018-05-15,255.00,21880.00,,,,,,,,10.00,,,,
2018-05-16,257.00,21905.00,,,,,,,,10.00,,,,
2018-05-17,259.00,21917.00,,,,,,,,10.00,,,,
2018-05-18,263.00,21927.00,,,,,,,,10.00,,,,
2018-05-19,269.00,21949.00,,,,,,,,10.00,,,,
2018-05-20,269.00,21959.00,,,,,,,,10.00,,,,
2018-05-21,280.00,21964.00,,,,,,,,10.00,,,,
2018-05-22,287.00,21980.00,,,,,,,,10.00,,,,
2018-05-23,290.00,21983.00,,,,,,,,10.00,,,,
2018-05-24,290.00,21991.00,,,,,,,,10.00,,,,
2018-05-25,297.00,22009.00,,,,,,,,10.00,,,,
2018-05-26,295.00,22020.00,,,,,,,,10.00,,,,
2018-05-27,305.00,22028.00,,,,,,,,10.00,,,,
2018-05-28,306.00,22038.00,,,,,,,,10.00,,,,
2018-05-29,305.00,22035.00,,,,,,,,10.00,,,,
2018-05-30,299.00,22054.00,,,,,,,,10.00,,,,
2018-05-31,301.00,22063.00,,,,,,,,10.00,,,,
2018-06-01,302.00,22062.00,,,,,,,,10.00,,,,
2018-06-02,303.00,22062.00,,,,,,,,10.00,,,,
2018-06-03,308.00,22072.00,,,,,,,,10.00,,,,
2018-06-04,307.00,22085.00,,,,,,,,10.00,,,,
2018-06-05,312.00,22087.00,,,,,,,,10.00,,,,
2018-06-06,312.00,22088.00,,,,,,,,10.00,,,,
2018-06-07,316.00,22086.00,,,,,,,,10.00,,,,
2018-06-08,325.00,22089.00,,,,,,,,10.00,,,,
2018-06-09,326.00,22090.00,,,,,,,,10.00,,,,
2018-06-10,326.00,22093.00,,,,,,,,10.00,,,,
2018-06-11,329.00,22096.00,,,,,,,,10.00,,,,
2018-06-12,330.00,22099.00,,,,,,,,10.00,,,,
2018-06-13,329.00,22088.00,,,,,,,,10.00,,,,
2018-06-14,331.00,22097.00,,,,,,,,10.00,,,,
2018-06-15,331.00,22100.00,,,,,,,,10.00,,,,
2018-06-16,331.00,22115.00,,,,,,,,10.00,,,,
2018-06-17,331.00,22119.00,,,,,,,,10.00,,,,
2018-06-18,337.00,22130.00,,,,,,,,10.00,,,,
2018-06-19,338.00,22133.00,,,,,,,,10.00,,,,
2018-06-20,337.00,22134.00,,,,,,,,10.00,,,,
2018-06-21,333.00,22138.00,,,,,,,,10.00,,,,
2018-06-22,335.00,22139.00,,,,,,,,10.00,,,,
2018-06-23,338.00,22143.00,,,,,,,,10.00,,,,
2018-06-24,338.00,22135.00,,,,,,,,10.00,,,,
2018-06-25,347.00,22142.00,,,,,,,,10.00,,,,
2018-06-26,352.00,22143.00,,,,,,,,10.00,,,,
2018-06-27,351.00,22146.00,,,,,,,,10.00,,,,
2018-06-28,356.00,22150.00,,,,,,,,10.00,,,,
2018-06-29,368.00,22148.00,,,,,,,,10.00,,,,
2018-06-30,365.00,22154.00,,,,,,,,10.00,,,,
2018-07-01,367.00,22158.00,,,,,,,,10.00,,,,
2018-07-02,368.00,22163.00,,,,,,,,10.00,,,,
2018-07-03,371.00,22170.00,,,,,,,,10.00,,,,
2018-07-04,370.00,22180.00,,,,,,,,10.00,,,,
2018-07-05,371.00,22186.00,,,,,,,,10.00,,,,
2018-07-06,377.00,22207.00,,,,,,,,10.00,,,,
2018-07-07,376.00,22226.00,,,,,,,,10.00,,,,
2018-07-08,376.00,22232.00,,,,,,,,10.00,,,,
2018-07-09,374.00,22240.00,,,,,,,,10.00,,,,
2018-07-10,375.00,22248.00,,,,,,,,10.00,,,,
2018-07-11,375.00,22252.00,,,,,,,,10.00,,,,
2018-07-12,375.00,22261.00,,,,,,,,10.00,,,,
2018-07-13,378.00,22256.00,,,,,,,,10.00,,,,
2018-07-14,380.00,22261.00,,,,,,,,10.00,,,,
2018-07-15,380.00,22270.00,,,,,,,,229.00,,,,
2018-07-16,385.00,22276.00,,,,,,,,2093.00,,,,
2018-07-17,386.00,22278.00,,,,,,,,3272.00,,,,
2018-07-18,388.00,22287.00,,,,,,,,3255.00,,,,
2018-07-19,408.00,22283.00,,,,,,,,3229.00,,,,
2018-07-20,411.00,22269.00,,,,,,,,3217.00,,,,
2018-07-21,430.00,22273.00,,,,,,,,3209.00,,,,
2018-07-22,441.00,22285.00,,,,,,,,3183.00,,,,
2018-07-23,442.00,22293.00,,,,,,,,3167.00,,,,
2018-07-24,453.00,22288.00,,,,,,,,3161.00,,,,
2018-07-25,477.00,22282.00,,,,,,,,3158.00,,,,
2018-07-26,492.00,22292.00,,,,,,,,3154.00,,,,
2018-07-27,869.00,22303.00,,,,,,,,3151.00,,,,
2018-07-28,1606.00,22314.00,,,,,,,,3157.00,,,,
2018-07-29,14958.00,22330.00,,,,,,,,3143.00,,,,
2018-07-30,29479.00,22330.00,,,,,,,,3147.00,,,,
2018-07-31,42058.00,22330.00,,,,,,,,3144.00,,,,
2018-08-01,53058.00,22336.00,,,,,,,,3136.00,,,,
2018-08-02,57983.00,22338.00,,,,,,,,3124.00,,,,
2018-08-03,60427.00,22337.00,,,,,,,,3122.00,,,,
2018-08-04,63582.00,22344.00,,,,,,,,3099.00,,,,
2018-08-05,73616.00,22351.00,,,,,,,,3098.00,,,,
2018-08-06,87446.00,22354.00,,,,,,,,3081.00,,,,
2018-08-07,90128.00,22365.00,,,,,,,,3079.00,,,,
2018-08-08,90179.00,22372.00,,,,,,,,3079.00,,,,
2018-08-09,90407.00,22353.00,,,,,,,,3079.00,,,,
2018-08-10,92116.00,22355.00,,,,,,,,3079.00,,,,
2018-08-11,101774.00,22358.00,,,,,,,,3078.00,,,,
2018-08-12,110334.00,22364.00,,,,,,,,3076.00,,,,
2018-08-13,116283.00,22365.00,,,,,,,,3075.00,,,,
2018-08-14,122779.00,22362.00,,,,,,,,3077.00,,,,
2018-08-15,127447.00,22367.00,,,,,,,,3078.00,,,,
2018-08-16,137221.00,22379.00,,,,,,,,3076.00,,,,
2018-08-17,153155.00,22398.00,,,,,,,,3078.00,,,,
2018-08-18,178632.00,22400.00,,,,,,,,3074.00,,,,
2018-08-19,208810.00,22412.00,,,,,,,,3078.00,,,,
2018-08-20,243772.00,22417.00,,,,,,,,3076.00,,,,
2018-08-21,288377.00,22434.00,,,,,,,,3077.00,,,,
2018-08-22,319691.00,22454.00,,,,,,,,3076.00,,,,
2018-08-23,358288.00,22467.00,,,,,,,,3076.00,,,,
2018-08-24,388670.00,22491.00,,,,,,,,3074.00,,,,
2018-08-25,443854.00,22508.00,,,,,,,,3074.00,,,,
2018-08-26,501821.00,22520.00,,,,,,,,3074.00,,,,
2018-08-27,532848.00,22539.00,,,,,,,,3075.00,,,,
2018-08-28,572036.00,22548.00,,,,,,,,3073.00,,,,
2018-08-29,617411.00,22554.00,,,,,,,,3073.00,,,,
2018-08-30,648812.00,22566.00,,,,,,,,3066.00,,,,
2018-08-31,672648.00,22571.00,,,,,,,,3066.00,,,,
2018-09-01,704822.00,22583.00,,,,,,,,3066.00,,,,
2018-09-02,746246.00,22577.00,,,,,,,,3066.00,,,,
2018-09-03,784910.00,22586.00,,,,,,,,3065.00,,,,
2018-09-04,821937.00,22588.00,,,,,,,,3064.00,,,,
2018-09-05,867739.00,22587.00,,,,,,,,3064.00,,,,
2018-09-06,890096.00,22590.00,,,,,,,,3063.00,,,,
2018-09-07,913910.00,22596.00,,,,,,,,3063.00,,,,
2018-09-08,971412.00,22588.00,,,,,,,,3063.00,,,,
2018-09-09,1002922.00,22592.00,,,,,,,,3063.00,,,,
2018-09-10,1040323.00,22606.00,,,,,,,,3063.00,,,,
2018-09-11,1069636.00,22614.00,,,,,,,,3065.00,,,,
2018-09-12,1114511.00,22603.00,,,,,,,,3063.00,,,,
2018-09-13,1158334.00,22611.00,,,,,,,,3051.00,,,,
2018-09-14,1230677.00,22632.00,,,,,,,,3049.00,,,,
2018-09-15,1312743.00,22651.00,,,,,,,,3050.00,,,,
2018-09-16,1402853.00,22653.00,,,,,,,,3052.00,,,,
2018-09-17,1461800.00,22669.00,,,,,,,,3053.00,,,,
2018-09-18,1530639.00,22677.00,,,,,,,,3052.00,,,,
2018-09-19,1555149.00,22708.00,,,,,,,,3051.00,,,,
2018-09-20,1620226.00,22708.00,,,,,,,,3051.00,,,,
2018-09-21,1699603.00,22710.00,,,,,,,,3091.00,,,,
2018-09-22,1776623.00,22725.00,,,,,,,,3090.00,,,,
2018-09-23,1871572.00,22730.00,,,,,,,,3092.00,,,,
2018-09-24,1983679.00,22723.00,,,,,,,,3093.00,,,,
2018-09-25,2079080.00,22737.00,,,,,,,,3093.00,,,,
2018-09-26,2191748.00,22755.00,,,,,,,,3093.00,,,,
2018-09-27,2299166.00,22774.00,,,,,,,,3091.00,,,,
2018-09-28,2382584.00,22792.00,,,,,,,,3091.00,,,,
2018-09-29,2424263.00,22816.00,,,,,,,,3090.00,,,,
2018-09-30,2492188.00,22836.00,,,,,,,,3090.00,,,,
2018-10-01,2561840.00,22858.00,,,,,,,,3092.00,,,,
2018-10-02,2598256.00,22866.00,,,,,,,,3091.00,,,,
2018-10-03,2598234.00,22878.00,,,,,,,,3088.00,,,,
2018-10-04,2598235.00,22883.00,,,,,,,,3086.00,,,,
2018-10-05,2598225.00,22905.00,,,,,,,,3085.00,,,,
2018-10-06,2598217.00,22925.00,,,,,,,,3084.00,,,,
2018-10-07,2598214.00,22938.00,,,,,,,,3085.00,,,,
2018-10-08,2598211.00,22943.00,,,,,,,,3084.00,,,,
2018-10-09,2598201.00,22963.00,,,,,,,,3084.00,,,,
2018-10-10,2598199.00,22969.00,,,,,,,,3082.00,,,,
2018-10-11,2598186.00,22990.00,,,,,,,,3081.00,,,,
2018-10-12,2598170.00,22998.00,,,,,,,,3081.00,,,,
2018-10-13,2598167.00,23010.00,,,,,,,,3080.00,,,,
2018-10-14,2598163.00,23020.00,,,,,,,,3080.00,,,,
2018-10-15,2598160.00,23038.00,,,,,,,,3080.00,,,,
2018-10-16,2598159.00,23054.00,,,,,,,,3080.00,,,,
2018-10-17,2598155.00,23077.00,,,,,,,,3083.00,,,,
2018-10-18,2598153.00,23094.00,,,,,,,,3082.00,,,,
2018-10-19,2598173.00,23112.00,,,,,,,,3083.00,,,,
2018-10-20,2598159.00,23114.00,,,,,,,,3083.00,,,,
2018-10-21,2598157.00,23122.00,,,,,,,,3083.00,,,,
2018-10-22,2598150.00,23130.00,,,,,,,,3082.00,,,,
2018-10-23,2598143.00,23148.00,,,,,,,,3082.00,,,,
2018-10-24,2598139.00,23159.00,,,,,,,,3082.00,,,,
2018-10-25,2598126.00,23187.00,,,,,,,,3082.00,,,,
2018-10-26,2598127.00,23199.00,,,,,,,,3082.00,,,,
2018-10-27,2598129.00,23209.00,,,,,,,,3082.00,,,,
2018-10-28,2598122.00,23247.00,,,,,,,,3082.00,,,,
2018-10-29,2598116.00,23256.00,,,,,,,,3084.00,,,,
2018-10-30,2598114.00,23291.00,,,,,,,,3086.00,,,,
2018-10-31,2598116.00,23318.00,,,,,,,,3085.00,,,,
2018-11-01,2598115.00,23372.00,,,,,,,,3091.00,,,,
2018-11-02,2598117.00,23417.00,,,,,,,,3095.00,,,,
2018-11-03,2598111.00,23464.00,,,,,,,,3090.00,,,,
2018-11-04,2598118.00,23471.00,,,,,,,,3090.00,,,,
2018-11-05,2598118.00,23493.00,,,,,,,,3084.00,,,,
2018-11-06,2598117.00,23514.00,,,,,,,,3082.00,,,,
2018-11-07,2598114.00,23538.00,,,,,,,,3084.00,,,,
2018-11-08,2598112.00,23570.00,,,,,,,,3082.00,,,,
2018-11-09,2598111.00,23612.00,,,,,,,,3067.00,,,,
2018-11-10,2598110.00,23633.00,,,,,,,,3042.00,,,,
2018-11-11,2598106.00,23658.00,,,,,,,,3026.00,,,,
2018-11-12,2598101.00,23686.00,,,,,,,,3027.00,,,,
2018-11-13,2598094.00,23747.00,,,,,,,,3029.00,,,,
2018-11-14,2598091.00,23784.00,,,,,,,,3025.00,,,,
2018-11-15,2598091.00,23825.00,,,,,,,,3023.00,,,,
2018-11-16,2598084.00,23859.00,,,,,,,,3005.00,,,,
2018-11-17,2598084.00,23884.00,,,,,,,,3005.00,,,,
2018-11-18,2598080.00,23902.00,,,,,,,,3004.00,,,,
2018-11-19,2598075.00,23914.00,,,,,,,,3001.00,,,,
2018-11-20,2598064.00,23907.00,,,,,,,,3002.00,,,,
2018-11-21,2598063.00,23932.00,,,,,,,,3001.00,,,,
2018-11-22,2598063.00,23951.00,,,,,,,,2968.00,,,,
2018-11-23,2598058.00,23960.00,,,,,,,,2966.00,,,,
2018-11-24,2598055.00,23975.00,,,,,,,,2966.00,,,,
2018-11-25,2598052.00,23974.00,,,,,,,,2965.00,,,,
2018-11-26,2598049.00,24001.00,,,,,,,,2965.00,,,,
2018-11-27,2598049.00,24016.00,,,,,,,,2966.00,,,,
2018-11-28,2598046.00,24037.00,,,,,,,,2965.00,,,,
2018-11-29,2598050.00,24101.00,,,,,,,,2965.00,,,,
2018-11-30,2598044.00,24129.00,,,,,,,,2966.00,,,,
2018-12-01,2598055.00,24153.00,,,,,,,,2966.00,,,,
2018-12-02,2598054.00,24169.00,,,,,,,,2967.00,,,,
2018-12-03,2598049.00,24174.00,,,,,,,,2964.00,,,,
2018-12-04,2598051.00,24197.00,,,,,,,,2964.00,,,,
2018-12-05,2598048.00,24178.00,,,,,,,,2963.00,,,,
2018-12-06,2598046.00,24183.00,,,,,,,,2962.00,,,,
2018-12-07,2598044.00,24200.00,,,,,,,,2958.00,,,,
2018-12-08,2598043.00,24214.00,,,,,,,,2957.00,,,,
2018-12-09,2598036.00,24222.00,,,,,,,,2954.00,,,,
2018-12-10,2598035.00,24240.00,,,,,,,,2953.00,,,,
2018-12-11,2598028.00,24246.00,,,,,,,,2951.00,,,,
2018-12-12,2598005.00,24255.00,,,,,,,,2948.00,,,,
2018-12-13,2598002.00,24270.00,,,,,,,,2946.00,,,,
2018-12-14,2597999.00,24287.00,,,,,,,,2946.00,,,,
2018-12-15,2597999.00,24305.00,,,,,,,,2946.00,,,,
2018-12-16,2597999.00,24315.00,,,,,,,,2944.00,,,,
2018-12-17,2597996.00,24331.00,,,,,,,,2943.00,,,,
2018-12-18,2597982.00,24353.00,,,,,,,,2942.00,,,,
2018-12-19,2597973.00,24381.00,,,,,,,,2921.00,,,,
2018-12-20,2597887.00,24386.00,,,,,,,,2914.00,,,,
2018-12-21,2597842.00,24153.00,,,,,,,,2910.00,,,,
2018-12-22,2597796.00,24166.00,,,,,,,,2909.00,,,,
2018-12-23,2597774.00,24196.00,,,,,,,,2902.00,,,,
2018-12-24,2597751.00,24212.00,,,,,,,,2906.00,,,,
2018-12-25,2597738.00,24238.00,,,,,,,,2900.00,,,,
2018-12-26,2597721.00,24249.00,,,,,,,,2897.00,,,,
2018-12-27,2597699.00,24267.00,,,,,,,,2895.00,,,,
2018-12-28,2597672.00,24289.00,,,,,,,,2895.00,,,,
2018-12-29,2597659.00,24307.00,,,,,,,,2894.00,,,,
2018-12-30,2597590.00,24325.00,,,,,,,,2892.00,,,,
2018-12-31,2597576.00,24342.00,,,,,,,,2891.00,,,,
2019-01-01,2597566.00,24381.00,,,,,,,,2891.00,,,,
2019-01-02,2597556.00,24418.00,,,,,,,,2891.00,,,,
2019-01-03,2597546.00,24449.00,,,,,,,,2890.00,,,,
2019-01-04,2597522.00,24468.00,,,,,,,,2886.00,,,,
2019-01-05,2597510.00,24496.00,,,,,,,,2885.00,,,,
2019-01-06,2597494.00,24542.00,,,,,,,,2885.00,,,,
2019-01-07,2597465.00,24580.00,,,,,,,,2884.00,,,,
2019-01-08,2597394.00,24626.00,,,,,,,,2885.00,,,,
2019-01-09,2597366.00,24655.00,,,,,,,,2885.00,,,,
2019-01-10,2597293.00,24688.00,,,,,,,,2885.00,,,,
2019-01-11,2597255.00,24711.00,,,,,,,,2885.00,,,,
2019-01-12,2597219.00,24741.00,,,,,,,,2882.00,,,,
2019-01-13,2597176.00,24772.00,,,,,,,,2881.00,,,,
2019-01-14,2597117.00,24840.00,,,,,,,,2881.00,,,,
2019-01-15,2597085.00,24884.00,,,,,,,,2880.00,,,,
2019-01-16,2597058.00,24928.00,,,,,,,,2879.00,,,,
2019-01-17,2597029.00,24926.00,,,,,,,,2876.00,,,,
2019-01-18,2596990.00,24943.00,,,,,,,,2877.00,,,,
2019-01-19,2596976.00,24962.00,,,,,,,,2875.00,,,,
2019-01-20,2596952.00,24994.00,,,,,,,,2875.00,,,,
2019-01-21,2596931.00,25033.00,,,,,,,,2875.00,,,,
2019-01-22,2596912.00,25083.00,,,,,,,,2874.00,,,,
2019-01-23,2596891.00,25102.00,,,,,,,,2876.00,,,,
2019-01-24,2596851.00,25124.00,,,,,,,,2875.00,,,,
2019-01-25,2596838.00,25132.00,,,,,,,,2875.00,,,,
2019-01-26,2596824.00,25156.00,,,,,,,,2875.00,,,,
2019-01-27,2596807.00,25176.00,,,,,,,,2875.00,,,,
2019-01-28,2596785.00,25195.00,,,,,,,,2875.00,,,,
2019-01-29,2596746.00,25222.00,,,,,,,,2875.00,,,,
2019-01-30,2596703.00,25242.00,,,,,,,,2874.00,,,,
2019-01-31,2596677.00,25263.00,,,,,,,,2874.00,,,,
2019-02-01,2596654.00,25297.00,,,,,,,,2874.00,,,,
2019-02-02,2596591.00,25320.00,,,,,,,,2873.00,,,,
2019-02-03,2596505.00,25340.00,,,,,,,,2872.00,,,,
2019-02-04,2596384.00,25351.00,,,,,,,,2867.00,,,,
2019-02-05,2596254.00,25367.00,,,,,,,,2868.00,,,,
2019-02-06,2596126.00,25394.00,,,,,,,,2866.00,,,,
2019-02-07,2596003.00,25421.00,,,,,,,,2865.00,,,,
2019-02-08,2595942.00,25446.00,,,,,,,,2866.00,,,,
2019-02-09,2595890.00,25477.00,,,,,,,,2866.00,,,,
2019-02-10,2595838.00,25503.00,,,,,,,,2868.00,,,,
2019-02-11,2595737.00,25532.00,,,,,,,,2869.00,,,,
2019-02-12,2595709.00,25567.00,,,,,36.00,,,2868.00,,,,
2019-02-13,2595645.00,25586.00,,,,,53.00,,,2868.00,,,,
2019-02-14,2595579.00,25610.00,,,,,64.00,,,2863.00,,,,
2019-02-15,2595534.00,25622.00,,,,,93.00,,,2865.00,,,,
2019-02-16,2595485.00,25662.00,,,,,158.00,,,2864.00,,,,
2019-02-17,2595416.00,25685.00,,,,,171.00,,,2864.00,,,,
2019-02-18,2595356.00,25714.00,,,,,182.00,,,2862.00,,,,
2019-02-19,2595282.00,25744.00,,,,,205.00,,,2861.00,,,,
2019-02-20,2595231.00,25768.00,,,,,224.00,,,2861.00,,,,
2019-02-21,2595172.00,25792.00,,,,,233.00,,,2859.00,,,,
2019-02-22,2595136.00,25808.00,,,,,239.00,,,2858.00,,,,
2019-02-23,2595013.00,25851.00,,,,,252.00,,,2859.00,,,,
2019-02-24,2594967.00,25896.00,,,,,265.00,,,2859.00,,,,
2019-02-25,2594933.00,25926.00,,,,,274.00,,,2856.00,,,,
2019-02-26,2594883.00,25941.00,,,,,280.00,,,2855.00,,,,
2019-02-27,2594808.00,25938.00,,,,,291.00,,,2853.00,,,,
2019-02-28,2594726.00,25951.00,,,,,327.00,,,2852.00,,,,
2019-03-01,2594398.00,25973.00,,,,,343.00,,,2850.00,,,,
2019-03-02,2594317.00,25996.00,,,,,350.00,,,2849.00,,,,
2019-03-03,2593997.00,26015.00,,,,,356.00,,,2850.00,,,,
2019-03-04,2590606.00,26039.00,,,,,364.00,,,2855.00,,,,
2019-03-05,2590413.00,26061.00,,,,,376.00,,,2853.00,,,,
2019-03-06,2590328.00,26075.00,,,,,381.00,,,2850.00,,,,
2019-03-07,2590168.00,26090.00,,,,,386.00,,,2858.00,,,,
2019-03-08,2590092.00,26152.00,,,,,389.00,,,2862.00,,,,
2019-03-09,2590004.00,26171.00,,,,,393.00,,,2858.00,,,,
2019-03-10,2589962.00,26214.00,,,,,395.00,,,2857.00,,,,
2019-03-11,2589860.00,26253.00,,,,,400.00,,,2855.00,,,,
2019-03-12,2589781.00,26293.00,,,,,404.00,,,2853.00,,,,
2019-03-13,2589479.00,26333.00,,,,,407.00,,,2857.00,,,,
2019-03-14,2589363.00,26349.00,,,,,408.00,,,2857.00,,,,
2019-03-15,2589301.00,26370.00,,,,,414.00,,,2860.00,,,,
2019-03-16,2589216.00,26390.00,,,,,417.00,,,2860.00,,,,
2019-03-17,2589108.00,26407.00,,,,,418.00,,,2859.00,,,,
2019-03-18,2588986.00,26414.00,,,,,423.00,,,2862.00,,,,
2019-03-19,2588806.00,26429.00,,,,,434.00,,,2860.00,,,,
2019-03-20,2582639.00,26457.00,,,,,452.00,,,2899.00,,,,
2019-03-21,2582188.00,26485.00,,,,,455.00,,,2900.00,,,,
2019-03-22,2582010.00,26499.00,,,,,455.00,,,2901.00,,,,
2019-03-23,2581964.00,26510.00,,,,,457.00,,,2901.00,,,,
2019-03-24,2581909.00,26530.00,,,,,458.00,,,2902.00,,,,
2019-03-25,2581854.00,26559.00,,,,,464.00,,,2904.00,,,,
2019-03-26,2581792.00,26594.00,,,,,467.00,,,2901.00,,,,
2019-03-27,2581681.00,26610.00,,,,,469.00,,,2897.00,,,,
2019-03-28,2581618.00,26623.00,,,,,471.00,,,2895.00,,,,
2019-03-29,2581559.00,26647.00,,,,,471.00,,,2894.00,,,,
2019-03-30,2581409.00,26673.00,,,,,474.00,,,2894.00,,,,
2019-03-31,2581312.00,26712.00,,,,,479.00,,,2895.00,,,,
2019-04-01,2581252.00,26755.00,,,,,484.00,,,2890.00,,,,
2019-04-02,2581129.00,26795.00,,,,,487.00,,,2888.00,,,,
