Date,Ripple ($),Chainlink ($),The Graph ($),Render Network ($),Ethereum Name Service ($),UMA ($),Aragon ($),Livepeer ($),Gitcoin ($),Pyth Network ($),Bounce Finance ($),Arkham ($),Tornado Cash ($),Akash Network ($),Bittensor ($),Swarm ($),Kleros ($),Pocket Network ($),Impossible Finance ($),Instadapp ($)
1/10/2024,1668935575,617985641,86006034.93,157785037.7,121090744.6,7703074.2,11039082.78,24227097.54,6930446.91,23974069.21,40108062.24,14266592.11,93979.28,6336205.95,4417099.65,918233.38,139479.63,1714205.03,29082.56,154985.74
1/11/2024,2053266167,731124154.6,102926147.8,163663074.9,389789423,10047693.73,16064882.81,22380721.61,8127057.15,35735432.79,65109097.43,16199065.11,55144.7,7374568.07,14536768.86,989094.5,76496.45,1863282.29,81526.16,60661.38
1/12/2024,1896258425,763377142,135110145,144721748.7,807811610.9,10834405.97,16175640.05,26714782.01,11009261.59,48005061.28,62164875.98,18782643.73,36586.87,8479002.22,6425198.74,1041899.35,280584.18,2027532.96,36889.92,101583.18
1/13/2024,1588743949,626651018.5,112913701.5,120406655.5,646657407.3,11117764.63,14538480.56,78210309.67,9631667.78,38808286.63,36679453.57,25597214.31,86018.18,6198053.57,6152609.06,910031.61,87973.01,2649667.06,24914.6,116908.9
1/14/2024,609660987.4,350286792.3,80079102.66,52192287.26,300173076.5,7329024.08,10974859.02,34626752.26,5717279.93,55506169.94,30196202.75,13701714,32895.42,5217932.41,5720378.85,1022595.09,169835.36,1444292.87,75173.21,90117.32
1/15/2024,736795892.9,719060885,75701345.24,58762447.78,333035975.3,6356651.14,10039870.23,22850108.17,4031753.12,72495116,35013845.87,12674174.86,35533.78,3257488.4,3730974.47,846860.75,138042.32,1179752.78,34599.72,44044.17
1/16/2024,942767404.6,765501265.4,79916016.02,54168375.01,185114733.5,9654427.89,9778846.4,16515828.46,5007586.54,51404470,33420548.3,17951287.73,31399.3,4235015.31,4052529,868768.33,133682.3,1802684.95,57080.39,57394.29
1/17/2024,863359605.3,415955821.7,77889339.31,92859866.05,202186738.9,7403513.62,8616314.27,18520163.33,5689378.26,38741484.7,166913716,28955697.78,41557.69,3721474.82,9652689.07,838937,189800.24,3375854.44,81586.87,116445.45
1/18/2024,870905515.5,853545792.7,57899992.88,181226075,161310283.4,9307110.07,11166177.29,17880368.68,5515289.27,80069710.46,85745629.45,26144076.84,46998.73,3355597.08,7588077.72,893951.55,124139.52,1768493.26,52432.78,36321.53
1/19/2024,1003771643,650242912.3,74391651.92,164110851.8,128604139.8,59771738.18,10627843.06,16407365.36,5704833.19,55469636.82,60727463.42,19599945.92,32183.29,4718939.96,7601625.08,1233419,130231.18,7261916.17,74820.58,49463.71
1/20/2024,1306108751,887048066.3,72884970.53,181528506,162806529.4,897334715.1,9235296.67,14868710.42,6933724.38,46079967.01,78885795.88,18549234.37,41793.82,5115261.05,6764864.92,1526186.63,137689.63,8617645.15,55015.88,309155.21
1/21/2024,701395819.4,792617966.4,65565886.86,64522778.27,71091477.34,487873748.5,9678130.86,17222837.86,51023206.96,125364141.1,23007124.23,14524253.32,40515.39,3274414.76,3173192.14,795377.1,75064.17,5613956.92,48815.04,177415.66
1/22/2024,455234776,350026998.5,45542140.75,49673785.71,72158131.31,370995960.9,9593255.89,13862000.41,21616586.43,87232207.44,17320404.11,13734296.58,37739.38,3642626.22,1342680.48,848565.31,147346.42,3306509.71,35054.14,35969.19
1/23/2024,1113753537,800695944.6,62702000.71,75997085.04,113513992.7,243545665.8,10701444.3,15467024.2,10096301.62,84389358.13,21017748.13,14434098.2,29284.79,6831771.8,7247738.32,880419.85,99667.78,4420132.06,24147.63,74773.29
1/24/2024,1344425271,680484525.7,67352478.29,110403691.7,110257709.3,376316100.9,10711286.32,16127678.07,11287804.61,75405619.59,30030041.89,13873953.47,45092.43,5069400.29,9890586.4,959213.39,170438.94,4164011.21,31040.59,145401.46
1/25/2024,848863444.7,454885832.6,43110440.32,72198930.48,146168835.6,165679357.7,8557817.88,12089419.12,6693712.8,50431935.77,28090150.66,10754692.11,48337.76,4820023.96,17689760.33,1145078.22,124977.8,3900580.22,14588.55,149144.23
1/26/2024,801248680.5,386872034.7,38677543.53,67238935.93,131296617.2,164449951.3,7247102.22,12562664.6,5316381.81,58029902.67,46272804.05,10508549.54,61081.46,3343209.8,18352823.65,1195301.95,145483.9,3542657.1,93831.65,94688.98
1/27/2024,1001801727,383105985.3,38963785.01,76299767.31,175246693.3,161898936.7,8181127.78,14185714.59,4043585.97,47156640.27,31435574.23,11247462.05,37653.61,5564724.2,9540321.74,1196497.44,197425.11,3253775.67,46318.15,54006.38
1/28/2024,432074210.8,245975186.4,45011961.02,57826624.12,70074549.82,114844575.8,7108209.68,10391164.93,4577490.64,36702640.34,38528576.08,10274107.64,33973.49,3878639.42,8028776.2,801872.5,160334.19,1953745.57,31072.53,63855.05
1/29/2024,482417327.8,363659341.3,38027349.19,98384649.95,62329095.07,77265370.21,7319522.33,10778795.69,6513554.94,59855236.03,26516943.97,10875308.68,37773.7,3185891.48,11338270.41,664375.79,158639.21,1431278.96,22906.67,75093.52
1/30/2024,898684199.3,517810051.5,42622762.57,107226789.6,74793773.85,61879324.07,6042421.03,6996456.44,3529165.75,42514523.93,79736351.93,9811876.06,52825.85,5481490.68,13469079.26,799145.46,166290.52,1881484.64,22304.15,157184.26
1/31/2024,1687151942,638523565.8,51109149.17,230219929.9,120483993.2,75671724.92,16622083.64,11076066.81,4708453.81,86779203,91419636.52,17725427.54,60887.95,4374303.55,37232746.63,855490.96,233726.79,1899541.88,25574.08,117121.48
2/1/2024,1304951337,916089418,47415055.4,177189224.5,73650582.53,51086128.24,9376452.9,11953320.54,4873007.42,79687165.86,31499811.05,16135124.97,32861.5,4977238.58,22379200.36,921168.47,114562.18,1433339.53,35501.05,55425.12
2/2/2024,968788612.3,1416983639,38678026.67,178517194.4,47855524.89,40219590.65,9224619.81,11377140.72,4152395.99,97107149.47,26485957.2,10526983.75,39462.27,3420667.21,19702694.46,845649.58,118092.09,2409275,29766.4,36461.07
2/3/2024,937859487.9,1802009846,32922318.3,103448405,43185984.4,52802317.04,8600543.97,6807786.1,3428206.76,355398877.8,24202486.9,9916501.5,51612.47,3940088.13,13697436.36,906896.06,87737.41,1733767.18,18131.79,38726.68
2/4/2024,781835490.8,751734781.3,40101773.15,140369464.3,27475738.43,39108182.57,8650507.57,19493472.51,2861124.49,141170963.6,44842901.84,7771910.73,33080.35,2587483.16,10827190.69,960683.55,143592.21,1101677.81,32695.53,59664.83
2/5/2024,500979062.3,763830947,31895616.99,136109132.1,52394226.28,36681268.84,6981562.76,9898912.84,2854915.45,141921670.4,26693935,7751581.49,44519.53,2096025.41,7316462.91,789181.87,203426.01,1704475.19,10504.26,38483
2/6/2024,822070966.5,1202571443,36039494.54,142414352,170424593.9,23505542.45,7245430.81,9852580.47,3252917.31,98783394,34007063.75,7828042.61,30219.45,2717637.53,14272854.38,852920.07,167590.83,1562770.38,20351.47,84150.16
2/7/2024,789140665.6,762340439.3,40864491.3,78521056.37,258620228.2,23930822.85,27912843.81,8910822.89,3903057.39,75244752.89,30157837.96,7471911.9,38577.02,2756211.13,34286512.48,934934.88,170388.81,1262045.25,20853.32,48966.98
2/8/2024,898286413.1,652446810.3,44328924.51,74448336.09,211542974,32607403.44,16680311.06,9610628.08,42506657.38,70781842.68,23143233.4,24574702.46,35047.75,2995648.01,18310312.18,875184,137837.61,1490860.18,11342.27,128213.7
2/9/2024,901027524.9,742374781.7,47383621.89,69287365.44,108651180.2,31722917.91,10543515.89,9897617.35,9172756.44,70002977.82,21742253.35,12364488.86,31062.49,3910039.19,29915380.47,930549.79,175565.92,2118727.29,132117.21,124053.56
2/10/2024,1013315523,617398895.4,55255133.73,98897869.72,100659882.7,32051842.23,10329572.39,10634780.53,6996593.46,188381389.8,43014759.44,13914049.9,33126.56,7735581.06,41216541.52,1011670.65,149974.67,2210935.84,21494.26,73461.96
2/11/2024,475064729.2,474792569.6,48996827.71,80043955.8,125767719.4,19091690.3,8021834.95,9783233.66,5988422.5,86313976.34,28092394.97,11988667.02,40737.42,4134098.65,41698268.51,812158.77,147652.71,2038211.32,21160.8,51217.47
2/12/2024,677665008.3,933672552,39937121.18,60978687.23,72923481.52,17014193.41,9073112.08,11838551.08,4241625.78,140550883.8,23313913.12,15507256.99,66943.01,3349366.49,20473861.47,909474.49,109037.71,1594255.49,30089.86,37189.18
2/13/2024,1032701087,944416418.2,64048127.94,82750626.52,119985438,174507365.4,10173236.6,10000330.83,5858593.34,120568930.8,22002675.98,13680183.82,39063.33,5245059.21,24008997.12,1201315.73,109345.06,2461222.92,45178.3,216767.94
2/14/2024,1067037730,747156257.1,63173939.53,207351712.7,111159752.5,46404645.27,10782650.21,15330268.26,5784081.45,179300475.4,20472702.79,15520610.14,36217.7,7581044.84,25576250.14,882523.01,171083.07,1770128.9,79804.05,140134.59
2/15/2024,1122372066,656812139.2,56624314.1,142221647.6,132094581.7,51930963.44,10466446.36,12793846.42,6900904.59,189071324.5,27437345.47,16385810.92,47525.01,5069056.93,26087704.16,952645.7,218270.45,1655796.78,17327.78,190866.36
2/16/2024,1792274030,617648322.9,75128397.36,208098582.8,95245913.22,64774569.33,10688783.71,14377072.45,7430442.02,102814735.2,112894945.8,15860562.27,41502.36,4746976.53,38468465.5,756278.73,143610.93,2205883.08,10640.43,436936.75
2/17/2024,1463235042,552626839,133949707.1,274545018,96339850.65,26154009,9405878.49,571671997.7,9212882.1,100460316.5,42279120.28,74905199.43,37003.06,5175132.01,29662423.69,872823.37,118588.59,2018533.64,67226.07,177098.24
2/18/2024,729929998.4,462980946.4,124386930.8,197369861.9,51070294.45,16808739.83,8358806.81,579978009.9,11336378.95,81842924.1,29651124.08,52710040.23,35548.31,2859956.16,21341424.38,1064391.5,156345.48,1447744.81,5498.38,182921.55
2/19/2024,620418394.7,378746032.7,418239514.5,193914268,63526134.73,22381903.19,8666214.16,356292925.2,20285938.73,76793965,27555384.08,201937580.9,68318.55,4714852.26,20994133.61,931240.44,76940.9,1679032.94,22442.37,112499.1
2/20/2024,1049065665,494228808.2,350588147.4,287175551.7,150037260.7,25615319.57,14473768.51,172382455.2,16856583.92,83307163.4,39736384.57,163312241.1,49752.86,10693683.39,26374865.46,1223803.16,239115.67,5452596.13,14583.08,196034.47
2/21/2024,1797569762,625264563.3,215672511.5,252060799.9,109370487.3,48302751.78,10689160.6,98705560.72,15913602.75,97421485.39,43528086.14,100164003,46757.25,7322143.57,30383923.77,1451205.94,150890.22,3803548.19,126304.94,78859.53
2/22/2024,1285012003,583345888.4,306170714.7,347747827.3,89766073.9,34016735.7,10411112.13,146615522.1,8608567.52,100264947.9,26310084.11,72015281.93,119544.13,8023242.33,24025017.01,848448.98,165801.52,2646014.17,37767.73,331444.96
2/23/2024,1076313134,506352497.9,416013479.3,505277740.2,76203585.7,21487898.57,9147887.4,134643728.2,8471989.4,105072606.2,18011339.9,203084756.1,47568.49,8414169.03,22367538.99,1236644.01,183021.1,2609360.18,6433.33,150008.5
2/24/2024,1150476498,541835387.2,256753796.8,432017017.7,72728131.29,16168575.59,7890539.45,57511160.06,6751040.94,95708601.64,28548864.27,152365261.4,35618.88,4634844.76,15455622.35,973991.84,160462.21,1337860.26,1867,188708.68
2/25/2024,629408841.3,316646199.6,163117934.9,269901029.2,54089324.49,15508054.98,7273598.83,38968091.11,5675405.63,70939589.85,14593911.68,84500555.71,81201.67,4796778.06,12181201.06,840685.59,174493.19,1404279.22,7291.18,48047.96
2/26/2024,591786041.1,292501164.7,237452120.6,228134008.3,71376621.44,14106005.88,11094295.94,95458656.13,5934112.08,66410652.42,21021164.38,174761832,46364.68,3881839.55,16168921.86,899415.36,146329.96,2124160.79,37495.98,59809.42
2/27/2024,1206966881,511169504.6,219658059.3,245573655.6,75728488.14,31564804.55,8975120.4,67101198.31,8283168.01,75194185.46,21563024.64,184715204.3,67146.04,13410549.9,24257724.68,907374.1,262258.97,2348659.72,663868.67,247547.33
2/28/2024,2403061004,544041327.4,161847325,210250400.8,74696782.04,26113923.54,10691751.33,66563654.46,8830475.65,662839026.9,27757846.23,90890626.53,58404.03,13088785.3,27956051.29,1029668.49,252843.43,2986243.65,2431599.18,132511.55
2/29/2024,3059403882,1544872833,314869802.3,473200461.2,150138198.5,56748306.08,12728752.85,107879309.3,14532330.9,204759756.6,63103891.24,275026973.5,52010.05,10321039.61,24799879.49,1546074.89,1817681.78,2828481.24,504706.04,110104.76
3/1/2024,3649152111,930421789.9,168523213.3,327756707,129134513.2,29577446.66,11977838.75,62939976.87,17980838.55,186088057.3,20174043.37,253755051.9,111700.56,8630695.42,24209790.98,1217826.27,1572231.05,1873831.24,388618.83,164536.64
3/2/2024,1719967802,550444614.6,374297732.5,366595718.2,64622845.11,18345856.13,10126516.1,76738250.42,18147012.38,106730607.4,26021913.48,274457089.9,84917.85,6894163.18,52933995.04,1251553.08,136977,4636388.27,242854.55,893981.65
3/3/2024,2839786692,997493880.9,197461407,212186813.4,96257616.29,25090135.56,9739412.72,44080428.57,23699141.66,110095472.3,25579632.79,185765871.5,122624.61,6109079.31,21968030.64,1660912.54,333362.02,1748557.79,382871.72,82718.68
3/4/2024,2001172807,735274312.8,252229806.2,260353596.5,103325941.2,28868527.29,10613974.31,60642012.51,13190174.41,120203959.2,32663722.7,214168816.7,83178.27,6233138.12,18686239.45,1645917.67,182430.65,2288480.46,450267.81,58240.93
3/5/2024,3572922226,832523816.9,225241993.2,255091704.2,117076170,29104034.68,12521180.17,48325979.82,14308820.09,112214125,45280326.03,141612765.5,68886.5,8232450.92,32149821.71,1540311.02,131803.53,2510589.27,517104.37,62952.58
3/6/2024,4815021314,1459142535,307527495.2,390682216,695999624.3,44515082.51,28689056.05,83624451.69,52449342.31,208334534.5,58129934.87,171667380.9,75326.98,10726283.54,44935577.22,1471282.73,288365.41,2681707.98,132573.7,145528.41
3/7/2024,2732925867,813430118,339184247.2,902256233.7,257595978.1,24861719.34,27853282.54,69142184.05,18916059.11,127472613.7,28045337.54,189830898.7,41567.76,17127608.72,50371923.79,1234650.86,273165.91,1609653.64,210777.42,145878.24
3/8/2024,2485835659,645920568.4,430825565,836001414.2,135156099.7,19333500.7,14923680.64,93677896.02,97205302.49,185690149,26657055.43,189708670.3,43802.27,20990132.99,37305056.17,1239536.92,127794.22,2645975.18,347276,85830.71
3/9/2024,2106352495,650873832.8,273393226,616632296.9,129058469.2,26568839.48,16578548.79,319812891.7,31707706.44,167774100.7,21246142.2,127024714,80362.31,13769757.49,26876938.47,1414004.84,178877.1,1971260.75,52675.27,289694.6
3/10/2024,1496931818,447825783.7,856728448.8,843514799,79024620.82,103339865.4,9660187.34,268083643.7,23945190.73,114487195.6,17862028,292706606.7,42784.47,14256845.33,25748887.54,1579304.89,257572.71,1427810.67,420667.7,53036.07
3/11/2024,1450316469,784874873.2,688754312.2,466218404.2,154637475.2,29839194,12850500.69,80835469.64,17414565.78,341912086.5,19886039.37,396270359.6,101056.67,8695099.91,23810375.22,1905016.77,162481.55,1695032.51,268625.38,166261.2
3/12/2024,6434513108,1479729116,319861671.2,611314918.2,118414120.3,28804073.12,26494733.33,75134019.89,17379498.93,402279769.8,25502855.82,212676880.1,37963.97,12467682.23,27322708.62,1631454.64,132937.28,6271767.48,460654.32,91378.92
3/13/2024,4041001874,1022668195,356888711.5,482252695.1,120604942.8,73167992.37,11719037.67,65121872.51,21238069.98,246299101.2,37099704,177246146.9,34969.37,11700450.48,21254435.52,1469207.49,122060.3,3811870.79,508178.76,109647.53
3/14/2024,2315352945,957700258.3,249647748.1,335294938.2,161204438.3,36023095.31,9867127.26,40126241.08,20322312.13,251675113.7,25625883.83,95182164.42,39575.55,8279131.04,28993940.44,1188272.3,174950.95,2031852.69,712549,127718.26
3/15/2024,3239649834,1562224088,267430905.8,481621521,121541005.6,27013877.24,13480566.5,276653960.8,20714934.6,240257944.5,28369639.47,189236522.5,66086.87,13438363.31,45163823.71,1414810.14,309128.61,2057438.02,659489.21,520609.69
3/16/2024,3593312666,1126677607,468276858.3,563299745.2,122230810,32199517.88,13747288.15,159092377.3,18569932.13,413606183.2,47776011.11,165968765.5,51634.87,19295760.56,47465231.52,2042781.3,188164.7,2235107.15,152235.27,148693.14
3/17/2024,2112513797,737132538.9,225129189.7,482582268.4,86173273.87,18347997.11,10090549.56,75243810.34,13473438.32,591789074.3,23391432.97,108117978.9,39232.96,9863044.95,35815526.04,1767747.48,147233.97,2047294.63,106145.13,716727.95
3/18/2024,1790113430,608520633.7,261570499.8,1130245034,75342032.27,15471435.29,9715181.05,98297292.92,16762651.3,449705460.3,18796866.46,155610770.3,127924.82,14380530.37,38653292.36,2103689.77,253342.99,1287705.43,65507.1,103961.32
3/19/2024,2689094030,824388582.4,235032851.4,781738867.5,69774385.82,15915446.76,7639494.74,59082603.98,12230903.32,366396306.3,20505295.25,116341573.8,332016.76,15924474.38,50950377.45,1932610.37,187310.42,1557143.21,194306.3,152927.64
3/20/2024,3542818993,1088786177,311092748.4,728447040.4,119531770.4,22201063.86,11508563.59,56338089.31,14141975.47,249779169.4,29805331.08,123355032.9,127876.03,17802648,30068138.88,3927131.87,1139231.71,1391189.74,67178.42,101933.9
3/21/2024,2691356105,955368272.3,216226441.9,705332567.3,106783896.1,20740084.99,11725864.98,44464247.8,13874978.7,181063474.5,23193156.46,90610748.81,273074.07,15521277.4,15853707.58,1686191.64,505975.96,2027647.66,52014.45,366916.7
3/22/2024,2663426301,643478662,153214907.2,423920672.8,61603511.09,17145018.35,9861746.14,36095972.81,13614140.93,164132914.9,22308934.52,62349991.03,298083.51,10999383.78,23843110.52,1239141.32,204317,2035491.33,52370.31,71662.78
3/23/2024,1995119918,561714359.5,132316432.6,350469440.4,119707884.6,16830339.81,8809417.73,42333100.5,10168561.57,102104921.4,37316752.94,62102238.07,394509.06,8856006.07,44405492.42,1340357.62,302195.71,1488492.26,92232.99,52111.26
3/24/2024,1086083072,355950230.4,115442586.6,186258369.4,37941640.12,10939838.1,6640173.85,31851372.39,6840345.8,85027613.95,13321959.01,56578072.86,173348.88,6886431.2,22956133.9,1160446.88,233942.02,1528451.86,28667.8,154823.46
3/25/2024,1195280193,301260259.5,124589789.6,161483427,81396215.15,9196739.67,6100115.98,44959051.36,7242084.27,69647080.71,12857589.64,43106207.73,99942.29,6006933.52,22319138.84,1071488.89,478193.39,854631.49,63191.46,76932.04
3/26/2024,2070728050,514306491.7,175884160.5,277310413.4,123949609.3,15126013.47,8305586.93,34522824.11,9010774.48,94088852.77,21867513.36,60348378.51,61812.21,9223149.93,24342720.79,1122439.63,365087.18,1053178.42,36763.13,213410.69
3/27/2024,1759776338,642475823,160667177.9,297394600.9,68389810.82,16002436.92,7984363.81,42683362.32,12211485.4,84818838.79,24466603.26,92791121.08,122911.2,13587611.66,22613068.95,1666741.88,479581.3,2171724.49,123832.76,110025.94
3/28/2024,1951433460,576007618.7,211536827.9,471039558.5,69651910.72,60100550.74,7927578.41,45529700.8,12913044.88,92647234.88,33591091.93,120277238.3,93693.73,9191714.06,48546002.77,1495544.64,382020.9,43636155.74,995412.07,83879.36
3/29/2024,1761855168,423996145.6,183117539.5,293922167.1,59731873.89,17108120.3,6625952.27,34935320.67,23067667.55,69930675.98,32683546.34,56613462.23,149255.53,10099107.5,33796359.53,1180901.75,289526.93,8683287.79,162791.13,71707.67
3/30/2024,1810865704,355730358.8,115850475.9,193834147.6,37849803.74,15195344.69,5845264.86,24534778.83,24402414.74,71615103.65,48108633.37,51464641.71,82341.71,6754658.3,47642577.5,1359390.87,307525.55,3676939.4,87596.49,61740.34
3/31/2024,1006574238,335490516.8,83719443.35,158809187.1,27300570.49,11063704.28,5706553.69,21993996.87,10090143.18,121664913.5,32417884.99,38917527.87,42507.44,7393510.9,99992426.48,1086093.86,167858.17,3097516.35,45025.19,37631.68
