Date,Aave ($),Compound ($),Venus ($),BENQI ($),Maple Finance ($),TrueFi ($),Morpho ($),Radiant Capital ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Gearbox ($),Notional Finance ($),Shoebill Finance ($)
2023-12-18,547425.90,239631.04,110225.67,14557.92,917.09,0.00,68369.03,53260.27,262636.92,16360.82,0.00,9234.43,44973.49,171.82,5.58
2023-12-19,548505.94,247724.93,96538.98,11850.72,370.83,0.00,80736.18,40037.91,82240.83,16146.20,0.00,9433.56,545.13,1900.93,49.66
2023-12-20,608910.33,237643.33,584553.09,12664.70,2233.48,0.00,75918.59,119727.63,0.00,10498.68,0.00,8832.59,32413.76,528.07,67.96
2023-12-21,561771.15,229590.92,668829.08,14692.37,153.24,0.00,80625.96,104292.62,273631.19,18238.08,0.00,9064.04,70.24,45.14,124.40
2023-12-22,3008818.62,207175.22,635406.56,14864.94,0.00,0.00,72893.46,66958.76,16.73,15405.89,0.00,8899.76,17890.19,0.00,158.65
2023-12-23,602953.58,201512.96,615042.19,15442.87,0.00,0.00,75768.51,54835.14,0.34,16061.20,0.00,7661.16,11787.83,86.59,271.14
2023-12-24,662378.44,208643.39,625167.67,16032.09,0.00,0.00,66027.93,73519.47,19.76,16679.26,0.00,6946.27,0.00,0.00,793.42
2023-12-25,542715.57,239409.65,651047.11,15729.31,0.00,0.00,65174.61,65267.13,11.94,14595.98,0.00,6898.43,0.00,115.12,902.66
2023-12-26,587457.36,259269.58,580239.42,13321.21,428.23,0.00,77994.45,71494.10,1.11,15812.84,0.00,6912.99,235.76,342.20,767.01
2023-12-27,639877.82,235601.93,125034.67,15628.13,0.00,0.00,68376.60,51204.60,2.68,14604.81,0.00,8913.01,302.54,0.00,1216.20
2023-12-28,797734.85,207330.88,527538.57,15317.55,4516.99,0.00,83915.10,108032.61,11783.76,15923.94,0.00,11048.27,0.00,0.00,1671.37
2023-12-29,692359.05,210741.33,646796.93,13450.22,747.17,0.00,75449.42,60232.48,10936.48,17927.76,0.00,10086.30,2.62,56.64,1897.63
2023-12-30,631671.85,188045.85,665375.89,14029.64,0.00,0.00,66730.82,80008.96,4014.53,16451.29,0.00,10210.47,0.00,0.00,2328.68
2023-12-31,411413.34,176791.74,657030.02,18397.28,0.00,0.00,65989.19,60733.72,16046.14,16799.03,0.00,9508.91,2299.15,0.00,2493.97
2024-01-01,688977.94,177605.81,650294.40,15895.97,0.00,0.00,69328.21,63030.00,53431.21,14560.50,0.00,9695.92,0.00,47.86,2418.05
2024-01-02,674030.00,216839.58,658999.05,15948.55,10218.54,0.00,57542.00,59647.25,87542.70,20298.30,0.00,10630.88,6931.07,0.00,2970.64
2024-01-03,627170.30,245837.36,578741.75,14650.90,0.00,0.00,59712.45,20737.96,1628.78,17730.84,0.00,9628.64,4000.35,165.26,2478.85
2024-01-04,509338.83,243873.73,86169.68,12988.42,9638.44,0.00,97338.32,71402.74,1501.79,10840.91,0.00,9849.66,317.78,41.06,2668.21
2024-01-05,564425.15,254622.77,490869.12,12454.30,2949.39,0.00,54276.72,128074.80,306.47,22813.89,0.00,7032.01,47256.74,44.51,3006.08
2024-01-06,423533.93,218067.05,574196.46,11271.67,0.00,0.00,55466.21,60810.49,301.83,17024.59,0.00,7227.41,0.00,411.30,3252.14
2024-01-07,512713.05,193002.81,626070.32,11190.17,0.00,0.00,48068.03,49658.29,699.97,17464.88,0.00,7129.53,6054.41,0.13,3663.84
2024-01-08,716974.56,209876.74,548736.04,12878.57,0.00,0.00,78050.67,78364.16,76.54,17496.09,0.00,7909.68,23827.81,0.13,3950.11
2024-01-09,519731.70,218637.00,100864.57,18536.37,0.00,0.00,65784.81,69305.45,1311.66,17819.81,0.00,8496.62,8467.22,0.00,3211.90
2024-01-10,621825.28,266853.17,110085.69,17404.40,332.51,0.00,69229.25,45420.93,3971.28,18475.58,0.00,8770.37,1662.48,177.54,3686.56
2024-01-11,730625.27,271527.82,135376.99,17706.30,55.02,0.00,80758.24,143962.07,75562.81,20375.05,0.00,8176.82,182.48,0.00,3956.00
2024-01-12,615294.44,251862.83,115951.84,15124.82,19.88,0.00,78940.05,49427.36,97198.14,18877.81,0.00,9482.79,749.17,13.57,4170.90
2024-01-13,551369.57,222469.29,94109.86,12931.52,0.00,0.00,68171.24,69898.40,342.51,19940.14,0.00,9680.66,40.68,20.73,4202.36
2024-01-14,531958.10,186816.83,88206.31,14172.13,0.00,0.00,68770.57,69500.99,38.73,17538.66,0.00,10143.76,0.00,0.02,3996.22
2024-01-15,584258.02,193571.49,117872.45,14539.56,867.68,0.00,79303.22,49968.42,207.47,19773.64,0.00,9625.63,0.00,252.53,3726.44
2024-01-16,617895.06,226756.08,914249.82,14453.33,0.00,0.00,83224.18,74709.34,82259.65,15303.40,0.00,10439.09,0.00,0.06,4104.21
2024-01-17,570925.98,251626.48,978904.22,15523.62,0.00,0.00,73357.48,69578.47,891.76,23316.77,0.00,10454.94,236.28,0.00,3998.10
2024-01-18,430595.02,259316.32,156326.66,16425.08,2688.92,0.00,71704.19,103022.79,87111.13,22177.47,0.00,10209.06,26.14,0.00,3892.75
2024-01-19,847223.92,280424.25,639544.62,12517.26,1083.28,0.00,83064.84,74083.72,82229.19,11464.86,0.00,9992.61,232.21,214.04,6137.50
2024-01-20,662657.89,247743.52,605138.93,13588.01,0.00,0.00,62689.26,48622.60,102767.63,28826.06,0.00,9638.94,48.07,618.62,5736.35
2024-01-21,542657.19,197608.53,573732.51,15162.77,0.00,0.00,72807.83,83291.21,227.59,19594.47,0.00,9766.21,121529.78,0.56,5433.43
2024-01-22,700150.68,192332.22,551262.72,12455.48,0.00,0.00,65157.81,81044.63,24056.46,19050.49,0.00,10301.77,5311.21,1.62,4365.63
2024-01-23,571839.56,187198.31,544216.48,13338.37,953.67,0.00,84767.95,42313.72,66.55,19139.95,0.00,9079.10,1105.47,0.80,3442.08
2024-01-24,428571.84,183701.18,562816.21,14629.74,346.11,0.00,53939.00,59093.24,20.97,21218.09,0.00,8268.62,176.22,138.79,3485.49
2024-01-25,441068.42,188736.62,88231.70,14997.58,48.15,0.00,57470.92,97617.57,204.36,16477.96,0.00,8936.76,229.66,0.00,2962.31
2024-01-26,416601.15,190960.25,101737.40,15477.86,60.44,0.00,59592.88,40127.11,564.55,18232.04,0.00,9178.29,0.00,0.00,2895.90
2024-01-27,389053.68,168360.57,92615.19,14707.30,0.00,0.00,95649.70,41835.37,204.12,14155.67,0.00,9605.75,0.00,74.08,3353.63
2024-01-28,434565.10,153344.70,79642.47,14597.73,0.00,0.00,15255.81,33256.06,25.25,18798.66,0.00,9697.96,705.94,10.03,2942.81
2024-01-29,414743.49,169166.93,83888.34,14609.62,0.00,0.00,125169.45,47592.12,72.85,20762.71,0.00,8851.90,0.00,142.67,2983.53
2024-01-30,459042.10,235426.18,121190.02,16040.51,245.32,0.00,52419.35,44637.81,36.74,19763.12,0.00,9356.67,4.54,188.16,2873.80
2024-01-31,580080.08,273455.79,115834.28,13724.86,62.85,0.00,86732.19,44468.49,54384.31,16157.48,0.00,9730.68,113.65,0.00,2797.67
2024-02-01,474608.06,187953.29,89254.97,13307.73,7472.08,0.00,44205.23,29623.89,108.32,19689.38,0.00,8920.31,0.00,0.00,2993.68
2024-02-02,471341.81,173161.36,97371.02,12283.72,16494.94,0.00,37039.78,87531.98,211.11,20363.29,0.00,8728.21,0.00,0.11,3317.18
2024-02-03,423650.21,190272.09,89434.98,11501.74,0.00,0.00,126888.63,43801.04,118.73,23704.17,0.00,8589.22,6144.88,0.00,3074.78
2024-02-04,433004.35,160859.23,79455.93,11525.24,0.00,0.00,54529.48,31260.91,6.33,21565.50,0.00,7449.93,6.71,0.00,2942.41
2024-02-05,492545.54,335231.62,77774.73,12100.48,0.00,0.00,91587.10,50932.38,82215.07,21717.50,0.00,7961.77,2.75,88.97,2948.17
2024-02-06,419305.08,438077.17,90942.15,12175.66,246.75,0.00,60689.24,29723.65,0.00,19775.57,0.00,7864.30,276.64,0.00,3054.53
2024-02-07,456813.35,303046.87,85089.29,12781.86,65.63,0.00,59207.58,61930.86,417.08,24535.77,0.00,8518.72,28.41,79.32,3093.51
2024-02-08,580813.70,189740.68,103964.70,14168.01,0.00,0.00,59621.40,75336.97,25.65,24627.59,0.00,8844.11,18294.44,0.00,2990.04
2024-02-09,758494.21,268878.75,374477.64,14450.96,0.00,0.00,100704.33,46555.19,83549.06,7870.86,0.00,9346.97,1191.18,33.83,2981.07
2024-02-10,621722.55,258737.61,414431.61,15100.75,0.00,0.00,64458.46,36951.46,23773.09,42307.39,0.00,10274.56,0.00,0.00,3618.58
2024-02-11,794532.60,200765.47,470741.64,14884.99,0.00,0.00,80464.35,35134.40,35.11,21846.81,0.00,10140.25,11444.55,0.00,3256.78
2024-02-12,816906.58,230459.35,486430.18,16577.00,8915.75,0.00,58777.81,67429.46,148458.29,23509.11,0.00,10331.94,1408.92,367.77,3432.27
2024-02-13,689583.00,224287.86,489405.03,16605.66,0.00,0.00,112884.85,36820.17,112.65,25195.88,0.00,10154.91,236.77,45.13,3533.84
2024-02-14,837299.58,216201.78,498359.73,18799.04,113.53,0.00,93288.21,54433.38,98.87,23320.62,0.00,10051.86,23460.34,0.00,3241.04
2024-02-15,796113.63,226320.33,503904.68,16449.93,0.00,0.00,67374.22,64097.52,82211.98,27433.04,0.00,11284.12,71.63,5.99,3087.25
2024-02-16,817508.08,218603.34,519115.91,15286.22,1074.68,0.00,110338.42,86471.71,1.47,26734.74,0.00,9800.93,3440.91,25.12,3432.69
2024-02-17,748621.49,219749.29,493222.27,15687.53,0.00,0.00,81672.90,56550.58,2.30,24518.35,0.00,9267.52,0.00,49.27,3268.29
2024-02-18,725957.46,228086.29,468424.15,14639.42,0.00,0.00,55861.22,51807.29,3.91,25632.02,0.00,9597.28,0.02,0.00,3038.78
2024-02-19,693179.98,247672.33,147759.20,13628.97,6546.28,0.00,120433.42,52498.56,16.55,26803.73,0.00,10099.75,63340.71,144.57,3606.72
2024-02-20,713487.75,312722.51,155422.68,14535.22,0.00,0.00,96187.09,39514.80,102745.03,24650.21,0.00,10482.88,5116.28,144.03,3383.81
2024-02-21,702205.58,305575.59,166293.53,16558.23,1735.75,0.00,80723.48,37071.84,82206.65,22838.24,0.00,9861.72,800.90,0.00,3182.64
2024-02-22,673374.59,252917.27,623083.42,16020.42,0.00,0.00,104362.66,86145.68,163.51,24308.29,0.00,10043.43,3999.65,0.08,3369.90
2024-02-23,623062.55,274060.21,660520.78,15261.18,0.00,0.00,93456.86,43458.56,151.90,28269.02,0.00,8899.97,114.92,0.00,3366.56
2024-02-24,676767.85,229001.53,654342.71,18774.05,0.00,0.00,80007.83,81493.03,92.90,29950.63,0.00,8856.36,139.32,3.93,3519.69
2024-02-25,618550.02,231875.29,664556.71,18810.93,0.00,0.00,79558.17,62165.35,35.72,26366.71,0.00,8692.99,1246.94,0.00,3617.87
2024-02-26,736230.34,271779.96,568129.75,18919.67,2723.84,0.00,98605.01,42546.11,9655.54,29146.45,0.00,8947.57,5134.78,0.00,4106.07
2024-02-27,869763.27,261922.14,641731.25,15443.43,0.00,0.00,86418.74,46612.56,32.12,21172.75,0.00,8814.92,2050.20,84.73,3950.08
2024-02-28,1042429.62,281702.13,710667.93,17943.60,5227.25,0.00,95274.15,58644.59,0.00,47832.39,0.00,9218.43,2164.70,0.00,4412.50
2024-02-29,2836714.68,378012.42,256662.39,20780.42,421.49,0.00,107917.67,102168.29,655.37,20539.65,0.00,8397.72,103.15,30.88,4293.21
2024-03-01,901184.64,359115.79,212222.76,20380.18,12844.54,0.00,102312.08,45484.24,53300.59,42957.01,0.00,10147.27,76.95,23.72,3464.51
2024-03-02,1092381.79,440614.27,193074.97,18571.43,0.00,0.00,109915.10,46529.80,132.29,37337.10,0.00,10683.26,3026.70,0.00,3643.24
2024-03-03,1227027.20,468509.09,196149.46,19334.14,0.00,0.00,116302.09,116122.46,49.37,31607.16,0.00,11286.11,154.08,0.00,3547.18
2024-03-04,1341680.34,434331.63,236595.37,22685.58,1046.09,0.00,132395.99,49123.93,38.52,34612.30,0.00,11904.54,5564.54,0.06,3552.35
2024-03-05,1289042.72,403173.14,284855.23,25003.19,221.08,0.00,143119.94,48419.95,85805.39,29045.99,0.00,13087.25,557.43,182.67,3625.34
2024-03-06,1234250.91,384673.78,250348.26,25899.47,0.00,0.00,129938.01,44180.29,2383.24,28268.57,0.00,12827.31,444.84,5.26,4417.13
2024-03-07,1120594.12,394604.16,252080.91,24327.52,0.00,0.00,76610.90,106738.75,35.85,27627.32,0.00,13676.98,0.00,295.25,4172.37
2024-03-08,1294011.17,441465.06,547155.42,18602.95,0.00,0.00,204603.32,51442.39,90.16,26677.69,0.00,13950.94,854.88,432.67,4416.84
2024-03-09,936236.58,437543.27,754270.45,17948.30,0.00,0.00,117217.09,133785.09,103.63,25113.55,0.00,12765.14,0.00,9.62,4075.32
2024-03-10,1282156.07,436539.23,726957.64,20681.66,0.00,0.00,152287.75,45668.72,0.00,29865.63,0.00,12593.65,1710.23,0.00,3504.54
2024-03-11,1556154.28,497498.84,699651.47,27529.96,5745.53,0.00,140616.49,45725.05,75097.77,28056.13,0.00,12578.39,17295.67,9.67,4176.16
2024-03-12,1984147.30,467056.64,681169.36,25411.89,0.00,0.00,119952.47,52678.71,96.78,29858.98,0.00,12820.50,181.86,32.43,3870.41
2024-03-13,1435840.07,424944.51,337578.13,24196.55,0.00,0.00,139643.84,87588.33,21.38,24603.75,0.00,13092.61,708.29,36.26,3181.81
2024-03-14,1646704.97,472741.39,512443.30,28929.79,0.00,0.00,136014.96,123791.12,29.24,25416.29,0.00,13237.55,3451.20,6.87,3452.51
2024-03-15,1341083.28,424147.41,516428.98,28475.00,184.55,0.00,138707.17,90684.29,11.51,23944.79,0.00,11945.97,5086.95,0.93,3555.24
2024-03-16,1138009.64,343705.85,435263.74,21147.03,0.00,0.00,109579.96,47717.64,82217.90,27642.90,0.00,11516.88,456.35,159.94,3031.29
2024-03-17,1551033.49,359601.30,395514.58,21539.64,0.00,0.00,224091.58,50036.99,67.48,21523.63,0.00,10241.49,0.00,0.00,3394.08
2024-03-18,1413045.94,348044.42,221121.85,20757.34,2690.64,0.00,95374.67,40510.09,97082.27,22072.38,0.00,10474.03,2401.58,2679.92,2559.90
2024-03-19,1320888.27,327977.98,173756.43,24899.77,0.00,0.00,125279.67,28149.74,15.60,22456.96,0.00,10217.04,5356.33,1054.70,2507.66
2024-03-20,1213127.48,387992.74,161149.46,28009.40,0.00,0.00,147637.28,40025.98,1.34,24303.72,0.00,9699.27,4771.21,231.44,1989.93
2024-03-21,1127518.24,420919.58,153875.91,27946.23,3242.62,0.00,133815.77,82856.32,104433.88,21503.77,0.00,9838.27,435.53,0.00,2144.44
2024-03-22,1108027.90,298247.35,131866.19,26766.32,2655.39,0.00,88075.89,42442.49,102884.21,15932.18,0.00,9170.69,20301.39,0.00,2377.29
2024-03-23,894717.71,304287.60,166836.82,23122.96,0.00,0.00,102589.24,43205.17,27.19,26401.19,0.00,10059.72,1156.70,0.00,2613.44
2024-03-24,989405.02,315857.38,132439.59,23625.81,0.00,0.00,112091.01,52136.65,14.55,17140.38,0.00,9209.91,935.33,98.33,2493.32
2024-03-25,1249460.60,424531.88,163990.69,26125.46,3463.58,0.00,129393.39,46110.88,161.72,24510.80,0.00,9175.13,3833.49,19.71,2953.62
2024-03-26,1332741.43,387456.47,183610.80,30893.02,71.42,0.00,104138.42,47269.05,9.21,22119.11,0.00,11158.20,3417.19,437.25,2064.55
2024-03-27,1294281.40,317467.62,213937.79,30245.23,14733.18,0.00,114419.92,32066.60,6.84,20410.59,0.00,10768.57,25771.48,121.30,1123.74
2024-03-28,1271523.10,302903.24,229424.31,32353.68,349.44,0.00,114834.86,72077.94,11.43,21598.65,0.00,12331.29,455.43,0.00,687.33
2024-03-29,1288422.62,361124.56,203584.92,30116.70,0.00,0.00,100291.62,72560.09,115.39,25469.01,0.00,13681.23,38120.52,0.14,465.01
2024-03-30,1623150.48,418170.06,488771.52,29532.76,0.00,0.00,211530.29,45838.04,0.00,21287.76,0.00,14022.47,3424.07,52.07,556.59
2024-03-31,1255491.32,379511.68,943795.55,28459.88,0.00,0.00,224733.87,67290.85,52840.69,21388.55,0.00,13277.95,0.00,0.00,622.39
2024-04-01,597542.06,282446.00,1067238.89,28562.29,2946.49,0.00,219535.89,71292.44,97.49,18386.48,0.00,13864.84,37523.72,0.00,499.78
