Date,Aave ($),Compound ($),BENQI ($),Venus ($),Radiant Capital ($),TrueFi ($),Maple Finance ($),Notional Finance ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Silo Finance ($),Morpho ($),Shoebill Finance ($)
2024-01-14,515.89,28219.55,7917.51,6804.12,107718.08,0.00,0.00,1308.79,15220.40,3505.98,0.00,3354.02,14274.47,0.00,0.00
2024-01-15,7005.44,33173.66,36047.59,5198.59,117258.82,0.00,0.00,6587.08,126086.27,6138.11,0.00,4811.18,17396.54,0.00,0.00
2024-01-16,8543.70,27284.40,11906.45,11651.46,79845.64,0.00,0.00,89.39,27036.02,7271.97,0.00,6110.06,15016.74,0.00,0.00
2024-01-17,4589.34,8348.38,7079.44,18833.02,134044.56,0.00,0.00,5054.80,6980.60,6676.80,0.00,6032.51,15211.22,0.00,0.00
2024-01-18,3060.30,11168.84,6811.16,6298.31,80497.81,0.00,0.00,4287.76,3418.54,4035.90,0.00,4614.55,17558.19,0.00,0.00
2024-01-19,1401.04,39227.12,20387.20,10272.33,264791.74,0.00,0.00,1872.97,4659.28,3960.77,2443.26,3938.60,6290.72,0.00,0.00
2024-01-20,1246.99,30020.28,6644.42,4367.84,93221.14,0.00,0.00,2004.00,16908.16,3395.01,0.00,2859.10,9983.17,0.00,0.00
2024-01-21,44609.41,25012.10,6687.74,13453.51,112679.08,0.00,0.00,7337.29,40908.87,2071.60,0.00,4168.24,13096.89,0.00,0.00
2024-01-22,2066.15,14819.67,10980.38,4819.30,104316.31,0.00,0.00,6.81,16477.44,8090.41,0.00,5076.25,20319.67,0.00,0.00
2024-01-23,986.21,19380.86,12208.04,5019.73,114079.90,0.00,0.00,378.01,9541.27,3914.37,0.00,5134.95,13564.02,0.00,0.00
2024-01-24,250.85,15331.62,6606.77,10305.01,87007.52,0.00,0.00,4.02,23353.86,3227.27,0.00,5480.64,18978.09,0.00,0.00
2024-01-25,1353.01,12415.92,6778.77,5391.84,218481.52,0.00,0.00,0.00,4759.74,606.35,0.00,4044.77,11000.29,0.00,0.00
2024-01-26,522.21,9418.60,8594.76,7161.25,49189.70,0.00,0.00,0.00,5754.06,5180.79,0.00,3767.11,8858.28,0.00,0.00
2024-01-27,3079.52,12620.04,6845.95,4976.42,51079.69,0.00,0.00,1747.71,12192.60,3511.03,0.00,3983.38,14522.10,0.00,0.00
2024-01-28,1140.02,18206.73,21367.91,5756.44,140748.18,0.00,0.00,1448.91,25051.90,1370.54,0.00,3426.49,19306.60,0.00,0.00
2024-01-29,840.17,18138.10,8997.53,8244.74,211872.88,0.00,0.00,3340.60,7786.89,7521.33,0.00,4409.50,11977.83,0.00,0.00
2024-01-30,1089.92,83861.77,20724.71,6232.28,119348.22,0.00,0.00,3596.47,6164.59,474.27,0.00,2562.26,18801.36,0.00,0.00
2024-01-31,750.23,10288.40,15332.07,4907.97,127167.13,0.00,0.00,13223.32,164.12,1534.91,0.00,2577.68,7114.57,0.00,0.00
2024-02-01,4429.36,7433.85,6991.80,4434.28,65516.61,0.00,0.00,8855.82,2434.25,6061.04,0.00,6002.15,22220.59,0.00,0.00
2024-02-02,286.26,28076.51,7593.48,3139.96,79831.13,0.00,0.00,1180.76,1262.64,430.63,0.00,3608.43,11251.55,0.00,0.00
2024-02-03,1764.56,13847.48,10572.53,3068.02,102166.59,0.00,0.00,0.00,1178.42,1019.95,0.00,6531.98,11014.31,0.00,0.00
2024-02-04,570.55,7106.10,40511.90,4259.23,90765.42,0.00,0.00,985.40,9433.16,1234.52,0.00,3326.66,13502.30,0.00,0.00
2024-02-05,2281.09,26680.58,16049.24,4145.09,92704.82,0.00,0.00,0.00,6133.85,2627.40,0.00,4762.14,11029.85,0.00,0.00
2024-02-06,3242.25,107189.36,11623.70,8592.89,113529.97,0.00,0.00,0.00,787.14,59.63,0.00,3810.15,8649.99,0.00,0.00
2024-02-07,267.78,18295.31,8118.09,3620.88,214286.44,0.00,0.00,4835.88,436.25,4198.74,0.00,5207.86,15808.30,0.00,0.00
2024-02-08,318.42,17892.53,13352.47,8807.03,180964.50,0.00,0.00,0.00,203.76,10434.27,0.00,3571.73,23817.61,0.00,0.00
2024-02-09,740.27,20001.04,61150.64,11359.72,150145.65,0.00,0.00,0.00,1459.76,555.28,0.00,3112.12,18147.30,0.00,0.00
2024-02-10,504.93,13245.12,6082.35,3890.60,44871.90,0.00,0.00,0.00,2059.64,7114.89,0.00,4139.63,10678.26,0.00,0.00
2024-02-11,3042.49,13785.06,4989.64,4335.16,67568.76,0.00,0.00,0.00,22644.44,2756.44,0.00,4700.37,13408.46,0.00,0.00
2024-02-12,1359.23,10859.15,10225.92,4823.37,144482.16,0.00,0.00,1206.98,2431.00,1818.99,0.00,3666.20,19195.04,0.00,0.00
2024-02-13,6000.77,17170.46,6696.51,5696.46,169031.05,0.00,0.00,2191.15,693.43,4269.96,0.00,3165.85,20168.54,0.00,0.00
2024-02-14,25957.06,95586.06,8283.66,4739.46,579811.71,0.00,0.00,0.00,8618.92,1272.82,0.00,2702.28,29540.47,0.00,0.00
2024-02-15,8973.41,50005.77,8276.29,5801.04,86661.83,0.00,0.00,7994.69,9641.87,2150.98,0.00,4922.46,13892.50,0.00,0.00
2024-02-16,2237.91,32209.40,9989.92,25503.10,140591.10,0.00,0.00,17345.89,6161.72,2943.02,0.00,3408.15,62137.25,0.00,0.00
2024-02-17,1880.75,19858.24,9044.68,21305.99,99372.53,0.00,0.00,12944.26,12623.51,19973.48,0.00,1779.38,10268.18,0.00,0.00
2024-02-18,2865.04,25840.35,14077.53,6467.41,148784.16,0.00,0.00,0.00,3063.57,4307.75,0.00,2945.86,9100.97,0.00,0.00
2024-02-19,788.06,41891.25,8866.90,5490.52,313707.36,0.00,0.00,476.21,2034.75,3854.48,0.00,6058.77,35753.06,0.00,0.00
2024-02-20,714.48,41251.15,6571.76,10760.43,65042.55,0.00,92.08,7584.27,1651.68,16585.02,0.00,6218.80,31570.13,0.00,0.00
2024-02-21,8776.08,99050.05,17677.32,9465.64,95614.20,0.00,0.00,0.31,1341.97,12826.40,0.00,3100.11,21405.57,0.00,0.00
2024-02-22,5652.84,22763.95,9001.94,31413.07,92859.11,0.00,0.00,317.67,11119.17,2188.36,0.00,2885.66,13734.23,0.00,0.00
2024-02-23,3865.21,46140.39,3922.67,4972.84,75292.77,0.00,0.00,867.52,10865.05,2337.02,0.00,2554.66,13797.19,0.00,0.00
2024-02-24,3561.05,19010.83,27846.79,3787.53,173996.40,0.00,0.00,1801.07,9358.86,3939.00,0.00,1978.51,21413.71,0.00,0.00
2024-02-25,2572.12,38188.30,8039.63,5802.26,118780.98,0.00,0.00,0.00,61.92,6157.31,0.00,2621.57,21343.14,0.00,0.00
2024-02-26,468.92,102136.65,10439.49,15656.67,203337.64,0.00,0.00,11480.92,1413.18,48.21,0.00,3380.22,17627.79,0.00,0.00
2024-02-27,1682.54,44699.55,19814.32,21021.38,304971.21,0.00,0.00,4650.09,163.71,5715.66,0.00,4229.10,19618.42,0.00,0.00
2024-02-28,663.77,101143.66,69825.31,12663.60,143677.89,0.00,0.00,1.00,0.00,450.92,0.00,23431.63,15910.69,0.00,0.00
2024-02-29,2697.73,311810.42,21974.07,11729.55,76054.72,0.00,0.00,0.00,17389.79,3014.39,0.00,3637.61,47847.39,0.00,0.00
2024-03-01,2937.86,111709.91,8474.31,7870.59,132344.27,0.00,0.00,0.00,1257.92,4668.46,0.00,5462.08,13216.10,0.00,0.00
2024-03-02,2161.54,139397.41,34848.84,13202.45,67568.65,0.00,0.00,0.00,0.00,3832.82,0.00,6430.95,17879.75,0.00,0.00
2024-03-03,2613.42,37482.59,14084.03,7355.66,161198.64,0.00,0.00,18749.63,2462.96,5235.59,0.00,4151.79,16365.79,0.00,0.00
2024-03-04,5751.97,27111.97,13517.76,12392.96,157063.42,0.00,0.00,56.68,0.00,11146.51,0.00,3630.99,10405.52,0.00,0.00
2024-03-05,4584.67,57289.04,13588.01,11968.13,127666.10,0.00,0.00,0.00,910.24,48749.25,0.00,3740.24,18031.08,0.00,0.00
2024-03-06,36099.33,20270.58,12303.90,8990.21,144523.09,0.00,0.00,6968.00,33604.07,8110.48,0.00,6605.33,17267.19,0.00,0.00
2024-03-07,3446.11,63832.27,10157.83,13377.22,91910.14,0.00,0.00,19196.27,0.00,2209.10,0.00,5349.75,15670.84,0.00,0.00
2024-03-08,1790.71,64787.37,18101.36,7513.50,132418.45,0.00,0.00,1.05,3028.15,2258.69,0.00,5623.83,22991.81,0.00,0.00
2024-03-09,31512.08,64694.50,12119.14,21677.86,191030.22,0.00,0.00,15430.01,10871.31,322.39,0.00,4049.03,14793.53,0.00,0.00
2024-03-10,2994.81,80370.62,13141.68,19163.38,157829.33,0.00,0.00,478.39,20588.14,1217.14,0.00,2971.20,20966.70,0.00,0.00
2024-03-11,32791.87,54268.03,47081.93,19343.16,315588.59,0.00,0.00,0.00,383631.82,5733.03,0.00,4231.86,15555.25,0.00,0.00
2024-03-12,15797.84,16245.88,184644.30,14915.74,70525.71,0.00,0.00,33480.33,5222.37,10604.81,0.00,4154.27,30519.37,0.00,0.00
2024-03-13,3374.79,93408.97,28399.99,20752.29,234879.48,0.00,0.00,4324.87,41380.71,5664.80,0.00,3599.78,28708.17,0.00,0.00
2024-03-14,1167.37,29634.04,63099.27,7363.81,335599.12,0.00,0.00,0.00,5342.03,5687.34,0.00,6321.09,48947.39,0.00,0.00
2024-03-15,1276.40,28596.75,10383.21,9177.02,102316.86,0.00,0.00,0.00,10143.11,8343.21,0.00,2728.80,24304.98,0.00,0.00
2024-03-16,17765.45,21006.45,24135.80,14028.17,54127.63,0.00,0.00,13743.90,6308.58,7032.60,0.00,2228.17,21889.18,0.00,0.00
2024-03-17,6499.40,47835.19,11262.99,5325.50,113435.48,0.00,0.00,0.00,10107.19,34095.91,0.00,2672.78,16481.32,0.00,0.00
2024-03-18,21759.10,76448.29,34002.66,15183.37,178291.85,0.00,0.00,51285.79,5644.79,1123.42,0.00,3247.19,23467.22,0.00,0.00
2024-03-19,6416.76,45244.11,11077.14,11805.30,182616.04,0.00,0.00,17010.76,6881.81,183.74,0.00,3880.72,30894.69,0.00,0.00
2024-03-20,1594.41,38837.24,12691.60,3996.45,79334.64,0.00,0.00,6507.58,1443.87,1660.83,0.00,1793.91,23594.69,0.00,0.00
2024-03-21,2795.10,62847.89,7112.74,4579.88,79067.76,0.00,0.00,0.00,32412.13,1232.25,0.00,3899.52,18550.17,0.00,0.00
2024-03-22,1537.90,26667.91,6316.66,14778.18,55601.14,0.00,0.00,0.00,7235.11,3385.48,0.00,1858.64,20586.61,0.00,0.00
2024-03-23,2277.74,14566.66,8879.19,10427.12,139384.25,0.00,0.00,0.00,4879.34,4076.46,0.00,3209.62,20630.61,0.00,0.00
2024-03-24,5242.81,6526.16,6374.32,6752.02,45407.86,0.00,0.00,3697.02,9272.20,1217.89,0.00,4107.00,15397.36,0.00,0.00
2024-03-25,809.67,79149.95,15788.55,10141.23,212452.73,0.00,0.00,2520.23,64284.12,23586.73,0.00,6041.95,34551.55,0.00,0.00
2024-03-26,3297.80,57571.21,27637.83,4409867.48,125335.67,0.00,0.00,18247.28,34738.13,650.60,0.00,3882.33,25122.84,0.00,0.00
2024-03-27,9862.34,39941.22,12286.98,6351.88,65093.94,0.00,0.00,7030.48,65578.62,3043.41,0.00,4513.55,19379.80,0.00,0.00
2024-03-28,25973.56,112521.63,14272.49,9115.00,139841.41,0.00,0.00,38.83,30947.93,863.21,0.00,18379.08,22971.87,0.00,0.00
2024-03-29,437.51,21176.26,9591.06,9857.68,280701.66,0.00,0.00,0.15,21155.26,15762.15,0.00,10765.13,18597.04,0.00,0.00
2024-03-30,3745.30,49243.81,9675.05,5979.51,118796.88,0.00,0.00,269.64,11678.48,4053.44,0.00,5808.13,9113.60,0.00,0.00
2024-03-31,1054.70,11768.49,10063.17,16139.91,132247.21,0.00,0.00,0.00,46101.79,1139.94,0.00,12117.55,12748.34,0.00,0.00
2024-04-01,1294.04,50323.04,7722.41,6910.06,85828.91,0.00,0.00,0.00,116475.07,4221.49,0.00,8130.42,6784.23,0.00,0.00
