Date,Aave ($),Compound ($),Venus ($),BENQI ($),Morpho ($),Spark Protocol ($),TrueFi ($),Radiant Capital ($),Goldfinch ($),Euler ($),Fraxlend ($),Sonne Finance ($),Maple Finance ($),Gearbox ($),Silo Finance ($),BendDAO ($),Shoebill Finance ($)
2022-06-09,6941729673.57,1222570219.51,415015004.16,114805061.71,4330134.54,,453581886.30,,102321981.29,349210989.38,,,,3551560.62,,36387897.79,
2022-06-10,6653460884.24,1230143545.41,419735558.98,111031748.88,4318337.67,,453275196.79,,102215276.13,336158542.09,,,,3423037.03,,33751392.61,
2022-06-11,6432286156.46,1219518600.85,417685795.76,107283967.68,4302303.27,,453462717.21,,102260588.10,343815415.49,,,,3390610.10,,30939910.27,
2022-06-12,6182893061.95,1191523395.41,395259893.80,104010441.77,4288199.59,,453505674.41,,102292028.86,327947957.80,,,,3383246.74,,28816681.69,
2022-06-13,5013505108.59,1107442828.83,348113913.15,101484905.67,4266298.85,,453417817.19,,102257049.26,309424765.20,,,,3317128.72,,23191393.28,
2022-06-14,4428890975.40,1004868986.96,349232407.27,90505611.76,4268204.89,,453423727.63,,102235883.63,278690683.35,,,,3017758.01,,21536869.70,
2022-06-15,4160706885.47,962350295.27,370887261.27,86136442.74,4269886.80,,453394852.03,,102251382.19,264014576.79,,,,3003390.68,,21397827.88,
2022-06-16,4182513787.54,956153132.91,345331592.59,82753089.87,4255420.74,,453364219.77,,102252569.98,253370954.41,,,,2950241.84,,18364443.74,
2022-06-17,4226630268.67,953310870.80,346402617.77,82493796.21,4258022.40,,407382488.29,,102269645.79,254539644.83,,,,2955640.72,,18551967.03,
2022-06-18,4058121167.11,925919255.41,323921234.33,80025382.26,4248957.53,,399354335.10,,102279339.29,246913459.89,,,,2909846.79,,16813377.96,
2022-06-19,3991902655.53,897115677.26,319359757.98,74976539.12,2757647.95,,399330478.72,,102237719.49,258127770.27,,,,2824203.60,,19157574.86,
2022-06-20,4019037761.08,877143310.87,321677543.44,74341654.19,3033681.93,,397422341.64,,102243127.93,261640737.63,,,,2640503.70,,19124724.37,
2022-06-21,3998375188.20,869647495.70,325219162.57,82444407.60,4916557.42,,402399538.80,,102231058.85,266424435.09,,,,2639050.48,,19101164.67,
2022-06-22,3969170802.13,868284766.77,329600596.44,85582734.14,5715523.52,,404641932.53,,102234644.71,272309205.65,,,,2618187.84,,17904981.50,
2022-06-23,4016777284.03,869985597.95,340116374.36,86822491.72,6570528.23,,404581230.13,,102199193.88,282655694.30,,,,2585182.09,,19490828.47,
2022-06-24,4022688290.40,868449125.25,345933460.37,85295617.80,7026763.47,,404619396.92,,101442470.80,271300403.13,,,,2619327.52,,20971610.91,
2022-06-25,4028679690.79,830348963.51,346334901.52,87268261.37,8399897.18,,404874083.42,,101450314.68,236373884.25,,,,2620320.42,,21231585.12,
2022-06-26,4019621169.14,833036215.99,343464441.16,89369388.55,8174493.08,,404779089.19,,101455580.13,225365494.23,,,,2594323.32,,20491210.92,
2022-06-27,4009394728.99,830756026.80,344816572.72,92206430.84,8125360.34,,404634639.37,,101229979.65,206790905.70,,,,2590058.62,,20498108.17,
2022-06-28,4010338206.22,813103344.84,343139976.19,92507235.90,8068670.56,,404616019.63,,101228290.30,143886895.27,,,,2577943.84,,19686851.17,
2022-06-29,4049225175.54,813772413.82,345452216.85,92810788.14,9270719.39,,404872391.59,,101237056.94,137358994.36,,,,2564101.65,,19026156.35,
2022-06-30,4026568716.93,813228002.27,344700008.13,92184809.63,9268320.90,,404949989.31,,101243597.76,130264643.30,,,,2549327.87,,18279581.28,
2022-07-01,4002174916.89,806539181.72,338513596.78,92421629.15,10110038.39,,405015501.81,,101238656.21,132786474.50,,,,2547912.99,,17928652.25,
2022-07-02,3931055471.04,771151490.23,336372454.58,92836304.29,10250065.41,,404860067.69,,101232035.43,151792878.86,,,,2542457.20,,17996627.52,
2022-07-03,3828732125.31,778306080.85,338598711.10,93250217.14,10280796.53,,404878723.62,,101219761.52,150198727.86,,,,2547125.40,,18171158.96,
2022-07-04,3765007915.05,784103279.98,348583597.98,94383553.97,11065806.98,,404885948.95,,101232183.21,164739859.60,,,,2865301.51,,19509362.40,
2022-07-05,3913187718.20,797159237.14,336714046.01,97270461.03,10970426.96,,404924249.44,,101236805.91,160814112.97,,,,2871578.49,,19302751.20,
2022-07-06,3525433657.80,832476944.66,340547160.26,100454740.00,11500924.70,,404886850.41,,99226535.27,158195890.86,,,,2574368.56,,20192494.50,
2022-07-07,3473501231.44,827644935.05,357488063.25,101499226.11,12259674.24,,405012575.57,,99238630.16,161361563.66,,,,2593007.62,,21098846.77,
2022-07-08,3451469212.27,820475928.78,362752611.99,107444955.38,11808515.82,,404945885.74,,99225227.56,161224224.27,,,,2614190.94,,20491503.29,
2022-07-09,3433069030.97,826759698.31,363863086.49,109045501.92,11858011.73,,404956590.97,,99223417.79,163554295.20,,,,2610347.80,,20664875.71,
2022-07-10,3379505657.06,838667083.42,349087894.17,108306797.60,11518528.26,,404955803.88,,99231146.01,159478619.83,,,,2573473.10,,19640246.78,
2022-07-11,3278133845.89,827239607.54,341706966.66,108005457.26,11500572.97,,399992546.93,,99219761.53,146802925.60,,,,2555383.79,,18380201.76,
2022-07-12,3120465814.20,811087537.20,337965777.67,101701280.02,15942721.27,,399908895.06,,99228408.53,143986082.76,,,,2678848.32,,17319641.76,
2022-07-13,3056417187.98,830740609.35,342782352.00,101735678.56,19205240.60,,399991337.88,,99259389.89,130210555.29,,,,2701915.41,,18368653.37,
2022-07-14,3130199207.58,805850618.25,346075798.80,104841414.49,23540050.00,,390885725.12,,99228999.87,134010605.76,,,,2766914.66,,19551721.21,
2022-07-15,3182913804.96,811799063.57,347370138.75,106400675.56,31706395.42,,390888567.28,,99196883.42,136680252.26,,,,2778093.44,,20795310.26,
2022-07-16,3263477253.62,829011295.65,350137044.19,108547623.18,39297675.11,,390958086.18,,99223781.90,142657678.43,,,,2817660.94,,22818545.02,
2022-07-17,3385359164.53,840281113.75,354896888.99,110179808.50,47018916.55,,390959623.87,,99231387.10,139001972.71,,,,2796876.34,,22436905.23,
2022-07-18,3601571721.57,866165192.71,373372604.15,112816971.41,65218100.45,,370921665.96,,99215849.28,143207101.15,,,,2877779.00,,26684608.95,
2022-07-19,3640430235.38,891306630.95,376274876.43,116637904.74,67359942.68,,370958976.04,,99228337.08,144480891.27,,,,2891587.95,,26069714.51,
2022-07-20,3723964544.45,900211439.02,371418373.92,117426152.47,68094732.06,,370990673.45,,99229286.60,138891033.45,,,,2841136.75,,25824509.32,
2022-07-21,3784100888.31,913178780.95,373831379.28,118977218.36,73271961.15,,370970895.26,,99219761.51,140831027.30,,,,2793223.92,,26210715.38,
2022-07-22,3392210200.00,919835499.90,367511162.31,119322590.50,73688995.00,,376254607.90,,99226568.98,142859800.91,,,,2831577.49,,25280029.94,
2022-07-23,3203935392.08,937214390.12,366401905.93,119794372.82,79995757.29,,376287862.84,,99227139.49,140051462.35,,,,2822448.65,,25692616.66,
2022-07-24,3229439443.57,943277295.01,363816327.19,119422543.07,79715470.08,,376278877.95,3808700.22,99224582.60,142279867.85,,,,2832191.75,,26214267.89,
2022-07-25,3095984588.72,937321827.53,354273162.36,118030298.52,77356465.64,,376238906.40,60633946.30,99218162.06,137141637.14,,,,2428912.55,,23816173.78,
2022-07-26,3033022904.94,939876830.94,355967988.87,112489864.75,80708681.06,,376320842.23,275767455.25,99241037.18,131960839.00,,,,2452072.89,,24081156.24,
2022-07-27,3119865325.04,943986633.22,365615769.16,110109512.34,89827601.15,,376286913.34,259791666.41,99214549.47,145824505.07,,,,2569905.39,,27419561.09,
2022-07-28,3218014354.57,953181301.44,381682192.68,115331067.45,91699563.37,,376279207.89,184675565.92,99223567.56,166663231.53,,,,3921457.78,,28769876.56,
2022-07-29,3217234442.41,960405297.02,387424675.64,122411224.08,88508281.08,,376290195.12,174127859.63,99220298.26,170567489.32,,,,3973124.05,,28893718.51,
2022-07-30,3232958505.41,968066505.48,384196519.63,128939382.53,94162117.26,,376308882.56,155193864.72,99234200.93,172897009.32,,,,3968680.02,,28388641.35,
2022-07-31,3237249767.24,973798072.06,382071431.49,130135448.08,94302977.95,,290968173.42,137853359.16,99219863.68,174295142.48,,,,3966092.44,,28099207.45,
2022-08-01,3211410357.07,979159670.69,380518095.81,128330844.03,93161912.78,,290953877.16,140971800.34,99219761.48,171644775.86,,,,4117645.49,,27357201.61,
2022-08-02,3142411024.84,967875171.79,383859526.31,125659356.65,92620694.26,,290954948.72,146242329.00,99222679.54,162598202.81,,,,3816806.53,,27501841.44,
2022-08-03,3138357242.88,955239071.68,387863715.12,123696632.36,76513975.47,,274760649.44,159961242.76,99228184.25,159421291.63,,,,3798547.09,,27217244.73,
2022-08-04,3408858190.61,955236406.67,387990593.23,130153205.40,72883990.22,,274684968.46,198788351.37,99217446.68,165427019.33,,,,3795459.86,,27062462.57,
2022-08-05,4125399017.80,960140576.32,393262069.12,132214400.19,71944165.93,,274710648.74,219277017.24,99223137.93,176466048.38,,,,3822911.99,,29255887.01,
2022-08-06,4398057994.11,972087300.71,389734478.04,133850337.50,83660322.95,,274730119.78,230506224.00,99217021.03,174749529.02,,,,3811727.64,,28457805.03,
2022-08-07,4571551343.14,978345946.64,392092075.75,137405014.19,92006270.34,,258624044.55,255653916.39,99226909.27,176270505.11,,,,3803320.13,,28688975.15,
2022-08-08,4796276587.26,992852455.20,394104588.67,149146612.64,98527129.38,,258602895.74,287570874.62,99212434.10,172284739.84,,,,3747188.61,,30172640.98,
2022-08-09,4866917054.94,996127187.30,390591622.49,152690609.27,96950460.41,,260239881.89,295052347.25,99220804.27,172954422.81,,,,3807981.39,,28878778.19,
2022-08-10,4937540899.64,986469965.07,381926142.50,154419163.16,87598947.43,,264725333.25,302016020.20,99219093.71,183695647.68,,,,3801851.48,,32299290.68,
2022-08-11,5028700914.32,993217396.96,391027694.92,151749064.79,104395346.18,,264750879.51,344017900.53,99211309.92,186065254.95,,,,3804314.27,,33596337.59,
2022-08-12,5143119828.15,972750608.36,396023429.83,146675587.38,105234591.31,,257763260.31,366806130.83,99211760.38,195114029.41,,,,4181748.73,,33854867.58,
2022-08-13,5165087910.24,972696498.93,397491756.33,145714635.38,96953553.52,,239057102.12,388581415.47,99217352.41,190857724.17,,,,4187944.42,0.00,34008144.42,
2022-08-14,5140486104.44,985565486.39,399210142.14,141572114.90,90160452.62,,239027111.73,393554875.49,99212386.46,184055170.98,,,,4176109.68,0.00,32907441.86,
2022-08-15,5115643302.38,987976898.30,400425070.50,141630048.45,89027766.16,,172792630.96,372663539.78,99225137.19,181019082.42,,,,4167193.36,0.00,32180002.12,
2022-08-16,5067371262.70,989238437.12,400837928.84,142596322.13,92166526.93,,172768472.45,323202780.41,99215398.77,168977063.48,,,,4162411.57,0.00,32249850.27,
2022-08-17,4756781563.06,991668165.62,393867992.35,136871518.76,96389031.20,,172502349.66,313590713.82,99219761.46,170959003.02,,,,4152940.18,0.00,31314892.79,
2022-08-18,4466910928.15,992359368.83,391282650.88,138197025.97,99019137.65,,172497963.20,313382343.56,99229083.15,177440978.70,,,,4155078.77,0.00,31124456.66,
2022-08-19,4154826471.38,992357019.90,373108872.19,124029009.24,96921031.01,,175370221.42,306243147.16,99219761.45,167859133.31,,,,4032167.71,451.15,26956123.27,
2022-08-20,4068446397.46,995044682.73,366555277.11,116308471.91,96890576.32,,177873152.83,298575635.19,99225420.94,165196334.61,,,,3735538.92,1467.88,25578610.58,
2022-08-21,4074073279.73,991448026.72,369443926.72,116588618.09,97850897.17,,177855686.38,292769090.45,99219761.45,165633302.71,,,,3740407.30,1519.86,24099815.52,
2022-08-22,4053609210.19,988320532.59,372550588.66,115069633.76,99836611.02,,180805157.32,282166795.51,99252015.81,158573916.51,,,,3334013.01,1718.69,22168730.95,
2022-08-23,4240225747.11,989513855.34,374016541.00,117651718.29,102450747.78,,180795273.24,276386766.26,99223417.70,163630467.87,,,,3337312.40,1650.44,21778809.34,
2022-08-24,4350517473.11,988651259.50,370521434.80,118736083.02,92333807.78,,180804473.91,263499622.97,99219761.44,170056180.29,,,,3329707.14,2267.18,22300936.53,
2022-08-25,4366763831.11,1001006540.31,371545945.27,122685519.17,94491287.51,,180804036.13,264223681.00,99220168.23,187314084.84,,,,3326354.51,2327.58,23576835.99,
2022-08-26,4178286069.39,986235553.67,360598842.80,119231264.36,105463476.45,,180807958.75,256470739.49,99237858.12,180053392.92,,,,3204848.78,2123.09,21023894.97,
2022-08-27,4031536001.15,961527903.98,358844872.91,109279725.94,105129357.95,,180805512.71,251766868.30,99227422.19,185827474.10,,,,3202474.41,2108.30,21502681.40,
2022-08-28,3978741520.81,959119055.74,349672376.53,106352274.05,103265074.08,,180810668.69,245138439.30,99220499.62,182455066.22,,,,3194595.40,2032.08,20806403.42,
2022-08-29,3983885717.38,986916400.00,358571700.40,97515620.71,106509340.47,,180789576.23,240944479.82,99215911.70,189096121.16,,,,3156416.64,2176.54,22749693.02,
2022-08-30,3927369618.21,1010960371.11,358814671.85,97423811.19,106709695.16,,180804292.00,207837855.63,99221322.16,184715975.87,,,,3152530.92,2144.99,22559767.17,
2022-08-31,3978084845.38,1015410074.97,362143395.42,97646632.51,107009375.93,,180786657.76,199798997.31,99228019.48,186115261.11,,,,3047276.80,2207.65,23327743.17,
2022-09-01,4029973208.29,1008616557.78,361628473.63,97642203.73,107336906.26,,180794951.32,213398456.03,99219761.42,188146036.55,,,,3051283.56,2250.35,23491597.85,
2022-09-02,4004012787.49,998514571.30,361259791.23,99390342.72,106603352.86,,180801810.57,224585524.03,99220248.59,193356172.41,312.13,,,3049784.55,2236.38,23096033.76,
2022-09-03,4064457840.67,960747882.28,364042105.18,101532736.02,106487419.39,,170798071.81,222888244.86,99222347.09,193817243.73,312.15,,,3004456.56,2211.48,23015502.35,
2022-09-04,4093244375.02,959297050.32,369254719.56,101824279.97,106471213.25,,170802653.41,215213816.30,99218790.06,192681759.26,312.14,,,3006517.66,2237.00,23251835.45,
2022-09-05,4129998137.51,957419428.38,369708325.86,102820439.20,106687565.64,,170778996.45,195209613.94,99210282.96,201136840.42,313.21,,,3010262.16,2321.06,23714764.99,
2022-09-06,4095489913.52,949041813.53,359017547.61,100636517.95,105839303.69,,170802517.74,187056230.52,99226154.15,227337432.73,1959.70,,,2984873.27,2221.47,23139437.20,
2022-09-07,4131610890.79,941672752.34,362988621.89,96411416.21,99482744.09,,170790886.09,171563729.56,99210843.54,245062593.89,207903.67,,,2992239.74,2315.35,22923967.08,
2022-09-08,4104506242.41,952940411.64,360756957.69,81178066.19,88073677.07,,170799027.01,166492042.98,99219761.41,254019586.43,481402.72,,,2993013.32,3320.92,21957561.94,
2022-09-09,4217028228.11,968310677.31,369811715.22,82515418.25,88685711.38,,170819206.07,160158658.17,99212123.48,263866616.83,617260.99,,,3003266.01,3438.78,23054879.48,
2022-09-10,4378840212.75,954969214.89,373508929.04,83518008.40,88790062.90,,170829220.73,157379262.69,99220708.96,229333223.96,617699.62,,,3006122.57,3508.31,23620759.57,
2022-09-11,4369279787.02,955357406.75,374897144.96,84727447.89,88496502.48,,170824276.80,156194697.01,99220858.78,218203347.32,617689.13,,,2983956.99,3497.95,23051376.37,
2022-09-12,4337272887.51,955430179.52,401008765.39,87059323.19,80189350.17,,170800513.23,148550536.66,99218853.54,199913311.05,617793.76,,,2958726.08,15608.70,22770249.58,
2022-09-13,4200053179.22,894610171.77,389103702.54,83521517.71,58656210.50,,175865815.72,137623556.08,99219761.40,190945595.71,617785.43,,,2943203.15,14418.02,20894249.67,
2022-09-14,4035531712.54,902663562.04,387938478.17,82530871.18,48924516.94,,175873695.08,131378391.66,99219761.40,224589188.74,625656.55,,,2824654.12,14914.20,21546219.03,
2022-09-15,3661995551.66,867013280.97,354686694.41,80147969.42,70427673.39,,175859804.03,125093906.00,99220580.96,216867872.69,770575.09,,,2808032.71,24158.70,19149951.67,
2022-09-16,3501978229.91,843639464.04,340078340.50,78456399.05,84892520.15,,170587484.98,138360816.51,99226422.02,271634299.64,770636.93,,,2804533.95,23569.72,18372926.29,
2022-09-17,3492038139.08,850417434.38,352125042.50,80062391.82,89025655.57,,167720674.23,150290352.70,99224782.91,272867171.57,769632.28,,,2808336.32,24156.72,19036215.73,
2022-09-18,3465026872.18,833019671.51,344801750.52,76905883.76,92568120.20,,165210670.49,151209516.58,99221369.74,278142136.36,769591.73,,,2794606.80,22058.88,17519303.16,
2022-09-19,3424150345.14,741570218.85,344942421.60,74552141.74,92721960.22,,168523785.46,151690383.29,99222048.41,273523352.57,769600.71,,,2774482.37,22585.30,18168011.08,
2022-09-20,3307623415.51,803326118.99,344657305.34,78579154.92,90347047.02,,165571032.63,150899822.48,99219463.73,259715004.34,769560.37,,,2728875.55,21760.20,17544275.42,
2022-09-21,3252542328.79,833579260.26,342764328.22,80970987.72,91291703.42,,165577834.94,147768678.43,99219761.39,251341889.21,773192.54,,,2723612.21,20595.23,16441133.97,
2022-09-22,3271731831.78,844693452.38,354675660.00,84429132.83,94110892.69,,169069874.15,148151099.16,99214977.01,259048716.40,778171.70,,,2729255.61,45775.57,17806707.82,
