Date,Silo Finance ($),Shoebill Finance ($),Morpho ($),Sonne Finance ($),Euler ($),BendDAO ($),Goldfinch ($),Notional Finance ($),Maple Finance ($),TrueFi ($),Radiant Capital ($),Venus ($),BENQI ($),Aave ($),Compound ($)
2023-04-02,-153.80,,0.00,-8966.51,0.00,12369.08,-8006.23,-1495.55,0.00,-10688.02,-272212.25,-30547.46,-2797.74,33181.83,2359.85
2023-04-03,-102.40,,0.00,-14641.42,0.00,-7754.95,-2776.94,-1018.23,0.00,-8897.22,-229050.70,4392.44,-7229.82,23635.04,-76914.57
2023-04-04,-1169.28,,0.00,-11499.79,-134.94,6396.42,-16135.83,-11799.32,0.00,-9001.11,-262639.66,5064.60,-14700.09,23764.33,-36847.63
2023-04-05,-670.22,,0.00,-11762.54,0.00,8609.93,15482.54,-22088.76,0.00,-10343.91,-234385.57,2197.40,-25627.03,36332.48,-32964.65
2023-04-06,-71.91,,0.00,-10815.40,0.00,443.88,-9824.08,-2387.32,0.00,-5917.20,-179644.53,3946.51,-3913.71,25828.44,-27309.17
2023-04-07,-2381.27,,0.00,-9502.28,0.00,-161.37,6058.99,-7478.87,0.00,-9272.96,-132703.73,6201.21,-2944.13,28414.91,-26158.43
2023-04-08,-685.21,,0.00,-9628.57,0.00,8755.46,-2270.29,-1252.23,0.00,-9985.03,-204262.00,6121.46,-4940.64,29254.65,-370.39
2023-04-09,-218.74,,0.00,-10767.63,0.00,950.19,-6481.32,-630.44,0.00,-7496.53,-156297.28,-63838.47,-4195.14,23773.70,-1748.32
2023-04-10,-1075.44,,0.00,-12789.30,0.00,-4095.96,-6184.44,-589.30,3093.99,-8711.03,-262454.92,-36901.26,-31413.47,26358.30,-26553.53
2023-04-11,-2771.07,,0.00,-9628.28,0.00,-1506.60,-42704.53,-1290.15,0.00,-9309.79,-151357.93,378.13,-6321.49,16781.61,-73751.26
2023-04-12,-2914.50,,0.00,-7840.03,-2127.33,3276.17,-2941.84,-2754.22,-60.70,-9735.99,-177384.83,3705.95,-3716.92,22010.92,-30394.15
2023-04-13,-17955.14,,0.00,-7461.13,-1126.79,-24563.33,-1943.49,-10664.04,0.00,-3731.61,-189793.09,-142736.56,-3388.93,28952.76,-37445.58
2023-04-14,-457.77,,0.00,-10287.04,-1455.12,-10247.69,-11761.59,-13131.10,7390.77,-13187.23,-269604.75,-10486.59,-7768.36,29999.50,-17539.73
2023-04-15,-859.48,,0.00,-14493.73,-296.68,-2967.98,-11616.65,-3063.84,0.00,-13107.97,-377884.09,3082.73,-2707.94,25288.17,-23372.01
2023-04-16,-2755.76,,0.00,-13330.82,-388.19,-9654.13,-356.22,0.61,0.00,-6925.98,-286877.19,-3593.05,-5783.57,13727.28,-4817.51
2023-04-17,-891.80,,0.00,-36709.21,-670.63,5466.68,-7354.35,-6329.37,0.00,-9783.23,-290027.40,-38.16,-11342.84,9201.61,-42715.76
2023-04-18,-1335.60,,0.00,-10197.26,-394.02,-5945.32,14329.26,-15115.18,0.00,-12956.55,-319636.82,1201.40,-7804.34,28046.82,-47998.85
2023-04-19,-251.41,,0.00,-18895.16,-583.60,-1448.18,-1182.07,-3216.68,0.00,-8239.02,-219164.52,3685.94,-4305.12,25995.77,-9310.80
2023-04-20,-548.28,,0.00,-8758.86,0.00,-9480.35,-180075.52,-7414.61,0.00,-6948.83,-213724.50,2529.88,-4287.45,31050.11,2976.76
2023-04-21,-2020.39,,0.00,-10126.71,-0.01,-19071.13,9430.83,-2220.18,0.00,-6983.61,-189276.24,584.71,-5607.77,30360.50,-26990.16
2023-04-22,-41.57,,0.00,-4291.00,0.00,-170134.60,-11539.23,-109.95,0.00,-7540.93,-202503.39,-2788.15,-3420.99,22053.79,7794.41
2023-04-23,-1870.71,,0.00,-25632.43,0.00,49.74,-18996.12,-2171.65,0.00,-8853.69,-275782.86,156289.39,-7960.73,31493.92,-5203.20
2023-04-24,-574.72,,0.00,-6970.75,0.00,10598.86,-21.39,-1047.82,0.00,0.00,-133618.65,188547.42,-5975.95,-24101.99,-44699.65
2023-04-25,-2974.88,,0.00,-8181.26,-1422.59,1673.14,-121135.37,-3963.99,0.00,-15282.10,-183242.48,219276.65,-2861.24,15179.30,-1592.04
2023-04-26,-803.27,,0.00,-9757.66,0.00,-7588.96,12068.18,-14702.28,2797.31,-4699.66,-168750.94,216249.63,-6601.80,31055.00,-11581.81
2023-04-27,-1333.74,,0.00,-5812.78,-75.99,3066.76,-2780.90,-1009.47,0.00,-8790.52,-283575.79,228725.42,-3873.09,22106.05,-70786.57
2023-04-28,-2254.17,,0.00,-5066.54,0.00,7580.49,488.65,-996.84,0.00,-9700.95,-295705.57,22826.71,-6604.62,31361.17,-16370.10
2023-04-29,-662.81,,0.00,-5310.44,0.00,362.70,-3599.71,-1527.64,0.00,-7668.14,-202369.35,5476.53,-7829.00,25247.76,-4797.14
2023-04-30,-3577.88,,0.00,-7548.04,0.00,8749.04,-10600.11,16.17,0.00,-6581.19,-243029.28,5004.92,-4907.28,32330.35,-2870.95
2023-05-01,-712.97,,0.00,-6259.05,-927.07,-6679.76,-10967.51,-576.26,0.00,-3732.44,-202400.63,215565.16,-7847.08,23368.27,-24165.63
2023-05-02,-552.68,,0.00,-6436.28,0.00,2191.70,-997.22,-6221.83,0.00,-10867.80,-209133.74,261451.82,-4376.39,26785.33,-21259.80
2023-05-03,-697.96,,0.00,-7854.29,0.00,-54259.69,-5192.43,-1704.22,0.00,-5418.66,-265079.14,2581.96,-2968.95,17622.96,-6644.97
2023-05-04,-2708.87,,0.00,-6781.10,0.00,6633.90,-2068.63,-14721.94,4965.66,-9139.37,-214971.22,2800.26,-6443.64,23074.56,-9226.12
2023-05-05,85.49,,0.00,-5026.82,0.00,6408.61,2577.84,11.47,0.00,-9641.47,-193252.07,5212.14,-5718.49,25358.85,62.25
2023-05-06,-751.44,,0.00,-3278.60,0.00,8986.97,-1666.72,0.00,0.00,-3058.76,-212258.79,3858.22,-4930.13,19661.94,-25838.62
2023-05-07,-2297.88,,0.00,-4137.43,0.00,3057.79,48.83,-9269.21,0.00,-9373.14,-128115.69,5393.37,-9389.07,9358.42,10481.81
2023-05-08,-3326.29,,0.00,-4610.58,0.00,9164.00,-3798.77,-4901.42,0.00,-6330.73,-239560.66,677.42,-9962.00,35017.00,-4807.58
2023-05-09,-1188.04,,0.00,-12545.06,0.00,-2624.16,-382.31,-1106.63,0.00,-2844.27,-208329.42,2152.87,-3722.42,27983.33,-10502.47
2023-05-10,-2033.96,,0.00,-4625.92,0.00,-25351.46,7354.30,-22022.78,3558.44,-7125.67,-160875.32,2476.02,-2986.76,24401.68,-5139.89
2023-05-11,-3855.33,,0.00,-2507.91,0.00,9630.09,0.00,-770.21,0.00,-5370.23,-112948.15,-1734.62,-18834.39,32801.14,-77427.52
2023-05-12,-1405.26,,0.00,-5582.37,0.00,6645.57,-172.08,-35834.25,0.00,0.00,-136051.05,3338.50,-17236.07,23806.36,-20973.12
2023-05-13,-1103.54,,0.00,-2918.85,0.00,3537.86,-6096.90,-3677.53,0.00,-12671.36,-93125.38,1862.94,-1194.10,31298.17,-24748.04
2023-05-14,-413.34,,0.00,-14437.15,0.00,941.75,-2395.34,-2745.75,0.00,-3806.63,-217848.87,4055.45,-2549.43,28480.70,6578.56
2023-05-15,-1020.99,,0.00,-6162.22,0.00,8393.21,9213.66,-1949.39,0.00,-5524.97,-158401.45,3247.89,-4564.66,27657.21,-2248.11
2023-05-16,-1775.31,,0.00,-3165.68,0.00,1501.52,1948.22,-5840.86,0.00,-6241.26,-157270.75,3879.94,-59813.03,32696.49,-9887.28
2023-05-17,-2783.00,,0.00,-5058.42,0.00,2268.72,25075.53,-3953.98,0.00,-7476.96,-128641.64,3277.04,-6970.45,25453.02,-83858.61
2023-05-18,-1402.28,,0.00,-3761.84,0.00,-1861.29,-510.08,-562.51,0.00,-7825.20,-117741.54,2417.12,-2329.15,29159.50,-43132.13
2023-05-19,291.68,,0.00,-4503.75,0.00,3377.51,6900.32,49.64,0.00,-1561.42,-147640.32,1883.81,-3126.59,30838.34,4219.29
2023-05-20,-1200.35,,0.00,-1750.33,0.00,7380.94,-25000.82,-1.37,0.00,-7960.52,-91139.23,1203.14,-2246.81,29535.66,-63620.05
2023-05-21,-5206.67,,0.00,-12603.84,0.00,6382.17,9034.21,-10376.74,0.00,-8271.28,-236113.31,2811.22,-2550.39,31376.90,-4447.90
2023-05-22,-1009.98,,0.00,-4049.26,0.00,-3461.90,248.47,-3261.74,0.00,-4913.57,-105134.24,1935.65,-6822.09,27680.73,-18741.12
2023-05-23,144.00,,0.00,-4139.65,0.00,6045.26,-14440.76,-10195.36,0.00,56.22,-179503.30,554.38,-2671.59,-4547.27,-72700.21
2023-05-24,-444.81,,0.00,-3953.89,0.00,10798.72,-1091.09,-5000.73,0.00,0.00,-180269.21,3437.15,-23761.52,29283.51,-4275.07
2023-05-25,-328.26,,0.00,-2453.50,0.00,4614.58,11405.50,-9500.09,0.00,0.00,-133698.94,3923.05,-5001.41,31119.27,-66933.45
2023-05-26,-13916.53,,0.00,-3002.10,0.00,-3087.60,-1184.45,-1760.88,0.00,0.00,-118200.72,3983.30,-2095.44,32198.84,5779.77
2023-05-27,-2040.33,,0.00,-1250.11,0.00,3289.80,-1796.18,11.03,0.00,0.00,-174888.19,-330.44,-9018.11,27013.48,-71487.89
2023-05-28,-2136.55,,0.00,-4806.49,0.00,3162.32,-1030.11,-1008.11,0.00,0.00,-144066.69,4764.92,-2412.10,27956.01,1976.34
2023-05-29,-320.79,,0.00,-5885.06,0.00,11506.02,-461.15,-7125.24,2797.55,0.00,-253001.77,-401.00,-3932.59,30655.81,-26342.14
2023-05-30,-395.18,,0.00,-1412.92,0.00,5505.25,-970.45,-2077.39,0.00,0.00,-156756.52,4417.77,-2573.12,29552.91,-9336.34
2023-05-31,-3014.83,,0.00,-4591.29,0.00,8914.82,-2055.13,-15827.64,0.00,0.00,-124948.55,1119.26,-5137.30,21949.45,-13546.40
2023-06-01,-237.50,,0.00,-5600.63,-47.06,3913.17,-1909.92,-509.27,11425.23,0.00,-242245.67,2280.04,-4291.62,-23703.33,-36176.41
2023-06-02,-638.32,,0.00,-2631.34,0.00,715.96,-3838.49,-1056.85,0.00,0.00,-175559.94,-767.69,-2904.73,29505.70,-6747.72
2023-06-03,-1094.02,,0.00,-4416.08,0.00,-1783.18,-319.13,-2677.32,0.00,0.00,-125473.26,3203.26,-1636.14,31660.72,-32173.22
2023-06-04,-396.48,,0.00,-3471.45,0.00,9003.04,5029.48,-322.29,0.00,71.12,-91809.27,2170.55,-2397.11,33239.09,-1729.16
2023-06-05,-469.11,,0.00,-6973.22,0.00,7644.42,-29.62,-210.83,0.00,0.00,-234690.08,-3889.43,-5473.02,31490.59,-9710.88
2023-06-06,-1181.14,,0.00,-2018.38,0.00,3272.32,-1006.07,-23835.72,0.00,0.00,-130261.85,2765.63,-16317.61,34495.27,-41980.98
2023-06-07,-199.63,,0.00,-7796.08,0.00,-3072.70,-3756.45,-7964.48,0.00,0.00,-121682.13,3157.15,-4347.42,38738.24,-1717.95
2023-06-08,-165.08,,0.00,-4373.64,0.00,10648.79,-7103.99,145.74,0.00,0.00,-138958.24,2395.72,-1849.08,32607.73,-46437.46
2023-06-09,-23.97,,0.00,-2560.51,0.00,-4005.56,-1488.78,-13788.77,0.00,0.00,-149357.70,-5351.64,-785.25,32338.27,-13422.87
2023-06-10,-2303.52,,0.00,-4094.64,0.00,-2748.37,-541.78,1.56,1918.21,0.00,-149168.19,-406.05,-15059.02,54164.95,-61231.00
2023-06-11,-3908.11,,0.00,-4624.12,0.00,6990.32,-1235.06,-751.18,0.00,0.00,-97978.72,3662.27,-1594.84,30751.07,-6682.39
2023-06-12,-233.43,,0.00,-3445.11,0.00,4771.76,-3321.03,-591.49,0.00,0.00,-128365.78,646.82,-2147.64,30884.78,-11858.87
2023-06-13,345.10,,0.00,-2659.62,0.00,8603.69,-1432.35,-659.45,0.00,0.00,-182484.54,2212.11,-11455.79,31686.66,-2206.40
2023-06-14,-119.31,,0.00,-4290.88,0.00,2790.12,4982.52,14.98,12235.01,0.00,-132566.59,4486.09,-3800.88,32612.56,-34359.52
2023-06-15,-472.36,,0.00,-5724.75,0.00,4804.58,9320.87,-10432.56,0.00,0.00,-87879.87,4435.05,-3445.36,33314.71,-20811.12
2023-06-16,-142.78,,0.00,-3218.15,0.00,2519.20,17804.48,-4794.13,934.17,0.00,-110085.36,7127.09,-4661.60,32877.81,-2166.83
2023-06-17,-428.36,,0.00,-2505.68,0.00,5295.64,-1920.36,-1783.90,0.00,0.00,-85452.07,6760.66,-1898.88,35292.97,-5398.37
2023-06-18,-746.34,,0.00,-2443.00,0.00,4890.59,-3882.25,-55055.66,0.00,0.00,-79435.67,8751.41,-1927.27,25323.42,-3439.47
2023-06-19,42.16,,0.00,-4996.40,0.00,-10224.62,-47.97,-7185.62,0.00,0.00,-139160.48,9321.43,-20110.12,31976.83,-19003.03
2023-06-20,-547.97,,0.00,-4823.54,0.00,441.11,16424.10,-3161.07,24.62,0.00,-140889.10,8280.69,-2671.24,30247.27,-9343.13
2023-06-21,-284.65,,0.00,-15217.89,0.00,-11649.10,-816.26,-36271.54,0.00,0.00,-150473.18,7762.19,-4400.64,29683.57,-20928.20
2023-06-22,-159.18,,0.00,-5478.61,-57.86,-17108.96,7293.02,-5090.48,0.00,0.00,-96823.19,8861.48,-2092.89,27908.41,-21128.03
2023-06-23,59.82,,0.00,-4429.04,0.00,-7142.86,10133.48,-1928.60,155.89,0.00,-126833.18,5715.54,-8169.59,31071.96,-32933.75
2023-06-24,39.44,,0.00,-3390.28,0.00,688.84,-740.68,-399.08,0.00,0.00,-86890.55,8628.45,-720.59,39400.17,-4062.22
2023-06-25,-341.74,,0.00,-4042.90,0.00,5676.36,-188.98,-895.70,0.00,0.00,-113602.05,9759.51,-5077.45,32345.57,-11175.69
2023-06-26,-1017.10,,0.00,-3052.70,0.00,574.74,-13494.26,-21980.90,165.55,0.00,-169420.43,11153.83,-3815.75,33590.98,-31531.51
2023-06-27,-542.25,,0.00,-8486.74,0.00,-5725.46,-5660.27,585.53,33.33,0.00,-121747.04,10289.85,-1131.81,35324.81,-91803.66
2023-06-28,-2310.56,,0.00,-6627.97,0.00,-1358.32,-284.44,-4648.93,25.30,0.00,-94251.40,7142.48,-1239.37,32307.24,-29677.63
2023-06-29,-195.98,,0.00,-3826.71,0.00,4163.17,-1705.63,-703.71,0.00,0.00,-119741.10,7588.78,-5781.61,23198.15,-638702.40
2023-06-30,-157.82,,0.00,-5809.78,0.00,-8542.43,-602.20,-4488.10,89.48,0.00,-103142.58,2444.53,-3419.40,37302.14,-567243.28
2023-07-01,-97.35,,0.00,-5976.11,0.00,-32063.05,-2129.95,99.08,0.00,0.00,-129224.72,2913.35,-12722.71,25265.88,-19708.90
2023-07-02,-174.71,,0.00,-5334.78,0.00,-16556.69,-1762.57,-1677.76,0.00,0.00,-182478.55,6944.18,-720.23,30232.28,-114249.87
2023-07-03,-766.62,,0.00,-7842.03,0.00,-7781.73,-327.83,-19405.00,152.56,0.00,-129710.53,4530.69,-5145.87,26215.61,-41061.31
2023-07-04,-124.57,,0.00,-5998.19,0.00,4583.72,-684.23,-7122.42,0.00,0.00,-130565.89,8052.82,-17332.60,31469.90,-13200.38
2023-07-05,159.31,,0.00,-8179.51,0.00,10215.55,-4484.54,-227.46,331.93,0.00,-72374.28,8512.69,-1932.80,27518.19,-12537.67
2023-07-06,-716.02,,0.00,-4492.09,0.00,4222.33,4252.31,-131.70,45.42,0.00,-93758.90,4045.94,-1069.71,28550.25,-73030.65
2023-07-07,-1071.77,,0.00,-4114.22,0.00,5201.52,-145.86,0.00,181.27,0.00,-130541.42,7193.20,-2338.49,28688.72,-10755.94
2023-07-08,-350.59,,0.00,-7685.06,0.00,-4197.07,-970.00,-1153.79,0.00,0.00,-121177.53,7484.87,-8904.51,25290.04,-55739.14
2023-07-09,16.66,,0.00,-5130.34,0.00,3416.00,-1690.11,-1158.53,0.00,0.00,-81875.46,4785.12,-11930.43,31017.96,-19224.86
2023-07-10,-8791.60,,0.00,-12238.33,0.00,654.62,4350.90,-2749.53,112.84,0.00,-157323.02,1937.71,-3352.87,41355.48,-115820.34
2023-07-11,169.19,,0.00,-3637.30,0.00,-928.90,-826.35,-310.61,0.00,0.00,-118284.44,153739.50,-3053.04,41607.65,-135552.96
2023-07-12,-1760.16,,0.00,-7796.09,0.00,290.61,-939.32,67.61,140.57,0.00,-95370.76,156393.29,-2717.78,42821.74,-70050.63
2023-07-13,-1360.26,,0.00,-9445.91,0.00,1195.83,-2249.01,-1297.01,96.31,0.00,-117424.95,149558.32,-6967.42,47959.21,-40365.28
2023-07-14,-612.64,,0.00,-5673.58,0.00,-3214.24,11709.93,-23182.52,6672.69,0.00,-73688.06,157332.81,-4353.28,34110.73,-64415.37
2023-07-15,-905.16,,0.00,-2634.35,0.00,2774.60,468.06,-1304.18,0.00,0.00,-101218.32,167690.93,-2061.01,32345.03,-202626.15
2023-07-16,-1089.33,,0.00,-12056.04,0.00,1651.46,17873.48,-900.78,0.00,0.00,-110820.52,152294.16,-2002.68,43446.47,-73821.38
2023-07-17,-140.46,,0.00,-8370.79,0.00,3130.65,5075.45,-2028.10,0.00,0.00,-159706.24,7642.89,-4731.27,39798.21,-40824.16
2023-07-18,-23.68,,0.00,-5403.44,0.00,2580.18,-182.59,-2409.38,0.00,0.00,-135009.16,21884.10,-1584.15,39855.49,-90935.07
2023-07-19,122.37,,0.00,-7278.22,0.00,3758.80,-2121.50,-2995.06,566.50,0.00,-106483.54,1703.11,-1249.31,43427.50,-35390.72
2023-07-20,-575.50,,0.00,-2480.88,0.00,493.32,7332.56,-71221.20,0.00,0.00,-160190.28,3261.28,-1971.86,31458.31,-51325.84
2023-07-21,-42868.52,,0.00,-8463.68,0.00,3062.96,5629.21,-11364.01,616.84,0.00,-142905.66,3619.07,-3610.79,42259.93,-41450.59
2023-07-22,-191.46,,0.00,-4391.93,0.00,-13177.66,-73.88,-13815.40,0.00,0.00,-68593.36,4082.75,-2311.86,41545.77,9054.03
2023-07-23,-584.63,,0.00,-4838.16,0.00,738.16,-3819.70,-1465.83,0.00,0.00,-122110.48,-15977.14,-900.95,38409.81,-29363.22
2023-07-24,-527.04,,0.00,-5221.03,0.00,-1923.35,-3841.76,-2093.12,0.00,0.00,-117151.41,6113.79,-5971.73,44063.41,-30864.82
2023-07-25,-211.99,,0.00,-5897.04,0.00,1510.10,12192.73,-159.71,0.00,0.00,-76673.35,3262.52,-14935.27,38344.36,-14842.13
2023-07-26,-182.29,,0.00,-5493.74,0.00,3188.47,-5925.63,0.00,0.00,0.00,-190200.46,4992.68,-6257.95,40636.52,836.22
2023-07-27,-345.46,,0.00,-5273.95,0.00,2018.04,-729.85,-4730.41,0.00,0.00,-148479.75,4617.27,-2500.50,36878.25,-262363.64
2023-07-28,-156.17,,0.00,-5388.53,0.00,-78.73,-1000.52,-9485.31,537.92,0.00,-69414.31,3588.74,-3453.51,38782.71,-10502.07
2023-07-29,-244.70,,0.00,-6225.63,0.00,236.72,-2897.09,-283.11,0.00,0.00,-123415.98,84.52,-2134.65,32873.10,-96023.09
2023-07-30,-279.23,,0.00,-5038.72,0.00,1402.27,-9936.75,-97335.11,0.00,0.00,-117404.07,4013.79,-1198.19,46616.44,-21283.13
2023-07-31,-673.17,,0.00,-8977.63,0.00,125.04,160.74,-55063.35,3203.22,0.00,-95685.13,6302.14,-7374.35,119934.73,-73562.56
2023-08-01,-973.22,,0.00,-5666.87,0.00,-4515.87,-1989.15,-5013.42,297.16,0.00,-188283.04,5246.89,-4042.72,80148.24,-488432.91
2023-08-02,22.08,,0.00,-5673.74,0.00,-797.13,-1494.65,-7845.07,0.00,0.00,-98036.36,772.20,-7358.57,81022.57,-31874.59
2023-08-03,-284.59,,0.00,-6826.74,0.00,-587.74,4163.02,-10175.31,157.65,0.00,-64810.43,19327.40,-2743.92,-5123.68,-12797.49
2023-08-04,-753.47,,0.00,-4508.79,0.00,-3680.30,-831.78,-1464.31,0.00,0.00,-111950.29,20761.29,-3359.67,59100.88,-8197.07
2023-08-05,-730.92,,0.00,-4214.23,0.00,-1123.69,7888.49,-940.94,0.00,0.00,-85333.73,15226.57,-1035.54,58476.58,6590.05
2023-08-06,-413.38,,0.00,-5827.22,0.00,2485.98,-15065.12,0.00,0.00,0.00,-108526.55,15732.07,-2528.72,53759.25,-31325.22
2023-08-07,-89.37,,0.00,-5745.67,0.00,-7310.22,-1533.27,-7428.56,10581.84,0.00,-209799.24,24209.61,-4616.97,50022.99,-74331.67
2023-08-08,-893.11,,0.00,-6524.88,0.00,-1998.45,-23740.14,-874.66,91.64,0.00,-209487.68,19999.38,-1894.12,51467.98,-356758.32
2023-08-09,-551.37,,0.00,-5423.71,0.00,-9720.58,-1321.44,-11612.49,0.00,0.00,-130817.51,19877.80,-1325.78,19255.12,-11503.54
2023-08-10,124.89,,0.00,-3922.09,0.00,-1985.47,-12038.55,-1111.42,0.00,0.00,-68238.10,29347.32,-2035.92,52352.96,-3434.99
2023-08-11,-191.18,,0.00,-5165.40,0.00,-1743.10,-3211.02,-374.06,0.00,0.00,-97233.09,26435.13,-1143.98,76769.49,4539.19
2023-08-12,-800.24,,0.00,-6518.59,0.00,-294.02,7496.96,-270.74,0.00,0.00,-65555.42,24262.89,-2189.27,61240.57,-569.45
2023-08-13,-395.39,,0.00,-3987.36,0.00,1653.37,3514.20,-1844.44,0.00,0.00,-92896.13,23669.69,-3055.36,41520.11,-15736.59
2023-08-14,-871.90,,0.00,-4595.41,0.00,625.25,530.83,73.88,0.00,0.00,-97919.28,23963.52,-28127.78,56328.06,-20378.46
2023-08-15,-125.96,,0.00,-4210.86,0.00,-2302.50,17498.79,-2263.51,0.00,0.00,-101561.29,17623.68,-7157.08,56649.03,-6463.55
2023-08-16,-721.83,,0.00,-3605.61,0.00,-5036.61,-30371.84,-5785.02,0.00,0.00,-167640.46,25018.41,-3728.69,50479.35,8359.54
2023-08-17,305.43,,0.00,-4854.60,0.00,-4297.70,8978.30,-10009.34,756.90,0.00,-80006.93,20490.75,-2602.77,59734.45,-18376.99
2023-08-18,48760.54,,0.00,-4820.76,0.00,-10750.27,-969.31,-217.32,100.48,0.00,-87875.50,10492.45,-3587.80,41682.53,-62474.89
2023-08-19,-954.12,,0.00,-2880.35,0.00,-13582.90,7135.25,-871.64,0.00,0.00,-43273.70,21771.04,-945.60,41369.08,-14976.83
2023-08-20,-448.67,,0.00,-3445.33,0.00,-15612.69,-2478.33,-1174.07,0.00,0.00,-51419.57,19346.30,-1316.54,41241.52,10044.03
2023-08-21,-877.37,,0.00,-3831.44,0.00,-19621.70,-34894.97,-554.53,291.47,0.00,-129925.39,13333.80,-2495.06,28327.02,6551.57
2023-08-22,-494.75,,0.00,-4455.24,0.00,-7099.55,18275.18,2.37,94.81,0.00,-102775.14,15559.63,-4175.59,40483.50,-22820.06
2023-08-23,259.37,,0.00,-3537.97,0.00,106.07,1870.51,-3576.92,0.00,0.00,-121898.85,9654.28,-1112.49,35936.29,-13329.24
2023-08-24,-1383.02,,0.00,-3244.84,0.00,-2621.40,-991.59,-1278.13,0.00,0.00,-63669.92,12851.70,-1978.98,40935.14,-6532.23
2023-08-25,-96.22,,0.00,-2714.60,0.00,2801.79,-184.51,-2668.47,266.45,0.00,-105216.95,14535.54,-3521.20,32687.56,6638.45
2023-08-26,-3050.98,,0.00,-4247.66,-63.52,-69.50,-867.43,-6751.21,0.00,0.00,-12739.75,15270.16,-3589.03,35811.36,-1721.03
2023-08-27,-1660.41,,0.00,-3420.07,0.00,-2444.95,-527.94,-1129.56,0.00,0.00,-59309.98,17328.92,-3850.47,37568.15,-14394.91
2023-08-28,587174.07,,0.00,-9113.02,0.00,1049.27,-5883.26,-2720.68,0.00,0.00,-110865.29,-7945.86,-3131.29,22909.61,5221.77
2023-08-29,-1143.66,,0.00,-4206.09,0.00,885.32,46.21,-2022.40,0.00,0.00,-90278.66,53703.09,-3784.96,27885.02,-73106.59
2023-08-30,70924.21,,0.00,-6078.37,0.00,-1019.97,-704.60,-8878.50,0.00,0.00,-65380.07,52575.32,-3420.33,39538.47,-99406.62
2023-08-31,-9348.63,,0.00,-9003.50,0.00,-5422.85,-1067.48,-6505.94,20872.53,0.00,-124218.06,43424.74,-1314.77,50530.61,-57673.12
2023-09-01,-7587.61,,0.00,-6137.63,0.00,1096.82,-1630.71,827.78,800.70,0.00,-191355.47,34059.30,-2028.32,38559.94,-16057.52
2023-09-02,9.48,,0.00,-3043.18,0.00,2822.97,153.45,-1110.21,0.00,0.00,-50378.59,38692.10,-1170.92,36412.48,-22685.96
2023-09-03,-220.56,,0.00,-5180.85,-3769.93,2369.32,-362.59,0.00,0.00,0.00,-73486.37,38700.18,-575.12,46662.64,-612.67
2023-09-04,-12818.74,,0.00,-7021.97,0.00,810.00,-109.04,0.00,0.00,0.00,-72987.76,37723.95,-3104.71,47339.21,-7832.52
2023-09-05,206.83,,0.00,-3165.05,0.00,-1246.15,7719.41,-98.10,452.32,0.00,-68635.48,36876.27,-5751.62,45401.41,-44440.18
2023-09-06,-1842.76,,0.00,-3882.59,0.00,2639.82,-129.23,-36.71,0.00,0.00,-100963.20,38300.63,-1945.83,41303.58,-19282.11
2023-09-07,-1450.12,,0.00,-4429.94,0.00,1760.75,-14559.34,11.03,54.70,0.00,-72969.95,9096.58,-5244.34,36123.19,10273.47
2023-09-08,-3601.80,,0.00,-5541.02,0.00,-2365.93,-1017.35,-7564.84,11693.64,0.00,-70438.23,18488.61,-1942.77,41872.65,-7905.35
2023-09-09,-2887.66,,0.00,-2219.29,0.00,-9764.36,-1463.25,-62.80,0.00,0.00,-34743.46,35021.55,-1207.96,34367.48,2279.03
2023-09-10,-1887.29,,0.00,-3208.11,0.00,752.69,-1488.96,-707.07,0.00,0.00,-63763.96,30540.33,-1780.01,49803.93,8792.64
2023-09-11,-11698.43,,0.00,-7011.43,0.00,-8137.95,-355.02,-1220.01,0.00,0.00,-110326.06,33938.14,-7099.52,43896.32,-2858.16
2023-09-12,-4669.83,,0.00,-4376.78,0.00,2814.94,11864.91,218.48,1574.66,0.00,-31094.88,35219.26,-4795.84,54692.78,2815.04
2023-09-13,6869.33,,0.00,-3828.43,0.00,-1290.53,-431.97,0.00,217.05,0.00,-96757.52,34003.88,-1048.40,53266.76,7832.80
2023-09-14,-4352.86,,0.00,-4989.48,0.00,-13107.97,17635.22,-7659.21,116.20,0.00,-23931.87,38973.87,-6160.33,49637.55,-114862.54
2023-09-15,-10319.31,,0.00,-4699.15,0.00,915.56,8208.41,-98.60,1214.64,0.00,-53697.29,35672.60,-826.52,48437.58,-1073.85
2023-09-16,-8431.57,,0.00,-2576.95,0.00,2284.60,-810.03,-4155.19,0.00,0.00,-57002.07,40815.68,-4071.25,39765.21,-5607.92
2023-09-17,-11077.87,,0.00,-4687.75,0.00,2245.39,-1082.73,505.96,0.00,0.00,-47859.91,37265.57,-973.99,55649.80,5215.27
2023-09-18,-2376.14,,0.00,-8470.98,0.00,1074.73,7051.33,-3722.25,0.00,0.00,-217383.43,33508.07,-5995.71,70894.28,-19735.79
2023-09-19,-1682.06,,0.00,-7091.60,0.00,-3335.75,-1000.97,-13846.85,0.00,0.00,-175909.34,38905.34,-1501.94,46147.70,10809.57
2023-09-20,-2661.01,,0.00,-3938.44,0.00,232.05,-3317.30,-2249.30,0.00,0.00,-96023.81,37813.75,-2818.34,50584.66,-4854.72
2023-09-21,57588.60,,0.00,-5230.59,0.00,2003.51,6914.96,-8433.37,126.89,0.00,-64262.94,32267.53,-1928.33,51359.63,-30248.17
