Date,Synthetix,dYdX,GMX,Gains_Network,ApolloX,MUX,Lyra,Perpetual_Protocol,Solv Protocol ($),Vertex ($),Opyn ($),Level Finance ($),IPOR Protocol ($),HMX ($),Premia,Deri_Protocol,Hegic ($),Pika Protocol ($),Mummy Finance ($),Holdstation ($)
8/5/2023,468513283.8,342408841.1,548510473.7,55494893.63,43295930.75,57793287.02,21600796.24,12704544.4,2755503.6,8612513.51,11052120.11,23698920.11,14908052.98,6784538.84,5988611.54,2410127.98,6828893.2,6295752.67,4242819.15,4407560.27
8/6/2023,473207591.3,342050770.2,548031274.4,55487409.14,43795050.33,57513013.72,21449938.81,12596239.8,2703794.14,8704362.76,10991297.1,23529375.16,14840719.3,7105304.2,5901344.72,2411417.22,6782739.98,6297006.24,4257088,4405974.67
8/7/2023,477859954,343954676.9,543853309.7,55430594.95,43782475.15,57671844.58,21442239.9,12674279.04,2654893.4,8779150.66,10776971.03,22625412.61,14880241.56,7754232.58,5910282.53,2409556.49,6797813.71,6682887.02,4295403.06,4421569.43
8/8/2023,462948469.5,342627119.6,546500750.1,56149794.23,43854582.31,58030631.04,21642115.03,12831885.3,2583874.08,8909536.63,10490359.17,22980580.87,14983134.42,7893978.04,5963068.21,2417379.4,6905594.14,6694498.99,4281035,4437396.63
8/9/2023,474578546.7,342618671.9,545584997.9,56587718.22,43853875.72,57666137.17,21529293.06,12824999.47,2594578.83,8855161.98,10371983.07,22959354.6,14919470.13,8123332.75,5962536,2355224.24,6896291.41,6806064.78,4259093.6,4463048.97
8/10/2023,475881511.8,342339176.3,537727906.1,57580464.4,43845472.62,59657905.72,21670033.3,12604245.24,2537547.94,8961120.61,10350750.52,22215515.58,14914781.19,8093794.41,5937184.04,2353506.51,6909602.88,6801927.19,4269359.06,4240555.49
8/11/2023,482264622.3,342326033.1,534261069.7,57185978.84,44326091.55,59497075.46,20440084.62,12704336.14,2776484.99,9056000.04,10383081.94,22005227.8,14913869.4,8657674.6,5877361.45,2356170.68,6908699.71,6811749.12,4273406.88,4261043.61
8/12/2023,475768626.4,337115137.2,532505569.1,57002163.75,44388359.21,59462410.42,19637687.13,12694585.28,2777781.54,9215692.45,10378208.97,22056643.8,14756861.94,10749981.41,5893939.45,2356799.29,6905096.79,6788138.04,4288986.14,4271266.75
8/13/2023,474322571.3,338599333.8,527901807.7,56855327.05,44374753.2,58169229.8,19643052.87,12718462.05,2761947.64,9419094.22,10314026.41,21942383.41,14756012.58,12196087.74,5865704.53,2356876.62,6958835.78,6788233.22,4272830.43,4233535.47
8/14/2023,465759222.2,339780898.5,525714821.5,55844664.38,44398094.27,58132207.03,19618744.01,12710556.44,2817622.39,9621744.73,10360794.89,21739194.86,14569053.98,12397020.63,5909504.38,2357939.09,6965938.05,6816668.35,4408935.17,4189212.68
8/15/2023,462081412.2,341614154.7,518555535.5,55730238.28,43825659.34,57900491.78,19751471.01,12758694.56,2939186.31,9629168.33,10211683.16,21425463.49,14247077.63,12956930.85,5863572.59,2362905.83,6965724.51,6819314.93,4315699.36,4148793.4
8/16/2023,437640408.3,341491961.5,512424383.2,55683229.5,43563632.15,57140129.14,19714161.88,12405492.59,3240137.77,9544524.12,9999725.17,21110358.28,14227317.84,13518520.38,5733686.19,2369657.22,6958218.16,6804490.12,4200969.46,4147508.31
8/17/2023,432633924,344873895.2,491786609.8,52431709.91,42954407.38,54195145.12,17491969.65,12407625.18,3066689.66,9426150.32,9077015.46,19682058.45,13856860.62,14035915.5,5373074.64,2364430.04,6691864.91,6682946.89,3847652.87,4181196.07
8/18/2023,393153301.3,345607589.4,485450008.4,52313757.63,42393617.48,54640038.7,17183539.01,12523153,3053374.29,9850720.6,8992916.63,19181643.21,13852165.43,13664796.63,5275904.32,2368249.15,6505130.41,6783848.56,3818173.32,4161853.49
8/19/2023,411705634.5,343866872.1,484534853.3,52243641.18,42624552.11,54370079.09,18087699.13,12556795.3,3183540.5,9862327.3,8996751.87,19225488.05,13852165.43,14330656.82,5391651.5,2354696.01,6580492.76,6775652.08,3832599.83,4159671.11
8/20/2023,422220515.4,344190418.3,486355388.3,51073352.01,42626308.44,54605866.08,17774740.15,12592312.8,3169831.18,9851350.03,9074021.85,19268532.47,13850464.04,14590348.88,5408261.01,2352335.96,6519186.03,6815680.1,3950278.7,4108597.21
8/21/2023,403452758.3,341607926.9,483913792.2,50487459.93,42542968.09,53880118.85,17726669.73,12401597.09,3301214.86,9847784.26,9004413.94,19217726.5,13745314.54,14784629.12,5475830.53,2342572.3,6501529.91,6848380.08,3953142.4,4102081.66
8/22/2023,396697159.6,341591452.4,480870279.7,50314088.67,42167086.16,55158463.71,17684691.34,12312162.14,3087122.23,9958802.29,8609099.7,19101443.44,13613537.72,15395921.82,5397707.56,2308726.94,6368532.92,6807337.5,3855666.87,3977394.63
8/23/2023,393282285.3,341136001.1,485639724.3,49794218.43,42273764.9,55863931.75,17894695.22,12459898.81,3031824.86,10128493.6,8876445.48,19044678.76,13023895.62,15529753.95,5541206.39,2310293.54,6400946.97,6758755.63,3604858.44,3985834.34
8/24/2023,403924360.5,340869454.3,485456157.2,49814419.08,41477597.96,55377013.52,17732778.03,12364444.13,3124940.6,9343816.9,8771187.31,18890229.84,13061279.21,16391084.09,5429420.1,2306344.46,6435074.81,6861520.79,3611573.07,3993179.31
8/25/2023,389693844.8,339348837.5,481744139,49644690.11,40977731.36,54738652.57,18247327.13,12458671.89,2964492.75,9387419.18,8737602.94,18835807.18,13043287.93,17171037.26,5288976.44,2301738.57,6426719.43,6826881.75,3453093.09,3820397.65
8/26/2023,388186115.8,339456699.7,481740181.5,49642418.77,40953765.63,54658124.26,18288387.38,12514942.06,2943614.77,9309588.95,8706522.59,18706416.67,13043287.93,17727782.34,5152644.85,2301448.06,6445549.97,6803266.63,3461380.69,3818849.13
8/27/2023,391898375.5,339712959.8,484430066.7,45297851.35,41043897.51,55124718,17261791.82,12470303.71,2976658.29,9213057.57,8766333.59,18664565.93,13005059.55,19182792.84,5126003.79,2299230.99,6461036.15,6802013.55,3470339.64,3818901.61
8/28/2023,400041048.1,338907782.2,484089816.9,44063171.28,42122768.21,55279418.65,17319462.03,12536617.96,2830792.87,9284159.1,8727399.61,18670962.03,13005059.55,20100698.23,5087164.94,2299995.23,6460517.77,6788444.87,3488894.7,3819994.03
8/29/2023,394693881.1,344711190.8,501298768.3,42356278.07,42357137.56,54869417.87,16048225.57,12516082.38,2803071.12,9300667.54,9237620.7,18934023.3,13005059.55,20203325.48,5109522.69,2302615.33,6549984.09,6798779.27,3536807.52,3800426.71
8/30/2023,384443844.5,343223335.8,494065741.4,42383042.31,42422600.1,54319789.96,16159475.53,12491097.74,2878479.18,9389705.68,9060406.96,18746281.08,12991719.63,21012921.1,5173671.76,2300909.37,6523661.23,6816452.26,3392255.15,3764095.26
8/31/2023,371546060.1,344868653.9,484764921.3,42010566.6,42273580.54,53337686.48,16281128.04,12403366.85,2828358.93,9018316.92,8739837.63,17499554.92,13042986.95,21182853.89,4789801.35,2353265.14,6428562.32,6731955.87,3325822.53,3775777.74
9/1/2023,362851693.5,342768977.4,482137968.8,40407150.18,42402094.83,50564276.2,15890922.49,11876746.89,2665449.72,8480678.89,8760714.37,17353442.12,13046627.58,21092832.62,3964125.28,2354386.08,6397176.29,6722889.58,3278722.19,3784627.26
9/2/2023,363464286.2,342324511.5,484149005.4,40416925.23,42622702.12,50587509.21,15934932.5,11950890.26,2617599.87,8517980.82,8768690.33,17446667.2,12991991.84,21305041.5,3973437.49,2321477.36,6405165.93,6733289.52,3305127.9,3783831.6
9/3/2023,366922575.7,341294821.6,485663586.2,40422116.77,42644747.56,50638266.79,15619362.14,11968856.63,2676882.2,8586848.01,8753629.5,17497695.75,13014176.12,21318398.98,3844602.25,2318720.3,6348124.46,6742018,3314598.52,3523803.98
9/4/2023,377589782.3,340936433.4,482919522.8,39155305.27,42698162.65,50407886.13,15591714.98,12044141.87,2665410.11,8525298.42,8676588.88,17002766.75,12943689.16,21338865.35,3610182.63,2321137.66,6348542.44,6729058.47,3329330.26,3533249.23
9/5/2023,414428491.8,339318676.3,481219260.7,41467447.57,42655978.61,50523410.15,15419679.88,12069431,2716548.02,8696769.02,8725747.44,16992861.42,13043370.44,21647043.85,3539946.74,2324550.36,6341984.37,6680076,3263277.02,3615302.31
9/6/2023,419951958.2,339127079.2,479980247.6,41880146.41,42524203.2,50669498.69,15352842.59,12554603.86,2764009.99,8671142.76,8798731.93,16390975.37,13008712.81,21616596.45,3444698.86,2322206.38,6362077.49,6715144.76,3276220.69,3626574.48
9/7/2023,436435924.2,337881679.1,481464746,41603633.11,43411575.37,50862101.5,15305146.84,12718426.73,2752243.52,8693073.86,8868562.68,16325641.57,13008583.19,21982535.59,3460746.74,2322314.52,6385973.97,6756487.95,3298439.95,3591441.56
9/8/2023,428378287.3,339630237.7,477263533.7,41462864.14,43374282.72,50469335.45,14697901.33,12530198.01,2885227.32,8543861.1,8807714.92,16091536.6,13004547.32,22111365.3,3092764.96,2324150.6,6330092.76,6733776.14,3273489.34,3598119.34
9/9/2023,408150578.7,338351756.4,475009969.2,40652196.89,43409848.51,50384816.87,14731505.69,12547686.69,2848977.84,8708669.34,8762953.83,16082625.86,13056601.32,22150871.89,3030617.95,2319653.39,6326939.11,6772300.84,3275628.2,3601966.38
9/10/2023,408237399.8,342851320.5,471054425.8,40363709.24,43333098.81,50153317.32,14777165.12,13025653.07,2861592.43,8685933.28,8664517.86,15719132.01,13045804.25,22132189.09,2919608.09,2320757.8,6300914.95,6808233.75,3254028.78,3610473.1
9/11/2023,406799290,344167234.8,462875443.7,40359343.46,43660796.16,48977798.04,15264167.92,12918733.49,2969685.04,8589885.54,8081515.54,15402244.05,12944732.07,22155580.17,2813999.14,2294635.14,6251706.85,6860298.09,3215482.41,3614120.61
9/12/2023,387067375.8,342316360.1,474879200.2,41178936.61,43729880.66,49385331.49,14856122.67,12967041.15,2877988.43,8892910.82,7821107.81,15679565.03,12946850.77,21336125.91,2643308.05,2293932.07,6250968.08,6806667.22,3272832.16,3604755.83
9/13/2023,389347072.6,345922352.3,478024681,40983817.15,43818852.43,49377171.42,14607889.41,13086463.51,2895597.4,8629381.34,7795595.98,15709718.11,12726245.2,21726654.78,2617529.71,2295071.2,6172605.38,6403127.18,3304036.59,3613926.11
9/14/2023,399178895.6,345432689.2,490144122.7,40967251.79,43807356.38,48791613.48,14328452.94,13178831.95,2820563.07,8503441.86,7883511.62,15801928.63,12705854.61,21803757.27,2614244.13,2289569.28,6187622.11,6412918.85,3340934.28,3619651.96
9/15/2023,403222910,345709026.8,491011886,40975549.97,43872698,48696246.71,14022037.85,13364718.43,2832036.35,8533049.49,7959157.06,15833720.02,12703466.1,22228410.6,2484214.9,2287301.45,6209028.04,6420532.81,3357579.91,3671715.77
9/16/2023,417799752.6,345866229.6,488914804.4,40575172.74,43824981.45,48301238.27,14121591.05,13486681.6,2804658.01,8542028.05,7919121.01,15741070.8,12693360.19,24202556.71,2442323.93,2292100.86,6215093.19,6404816.61,3348912.7,3664740.19
9/17/2023,408466232.3,345750889.7,486567721,40502659.92,43892969.01,48286519.11,14342938.86,13470597.29,2842261.93,8508479.7,7848311.56,15691771.22,12693197.61,24202512.81,2338198.16,2294546.35,6200893.47,6406957.43,3340244.12,3661969.43
9/18/2023,401627685.6,349905566.1,489597519.6,40392246.46,43814821.31,48399453.65,13518811.03,13468353.72,2804425.71,8620943.99,8025312.59,15695358.82,12700149.01,24247140.94,2225217.89,2288467.51,6180100.85,6421783.83,3317902.6,3698434.78
9/19/2023,408348486.4,350403432.2,492606593.6,40340297.85,44325053.7,48359800.09,13414751.3,13324638.05,2815854.48,8424576.99,8230385.14,15763754.93,12685816.71,25037270.37,2247987.06,2291287.99,6124610.12,6411188.95,3321066.35,3671070.28
9/20/2023,408007788.3,346928429,489487146.9,40200313.63,43840917.66,48029802.69,13606756.49,13234072.57,2865101.09,8412224.13,8145679.8,15584277.87,12679440.21,26006349.21,2231571.34,2286733.95,6188398.6,6417227.38,3317020.85,3678848.87
9/21/2023,401097179,343848677.9,479339625.3,40186171.8,43625321.13,49547485.12,13831807.88,13070109.65,2826190.47,8323385.62,7699088.5,15364679.11,12678303.04,26102845.51,2178308.13,2286726.14,6561600.12,6421898.25,3261721.37,3707067.32
9/22/2023,387725569.3,344123625.2,477526866,39712489.5,43614311.22,49450042.46,13139345.18,13008014.07,2732483.87,8311444.43,7739075.62,15401830.58,12678673.71,25892205.34,2148129.59,2297082,6325637.23,6421653.39,3272176.96,3732327.13
9/23/2023,401426938.3,343437848.9,478057473.4,39679152.48,43601157.51,49629542.55,13075166.84,12989343.82,2761609.78,8314185.05,7734882.88,14769599.14,12678633.89,26259200.43,2123740.03,2285977.96,6655914.54,6433284.66,3270199.07,3718572.77
9/24/2023,377461415.8,344728539.9,474357478.8,39659910.75,43550948.75,49444239.01,13220621.43,12989885.04,2714091.09,8298995.88,7662150.55,14653564.32,12677561.86,26624786.81,2025115.56,2276212.75,6621397.07,6450336.91,3229263.1,3719973.21
9/25/2023,370467870.5,344350917.4,471722425.5,39690446.97,43533695.31,49354630.61,12815603.39,13107364.43,2654800.63,8268575.37,7728500.32,14591083.22,12749988.63,26494427.74,1972795.01,2277625.73,6678980.09,6389560.87,3248843.6,3725852.94
9/26/2023,374336507.1,344849977.6,468716118.1,39774942.6,43577555.38,49547212.21,13017434.36,12980353.5,2662997.74,8367928.24,7740590.79,14601877.74,12654999.85,26500480.57,1984561.95,2272570.66,6744665.46,6396476.59,3192149.05,3748428.29
9/27/2023,379753109.6,343930960.4,469445160.3,39668217.78,43346595.25,49238563.81,13063040.19,13061221.04,2667760.19,8360352.49,7761009.89,14653794.53,12658343.94,26937352.42,1968694.43,2276131.53,6555083.35,6436165.24,3194457.97,3746194.67
9/28/2023,386036612.9,345433918,476817839.7,39329931.46,43481759.09,50165687.67,11454520.06,13071723.42,2686627.36,8411780.01,7947314.73,14931654.22,13063270.22,27107625,2026134.67,2271711.8,6609144.51,6396635.92,3249829.57,3743261.04
9/29/2023,390364269.4,344498636.7,475508607.1,39254342.11,43403804.53,50334885.84,12102442.19,13309171.13,2848184.13,8438403.66,7895230.06,14800777,13056956.72,27516037.53,1661628.13,2278436.09,6672395.48,6331385.54,3264374.45,5348612.41
9/30/2023,390333331.7,344154327.2,474926734.5,39263475.3,43427658.37,50074030.07,12178487.28,13465004.7,2845042.57,8493079.11,7930076.19,14822673.2,12996941.41,27332823.85,1654055.63,2272567.57,6946193.95,6332872.14,3287514.39,5355995.8
10/1/2023,396648951.7,351320450.4,478483615.6,38749445.6,43552938.41,50974210.79,11245181.55,13566052.43,2845594.71,8569710.82,8195113.14,15003781.13,13016274.21,27263717.29,1704181.9,2274124.31,7019264.93,6312401.58,3332388.87,5354121.73
10/2/2023,407153216.6,349237784.5,467188378.2,38473158.84,43501957.66,50595315.76,12252810,13624116.73,3002888.62,9028699.77,7832402.06,14662535.24,13015476.65,27616773.22,1632193.04,2272372.3,6878461.86,6308682.8,3295881.66,5361485.25
10/3/2023,392543235.1,348919389.8,465533766.4,38214389.79,43491377.36,50601016,12359034.33,13445717.17,2812224.57,9056983.58,7609246,14612908.35,13106319.38,27279774.3,1608206.77,2271958.12,7061638.99,6398569.56,3190718.03,5385221.56
10/4/2023,379511243,349026130.5,465645913.8,38061155.04,43400095.58,50712644.75,12493705.9,13347023.36,2727746.47,9166997.85,7689300.86,14647739.78,13055140.65,27302821.28,1506192.99,2264766.35,7030875.17,6341561.33,3248234.5,5383990.18
10/5/2023,388325904.8,347418851.9,460753935.9,36887768.65,43253836.07,50421612.18,12821356.65,13237872.5,2661258.11,9246417.91,7527014.85,14514458.27,13035566.46,27399479.13,1475382.41,2268221.84,7123358.88,6340376.01,3177125.6,5383398.59
10/6/2023,374493213.4,348930080.1,468017360.4,36772965.95,43410898.54,51324362.77,12563208.78,13248486.29,2609677.14,9211427.57,7672932.98,14687584.37,12999933.26,27718341.54,1500132.18,2265966.21,7191344.05,6425299.97,3224983.74,5390460.86
10/7/2023,384978162.3,349140180.3,465725673.8,36757363.94,43385250.83,51484712.2,12719380.72,13185466.59,2647913.56,9275626.79,7618998.83,14605120.93,12999879.57,27995762.87,1355905.35,2265966.52,7275597.59,6423591.93,3230267.43,5392077.28
10/8/2023,381504514.5,348661392.1,463344997.2,36672110.72,43393420.11,51422001.51,12593178.05,13222650.18,2633796.93,9380626.79,7611403.05,14596553.35,13000256.3,28007263.8,1325020.78,2266354.11,8139154.45,6437732.67,3241055.97,5395729.99
10/9/2023,381594296,346303563,455954420.5,36507671.57,43158291.84,50972546.7,12897815.92,12748410.7,2630932.81,9523068.75,6896431.41,14395923.04,12485234.67,28601927.44,1249286.22,2265419.33,8047217.82,6413693.27,1875215.05,5406054.56
10/10/2023,367525094,343053864.6,452922719.5,37482884.29,43092757.9,50898918.37,12928891.41,12614036.77,2528602.82,9937245.3,6791321.04,14321085.53,12465777.63,28454012.92,1243119.86,2228873.78,8030835.83,6415333.27,1848558.79,5404031.19
10/11/2023,365523903.1,336627344.1,449187325.3,37545311.94,43097131.77,51257434.33,12821741.5,12784195.28,2548550.35,9793803.15,6820491.17,14252572.77,12465188.24,28555309.23,1240198.05,2230250.42,8036394.54,6421487.29,1766737.59,5444458.66
10/12/2023,367213924.7,331546937.4,446021784.9,37120019.12,43055359.55,50913263.42,12839853.92,12600409.67,2529508.05,9435038.39,6652484.22,14158741.38,13515073.21,28498666.65,1219926.86,2229698.09,8011471.08,6301026.74,1787479.19,5465528.57
10/13/2023,353591324.9,330708893.4,445870377.4,36835871.62,43105328.32,51216422.8,12681344.94,12611972.51,2511288.57,9386110.81,6717493.32,14190844.52,13638707.22,28393726.7,1230255.98,2231551.94,8059490.57,6336823.82,1796487.46,5416503.95
10/14/2023,357459427.8,330605625.1,446211151,36854571.5,43061835.35,51277125.89,12745049.96,12596310.92,2534981.24,9297048.96,6735647.04,14209348.2,13692695.68,28510604.58,1232262.89,2219663.63,8037827.9,6344661.9,1798033.67,5346800.87
10/15/2023,353719994.9,330475728,446650760.4,35867423.73,43092964.24,51348179.97,12839345.18,12530603.02,2547034.93,9291592.65,6723852.2,14241871.2,13712360.32,28529367.64,1230629.78,2218577.49,8041351.25,6344741.1,1864664.08,5353671.52
10/16/2023,357527236.8,332492579.9,451353686.2,35557421.48,43305882.78,51920625.8,12869333.82,12635675.37,2544053.68,9516358.2,6873777.22,14005425.74,13799751.79,28648073.68,1238991.1,2222716.17,8150205.93,6208379.77,1930691.57,5387712.25
10/17/2023,369321193.5,333985165.6,446405477.5,34372674.22,43231621.16,51431086.19,12809331.39,12809496.14,2894486.83,9408581.57,6716626.78,13809187.34,13755079.92,28360875.3,1211086.66,2212869.69,8061616.17,6193356.2,1897089.49,5393651.2
10/18/2023,371090377.2,334917168.6,446190762.3,34294343.94,43737276.34,50488818.38,12899977.73,12838742.96,2878889.29,9237943.03,6720768.16,13656811.83,13983717.55,27967828.51,1207969.35,2218713.3,7425811.25,6264564.04,1936824.64,5404726.77
10/19/2023,364975013.4,338701772.3,448708361.5,34162678.28,43788027.11,51750007.41,12722081.73,12781744.47,2818268.22,9641953.04,6741726.92,13753870.57,13923716.94,27665726.91,1207396.16,2219417.63,7440049.65,6174444.62,1946420.82,5408015.96
10/20/2023,362882866.3,342149103.1,451185152.4,33968062.78,42447636.39,52187366.48,12207044.85,12748034.18,2818106.21,9316546.63,6859169.61,13386394.88,13945458.97,27480012.21,1203163.42,2217690.54,7532489.66,6216239.08,1984087.47,5380765.87
10/21/2023,375125060,342707730.6,455940987.5,33739693.68,42641017.13,52691686.49,12161031.24,13131973.66,2870234.52,9581437.89,6951332.47,13478959.74,14027095.02,27273333.48,1233948.09,2219988.43,7649317.52,6221396.13,1999567.06,5383350.77
10/22/2023,391306744.9,341370134,456584547.6,33808357.9,42741574.66,53184031.46,11548062.91,13138575.22,2905558.17,10128055.79,7078016.95,13574001.37,14123040.33,27540110.1,1261155.2,2221541.22,7809523.03,6236035.99,2052642.67,5372505.41
10/23/2023,399992008.2,353906666.8,458589711.9,33736631.46,43773947.18,55635475.66,11692289.37,13007390.84,2911412.5,10396783.14,7729636.05,13855722.16,14516200.1,27735084.04,1313160.87,2221466.78,8052083.47,6202097.85,2157900.4,5366546.7
10/24/2023,426621809.6,360918380.8,457712527.7,34383627.52,43946892.48,55287025.24,11773188.62,13105269.63,2953709.67,10619196.68,7439251.58,14115862.61,14623142.05,29017324.42,1229966.42,2251176.9,8093942.97,6088112.22,2149294.58,5400257.76
10/25/2023,430829460.6,355753894.5,479837459.9,35133593.17,45896275.68,55474589.85,11837977.19,13038862.83,3004695.58,10561061.48,7337640.98,14148228.37,14643189.67,28299499.44,1235133.28,2223453.74,8089832.21,6120183,2100435.56,5381253.5
10/26/2023,455567560.8,353204427.2,482291057.2,35712521.87,45987346.34,55933780.46,11787128.65,12566721.81,3063092.51,10631518.07,7406749.72,14236479.06,14666786.73,28041354.75,1245746.21,2229421.18,8403074.15,6109691.6,2137201.47,5400932.83
10/27/2023,439893398.1,358073547.5,476589010.9,36132202.1,46021415.3,56023823.24,11403398.25,12659719.5,3224804.92,10740184.3,7303521.98,14117832.8,14635108.84,28216103.39,1229074.17,2219187,8365345.48,6096665.28,2173274.31,5423471.88
10/28/2023,437940835.4,360632743.9,477239705.3,36363080.85,45990914.5,56342438.18,11428312.45,12648414.01,3171800.56,10899433.08,7285161.49,14145376.25,14636960.29,28738074.79,1215121.42,2215936.19,8361006.96,6109320.85,2162574.9,5436049.97
10/29/2023,441737100.3,361591921.6,480963293.3,37089870.71,46131931.02,56645070.81,11354114.45,12656097.74,3236602.89,11012295.98,7371712.89,14286071.47,14670170.22,29037205.37,1231682.83,2215450.19,8391047.74,6024191.1,2193269.73,5430274.92
10/30/2023,439365904.8,360334707.9,482089263.2,37395424.89,46119484.85,57102098.06,11733700.29,12762733.14,3285535.4,11141670.31,7380526,14306967.91,14681224.36,29369973.84,1239713.85,2215766.75,8390624.85,6021208.15,2176459.49,5449149.14
10/31/2023,444117844.1,365872264.2,482212160.2,37886086.98,46056595.5,56806498.13,11728870.44,12685709.11,2867718.63,10939384.36,7235275.34,14326680.52,14729384.84,29529980.57,1194192.05,2217750.18,8388393.59,6034712.98,2134189.5,5055833.34
11/1/2023,432623705,377878046.9,480257584.5,37646581.33,45567380.67,57771680.91,11699496.83,12401871.03,2999040.83,14999758.81,7387919.29,14661930.82,14775942.04,29925763.81,1236716.18,2211904.08,8465567.83,6006914.4,2212871.3,5084371.55
11/2/2023,452464866.3,384514983.2,474867702,36649532.6,45624688.36,56723667.35,11720225.74,12076608.46,3039177.2,14972999.86,7204013.75,13042113.27,14703199.25,30734001.31,1167496.53,2227548.96,8358233.72,6044103.95,2175336.77,4983263.11
11/3/2023,441268599.1,380088699.4,476876485.5,36499805.14,45497710.91,57827574.8,11236254.7,11923724.73,3096445.9,15454233.65,7383763.2,13058985.74,14756648.34,30936379.07,1197545.43,2227782.94,8617919.61,6074722.44,2210998.99,4979536.35
11/4/2023,459169900.2,363528574.5,479906363.9,36707963.48,45723203.04,56596291.39,11118815.45,11875167.7,3062733.23,15435856.39,7488640.06,13183643.67,14798420.54,31126395.22,1223566.85,2230777.87,8868114.4,6059093.68,2219704.88,4966041.03
11/5/2023,472007603.2,364272222.2,477326340.5,36846730.66,46071275.52,57140290.61,10917525.29,11729299.44,3163839.01,16070455.11,7543894.9,13205691.17,14876138.49,32179938.19,1141419.03,2261285.23,9113870.99,6053483.72,2234110.95,4979791.7
11/6/2023,486897858.5,365421978.9,478337149.3,35803117.13,46190206.41,57022250.77,10977222.59,10772401.94,3473486.15,16251299.87,7361805.3,13221037.55,14695505.26,32169503.08,1143284.41,2262972.21,9106781.85,6048257.89,2252485.06,4784977.84
11/7/2023,479588566.8,365441358.9,480887758.5,35944425.08,46051417.38,56941741.62,11097418.2,10658328.04,3011158.82,16424831.26,7194199.68,13140436.75,14686620.26,32581937.83,1125364.38,2262890.79,9475758.34,6122251.85,2177704.73,4831937.95
11/8/2023,470065860.4,367760300.2,501687405,35893415.55,46164153.94,58126982.07,11256690.27,10385217.7,26955398.61,21234817.2,7222611.41,13142217.02,14684562.01,32376284.48,985152.59,2264064.72,9630799.36,6003629.59,2222916.31,4830984.44
11/9/2023,511093954.1,379573383,517906577.7,35534296.54,46613569.35,54311850.69,9581793.67,10028725.53,27183688.68,22701074.66,7733545.84,13819047.16,14928637.76,31988110.19,1069683.26,2268502.66,10612374.4,5745164.43,2242992.69,4829826.56
11/10/2023,510455394.5,383782650.3,516021908.9,34607002.33,46615405.07,53835097.87,9865347.42,9919736.65,28683887.03,22899559.02,7813706.19,13611049.94,14871532.87,33320210.85,1058373.52,2262141.06,10419621.66,5513062.21,2246081.09,4792484.24
11/11/2023,527086957.9,386526984.3,512365138.6,34636218.6,46616587.24,53254816.19,9291412.81,10056103.15,29130733.36,23484526.76,7477214.92,13487450.24,14813211.33,33280227.96,1046223.49,2257388.88,10229320.2,5426736.84,2247845,4787226.2
11/12/2023,518637904.9,387354269,513058620.9,35129826.35,46666389.47,53529497.64,8102741.48,10157061.28,28768668.96,24101009.58,7421830.71,13449841.41,14797260.57,33636017.84,1042332.86,2297399.96,10289323.85,5258047.71,2280862.37,4787519.94
11/13/2023,547239060.5,390864742.2,511434925.8,35357609.99,46547164.1,52926018.54,7983017.06,10101023.97,27851515.4,24426648.34,7461564.74,13392164.99,14858305.71,33345254.19,1037899.85,2295700.53,10269452.64,5525587.67,2252430.59,4794108.53
11/14/2023,494641481.8,403340754,505660682.6,35454395.3,46483466.83,52206614.44,8366615.82,10016902.65,27539059.99,23535716.37,6769741.57,13141171.02,14765497.66,33386231.51,982295.37,2290461.32,9940947.88,5527245.74,2178239.23,4787698.81
11/15/2023,534492206.2,411066407.3,514978651.6,35856497.3,47095378.23,53902402.47,8293596.34,9927009.25,27646319.35,25355588,7016425.09,13644341.9,14530922.56,33246847.6,1015674.32,2291133.26,10136813.71,5503963.77,2251018.75,4774606.56
11/16/2023,607589497.7,415686404.4,501022190.1,37294868.31,47531408.6,58231267.25,8191595.21,9984750.08,27911753.25,23171661.1,6686791.15,13187925.96,13816107.76,34103957.24,981192.89,2295246.38,9750189.22,5425933.12,2277839.78,4796853.87
11/17/2023,566479853.2,414229613,502013896.3,37726509.23,47498814.51,58840552.13,8408994.07,9651250.43,27136439.41,23129767.45,6571051.97,13288217.69,13721866.51,33587087.92,967367.8,2299501.01,9807773.24,5490439.26,2234515.72,4876408.56
11/18/2023,592298977.5,385332694.5,501556021.2,37686823.16,47464774.66,59594340.04,8382785.14,9642428.51,27143900.1,23557969.27,6573238.76,13279624.5,13840033.87,33598908.96,969604.62,2300955.92,9731185.9,5503205.32,2233262.66,4880078.89
11/19/2023,594160926.8,365534113.9,510309481,37785423.61,47349313.52,60765621.1,8428181.4,9644653.51,27342687.28,23581942.24,6725720.97,13482528.07,13918396,33715989.39,989660.16,2278909.87,10059209.94,5499775.22,2287995.8,4878159.77
11/20/2023,681894180.6,359572997.9,512493642.4,37855027.86,47424457.72,61143846.79,8305313.12,9600407.02,27775152.07,28034415.23,6997485.21,13391919.02,13947995.09,34018156.69,986126.76,2272036.32,10128335.64,5500044.54,2280505.8,4880162.61
11/21/2023,662844506,353527716.9,501482659.4,38044913.55,47479417.97,57794180.43,8600473.69,9599343.58,27966265.57,34112720.02,6601619.74,12932611.19,13679635.91,33876500.56,941703.27,2272720.42,9852094.89,5341394.79,2185355.64,4922885.56
