Date,dYdX ($),GMX ($),Deri Protocol ($),Synthetix ($),Vertex ($),Perpetual Protocol ($),Gains Network ($),Kwenta ($),MUX ($),ApolloX ($),Voltz ($),SynFutures ($),Level Finance ($),HMX ($),Holdstation ($),Pendle ($),Cap ($),Polynomial Protocol ($),IPOR Protocol ($),Mummy Finance ($)
5/23/2022,736674420.6,155124769,56858375.31,13444280.57,,34052458.36,29770980.42,2679866.5,2849.63,,,74079016.11,,,,,8062179.15,,,
5/24/2022,727048811.1,121320655.6,53206540.78,15979872.96,,33584800.65,74201026.85,491339.22,1194.79,,,82725408.3,,,,,12666004.8,,,
5/25/2022,634878613.1,123372227.2,56305377.32,5480197.76,,24326667.11,45949409.59,633405.85,11935.11,,,73039150.18,,,,,15250491.15,,,
5/26/2022,1053030142,201332728,46951266.04,7313354.42,,43686869.2,74003486.39,4099949.52,38385.76,,,61623593.1,,,,,9317587.47,,,
5/27/2022,988131809.3,153762418.9,54068148.6,20835478.67,,51395834.47,37826955.19,1889476.43,22530.15,,,81793837.27,,,,,6978987.13,,,
5/28/2022,374606714.7,59583323.44,54801174.91,4582528.81,,21347343.74,9120100.71,589010.62,5991.37,,,68446759.2,,,,,3588652.53,,,
5/29/2022,342987167.1,122753116.6,49443822.32,3076879.26,,16082218.39,12865966.24,869602.08,2779.74,,,94116570.25,,,,,2559055.19,,,
5/30/2022,877887457.6,269613374.8,53463719.05,32342318.81,,31359088.36,27742271.31,2384901.4,17329.95,,,88288136.11,,,,,4000203.13,,,
5/31/2022,761464116.3,104906138.4,57874635.8,23678903.52,,29898629.27,34634104.38,1406495.01,7793.54,,,81556604.81,,,,,7177995.66,,,
6/1/2022,908971566.3,123088673.8,54314908.61,9424579.47,,33879162.31,52421896.38,3519434.18,17459.8,,49545.59,62840908.81,,,,,11251061.38,,,
6/2/2022,535900161.1,48121465.46,53640915.87,34219538.8,,24437388.35,28469500.17,2403777.06,9383.23,,11597.83,72719505.11,,,,,5203211.61,,,
6/3/2022,573650795.5,51892072.04,50692140.85,21772913.03,,17953311.6,37847914.23,3473285.36,2551.9,,251948.01,93340612.44,,,,,3372884.05,,,
6/4/2022,272000428.2,23596844.48,52763716.22,42420229.94,,11406667.31,13051032.62,1031001.72,841.58,,457458.63,81280657.11,,,,,1698707.39,,,
6/5/2022,287117809.8,33459323.34,49896299.28,42705533.87,,10890795.37,16371873.59,981658.44,3638.81,,165632.69,73672000.5,,,,,3055088.23,,,
6/6/2022,923452330.9,64496443.88,56923833.12,15465013.82,,22350541.13,64136867.86,5032724.23,3672.52,,40039.51,61299400.7,,,,,6870016.83,,,
6/7/2022,1865375298,161554310.1,54299190.14,89342524.31,,31978451.34,77958804.59,2765454.45,45029.66,,306820.85,65455801.9,,,,,12696187.16,,,
6/8/2022,644734505.3,74657339.19,54975039.43,35042199.38,,22864185.9,51806877.71,1589949.94,30927.5,,41578.41,58381934.51,,,,,6315913.09,,,
6/9/2022,462608420.5,47084026.53,51373281.35,22543447.9,,12142116.34,23864391.23,1460176.63,470.4,,24121.66,61924225.07,,,,,4952693.74,,,
6/10/2022,800416446.1,143391006.6,58186612.4,51127151.74,,25080010.79,49961994.92,17282027.38,3333.82,,10194.32,78369793.32,,,,,6147082.97,,,
6/11/2022,740938588.7,146072309,47743287.28,20573712.03,,29812554.4,12801892.21,6781059.92,653.1,,6192.52,86835256.54,,,,,5618025.13,,,
6/12/2022,822514818.2,250716514.7,46609760.35,80110098.14,,45702810.09,33964394.73,37182175.14,27214.31,,25332.5,100024599.7,,,,,12222716.26,,,
6/13/2022,2593177309,517652618,51708432.76,158434544.2,,99666680.9,74476773.45,67187558.9,79393.77,,2000.73,66114478.24,,,,,20052393.56,,,
6/14/2022,1746908969,223321983.5,43730098.14,157422999.1,,79284676.6,61049043.11,57226121.88,62174.18,,2320.37,53874538.78,,,,,19490399.31,,,
6/15/2022,1823761465,302814758.6,40269314.32,134380833.6,,92379359.18,80725470.61,34449080.7,154000.26,,10,65156759.21,,,,,23907851.29,,,
6/16/2022,795561632.2,153245572.9,42303886.2,138359553.2,,33168922.76,26826397.22,18088988.04,54075.09,,111667.98,75882830.13,,,,,8273510.59,,,
6/17/2022,619237520.9,89200394.05,34081010.2,123798742.8,,22798645.91,39095715.85,6023316.56,12226.15,,104350.08,42355876.68,,,,,4435473.63,,,
6/18/2022,1108648551,233047507.1,37395572.53,137751635.9,,42917454.79,29173128.93,15069287.14,45720.97,,3399,40211848.33,,,,,12938537.88,,,
6/19/2022,896104958.8,137413012.4,34428920.35,328563030.7,,42176564.59,20783512.07,5095648.52,79585.65,,6928.23,65586404.9,,,,,7660027.7,,,
6/20/2022,714213993.4,146441694.8,38952444.54,240463814.5,,37173363.49,11449117.85,5430207.88,39942.77,,13695.05,57952452.22,,,,,6810778.13,,,
6/21/2022,682564246.8,88033444.61,37945996.4,110927435.8,,27242241.16,20450720.1,7323227.88,19802.69,,33460.9,49590537.61,,,,,3731737.5,,,
6/22/2022,661158485,113592008.9,35851219,115339980.8,,30120695.32,16386745.93,4431804.96,47235.35,,401808.89,28782230.57,,,,,7916286.72,,,
6/23/2022,563807259.9,105326942.7,41047973.07,232296469.1,,20166092.29,20428995.24,2162326.01,31700.36,,4840.12,49899128.76,,,,,2745097.38,,,
6/24/2022,528683368.1,111920038.4,41495018.43,188246127.4,,24445079.18,13348137.13,4322085.78,43152.22,,351808.46,36851741.49,,,,,7091990.77,,,
6/25/2022,398788093.1,63639037.6,36193841.32,96740822.41,,16522102.95,10855458.97,4181718.44,2976.73,,519.23,52284955.45,,,,,6526822.4,,,
6/26/2022,363950881.8,68939795.49,41736390.85,88649041.49,,13353459.6,13035557.45,1341131.55,13444.6,,5252.11,51648353.17,,,,,4205458.7,,,
6/27/2022,401229486.3,80430072.77,34370632.61,40815826.22,,12619533.9,14371629.58,1053510.94,3798.68,,101086.1,42723210.11,,,,,5575451.71,,,
6/28/2022,492318066.9,155616113.6,38140439.81,105352985.9,,16711038.85,22542828.65,2565733.32,22038.87,,5200.44,55142625.78,,,,,3825909.68,,,
6/29/2022,448723022.9,118455996.2,35730962.72,135599996.7,,9015728.56,13706064.08,4698360.05,27548.49,,100.02,42925326.1,,,,,2617366.4,,,
6/30/2022,652275068.1,223151301.5,35186521.85,152557351.6,,9306422.97,21120662.92,8482833.56,30526.5,,200.05,49823339.32,,,,,6010808.31,,,
7/1/2022,750644244.4,161364982.1,21597151.35,196978944.5,,8289903.47,14900831.77,13765277.49,18208.41,,34900.45,61765569.63,,,,,11393108.12,,,
7/2/2022,367021597.9,52391777.31,299943.46,70027495.63,,3972053.71,6905330.01,1017483.44,4524.38,,252033.99,51942925.61,,,,,1856746.42,,,
7/3/2022,331365683.4,60103978.63,219618.53,15273827.9,,4700570,6981791.54,2158329.47,12851.61,,6016.89,46151065.71,,,,,3828124.14,,,
7/4/2022,489283661.5,142080417.1,25046055.72,142781353.4,,5992423.26,13701507.19,10577849.68,9156.24,,250873.03,48926505.65,,,,,2835048.96,,,
7/5/2022,1690593840,136300683.5,33545591.18,99742684.68,,6639353.16,36004119.09,16256945.41,53236.38,,49598.67,56583133.51,,,,,6420402.6,,,
7/6/2022,517501760.5,115352437,34404336.32,131998513.6,,6218104.06,31865216.86,13607314.11,10796.05,,1400738.78,36823855.7,,,,,5456889.34,,,
7/7/2022,597647041.4,114333456.8,39831327.98,48642237.76,,8523368.43,14019961.51,14265894.84,1176.31,,1106700.83,55311696.02,,,,,4999251.91,,,
7/8/2022,749688961,122886569.9,41960547.12,32864794.13,,16940017.18,13879937.14,3727854.23,18000.12,,847205.02,52850832.13,,,,,8993718.72,,,
7/9/2022,392052448.9,60462024.43,36989809.52,3629192.6,,6850185.85,8468948.95,1235341.82,514.12,,260589.32,34459129.16,,,,,2541453.42,,,
7/10/2022,593322243.3,128660117.9,39265163.94,4124019.23,,4778203.99,6420098.64,3071345.94,1012.39,,42291.51,50906856.07,,,,,3625316.97,,,
7/11/2022,675774141.2,154409247.4,38222362.85,19206157.63,,5935682.63,15635667.08,14686740.91,26308.69,,203182.82,44602326.64,,,,,7315582.04,,,
7/12/2022,697248553.5,117445356.3,33736346.22,26143851.99,,6344991.09,13983051.11,14821814.28,61526.95,,319916.45,46802466.09,,,,,3874140.36,,,
7/13/2022,1039996648,160669780.6,35854829.87,91395433.81,,13979406.56,54431997.99,26054363.72,54827.31,,5573.61,43236701.61,,,,,7575618.71,,,
7/14/2022,963001946.6,152360951.8,35901936.99,68013373.94,,17679473.24,31983325.12,5387436.41,45387.67,,1288697.13,45962230,,,,,7911558.78,,,
7/15/2022,760988928.9,113008729.7,40185015.91,127111476.8,,18604985.57,18284164.9,8773438.2,7337.93,,650457.82,48492222.82,,,,,8359215.01,,,
7/16/2022,842145757.2,128154590.7,37652731.52,90574298.52,,11900643.9,19665127,14397430.07,21745.82,,3992.75,53639178.7,,,,,7302547.05,,,
7/17/2022,855344766.8,103086112.3,38003824.62,112605315,,6738897.98,28303514.51,4579021.48,19664.76,,1888.87,55560399.1,,,,,5300528.54,,,
7/18/2022,1797517632,325121322.4,39227513.68,190829031.9,,15999907.97,40265683.69,17077044.24,48343.89,,13040.56,52775664.74,,,,,11193622.3,,,
7/19/2022,2054614161,270622333.2,43470374.1,232864656.1,,19693937.74,58115817.6,9705268.4,54932.99,,2524.15,55511884.6,,,,,17577242.44,,,
7/20/2022,1646633307,302427845.5,42917665.4,139794002.3,,15060334.2,48338190.24,13774841.01,7039.91,,1530.4,43523653.23,,,,,12670618.52,,,
7/21/2022,1493966040,199182750.9,40888168.68,113707552.9,,13221156.71,23841889.13,8580043.9,31908.29,,1151328.52,52536442.92,,,,,7946943.5,,,
7/22/2022,1287902855,174195342.9,42757466.5,94787230.19,,10964139.08,20272646.43,3842976.43,2157.26,,3554.83,51582313.75,,,,,5045169.03,,,
7/23/2022,900045193.2,103732805.9,37303777.02,95412917.82,,10039439.9,17950529.17,3138532.26,9305.6,,802454.87,40199696.99,,,,,5660183.54,,,
7/24/2022,888920105.3,101719620.5,410879.51,47704937.13,,10787022.8,15208738.57,1997791.12,6207.06,,4396.7,42179683.35,,,,,5523359.67,,,
7/25/2022,1221084192,147118920,511611.45,62606199.06,,15960141.85,29391397.65,18098154.96,8158.54,,311.43,47975279.15,,,,,8919217.99,,,
7/26/2022,1121823525,150335610.9,27342026.33,54443148.33,,16591437.19,24625310.85,9980758.85,7140.33,,56560.73,57407612.91,,,,,12810264.39,,,
7/27/2022,1562637310,165468577.3,739381481.5,73990462.87,,21153763.99,35495028.62,20881255.27,19419.89,,749712.82,35466960.87,,,,,11157061.55,,,
7/28/2022,1840287370,323348899.7,1154463907,112309067.2,,26633651.92,104099363.9,46222962.02,51747.12,,101941.54,18781910.07,,,,,5070408.56,,,
7/29/2022,1413164823,831335734.4,1147527.58,86995219.71,,25219047.74,63742330.53,9840991.32,19241.95,,75860.74,55887193.37,,,,,13144981.29,,,
7/30/2022,1008499190,184914442.7,697844.32,38765912.27,,18646050.25,18402696.92,12766595.67,2675.1,,85054.82,60141767.93,,,,,6137821.15,,,
7/31/2022,919012544.4,79591530.94,246837.06,41125589.61,,24836877.29,12112744.34,16366793.27,2402.3,,325017.2,77506091.46,,,,,10948142.35,,,
8/1/2022,1459019966,157466258.2,42027962.01,22679524.86,,23713982.49,19898456.25,4514672.05,1345.64,,4178829.06,48596680.38,,,,,6823620.52,,,
8/2/2022,2307796027,145822647,93812914.49,58647284.88,,30581876.58,72859751.66,26701507.08,25661.65,,565606.99,81782805.9,,,,,13628338.31,,,
8/3/2022,1041731947,133584866.1,12399179.51,30920922.11,,23530358.8,31048379.32,15498446.14,91065.16,,2791.24,71543610.24,,,,,16088541.04,,,
8/4/2022,1155937899,111903307,46077675.05,24311514.84,,33517688.65,32301362.39,9303825.42,62091.57,,40681.23,77319002.37,,,,,13805483.68,,,
8/5/2022,1425363251,145007423.3,36561603.87,43952588.04,,27160574.96,37758726.41,13402285.3,58414.39,,620488.51,58045982.72,,,,,8148508.91,,,
8/6/2022,551594004.5,80098013.52,37235645.89,11667856.12,,14102255.44,7667112.28,2735565.55,34822.39,,3493964.06,48646323.53,,,,,1968526.32,,,
8/7/2022,565650999.2,94388468.44,44573875.32,24596328.18,,11786455.16,12481449.9,14386712.66,53954.24,,376724.29,57414759.85,,,,,4181432.36,,,
8/8/2022,1105674104,158822117,47467091.98,66691912.69,,21415123.2,22621672.31,47441100.32,209716.28,,73554.37,69655117.31,,,,,6182731.53,,,
8/9/2022,979710574,150039362.2,43870934.31,22561400.69,,22394851.1,21777470.21,7834153.88,7845750.1,,4975148.6,54103288.22,,,,,5037589.59,,,
8/10/2022,1634112583,251390907.1,45358622.51,156716481.3,,34110665.74,49460114.53,68253042.2,7563234.9,,2785602.34,47711080.24,,,,,8713441.02,,,
8/11/2022,1455899106,300613623.4,42287806.25,98324894.21,,31588894.68,45680056.96,36262171.17,18405947.8,,944392.5,73377001.48,,,,,6031675.66,,,
8/12/2022,1002296811,167439200.6,41260113.81,32265774.47,,30553274.59,26278665.05,5284811.64,13602459.51,,428557.51,55334402.56,,,,,7724352.87,,,
8/13/2022,959760547.6,216470998.1,50187558.15,19940408.37,,49815108.35,27182537.77,9858361.4,5543570.41,,893622.96,40654399.3,,,,,7429019.39,,,
8/14/2022,833815044,203965774.5,43170531.22,24003082.4,,17850485.15,45830314.24,5053679.49,4844398.84,,23427.03,52173131.56,,,,,4619407.05,,,
8/15/2022,1222679704,343852298.3,44129618.61,54396735.25,,28980560.37,34485931.78,4944212.9,13740649.55,,296355.65,49316879,,,,,10550135.37,,,
8/16/2022,932598431.6,190618198.2,42570810.48,39532431.67,,25994618.66,32821023.01,5099214.36,6838373.86,,375039.84,61785187.98,,,,,9526973.11,,8106749.15,
8/17/2022,1397488992,273120343.4,40662525.15,80172862.05,,35048597.88,34609565.73,24337799.49,32518945.56,,1019903.77,43375990.43,,,,,11595777.66,,17783067.06,
8/18/2022,717955175.9,119774245.4,40718427.76,27175543.59,,28499625.99,14283487.85,7667279.02,16089533.34,,11,40336931.95,,,,,10247506.58,,15474064.84,
8/19/2022,1559615576,388103450.8,42164709.96,97387411.54,,53220324.47,88100535.45,19939126.21,43146717.52,,0,42394802.27,,,,,23638386.72,,4404029.53,
8/20/2022,829662450.8,230747685.5,41808959.2,48203691.99,,33416172.93,25154486.86,7619154.75,28484273.53,,353203.43,37782039.92,,,,,8361661.76,,8987799.76,
8/21/2022,701972050.6,284158231.4,37747900.66,47602814.48,,26386803.89,25356475.41,4451344.14,55659374.49,,64513.31,38527014.79,,,,,5966980.45,,8864662.13,
8/22/2022,1035240847,398382741.6,38183511.42,61520194.39,,34001121.01,33997866.7,7789501.76,45665743.15,,13752954.67,29220200.79,,,,,8676881.6,,9711072.76,
8/23/2022,906135592.1,310819180.6,39267439.13,72969048.29,,22733225.57,31124318.46,5694147.16,15755296.84,,100158.96,39449149.28,,,,,8866373.78,,22564477.88,
8/24/2022,835522506.8,314330450.5,34040092.37,68061560.92,,15951184.95,37361737.88,19217083.95,63272501.24,,582556.99,37139453.08,,,,,9511352.48,,14658745.42,
8/25/2022,635225212.3,286030635,39687134.84,23291036.73,,12548105.74,21582543.43,5538693.12,27438432.85,,371501.52,25438264.7,,,,,6808860.92,,2809741.95,
8/26/2022,1360632233,534393131.2,42100817.76,114265176.2,,33127852.44,45349162.53,10578607.65,81391907.77,,1350303.7,55678466.61,,,,,12939761.95,,19046888.66,
8/27/2022,741002127.1,323586296.2,38320070.11,55860986.26,,17709780.56,18441335.13,6815829.51,26395487.49,,164051.04,69779147.97,,,,,4598488.25,,4926850.8,
8/28/2022,564831702.8,154163444.9,36754759.9,70582775.1,,14069519.61,20453871.76,3449028.8,10916302.11,,29220,56106581.48,,,,,5996455.22,,0,
8/29/2022,1027418640,227328336.5,36749732.92,92842391.57,,21230711.46,33447825.42,20835607.96,12784261.15,,1111836.33,58818790.85,,,,,30913828.04,,8118391.66,
8/30/2022,1890054372,295554338.5,32540539.1,131273541.5,,25793531.54,27922782.04,19128498.91,12601472.4,,700024.18,60804148.21,,,,,51978781.09,,7980324.4,
8/31/2022,1330870154,210752355.7,33193695.8,124845857,,27619640.64,17169463.35,14381751.54,15941858.34,,2915173.14,56282750.05,,,,,23196029.49,,0,
9/1/2022,924694984.7,185879205.8,38926886.95,68477107.64,,22406558.59,21899128.74,2518969.56,36492761.74,,381348.75,47986759.97,,,,,7231103.4,,7856953.06,
9/2/2022,958482477,264254960.1,36536013.97,98269767,,19820717.34,35906576.08,13734381.96,56876118.7,,2223282.68,58423369.33,,,,,9390457.42,,5586001.16,
9/3/2022,335644855.2,75389728.55,33571746.31,59114149.34,,9159334.34,10621603.25,580642.17,18107738.59,,457933.61,57462366.62,,,,,3791807.3,,0,
9/4/2022,362926094.9,91246645.73,39146738.36,34447065.09,,9070050.26,12123026.82,2468370.1,15019763.2,,841.99,51228832.93,,,,,4796810.1,,7716042.34,
9/5/2022,481397778.4,243397677.5,33816285.56,33585345.13,,12366217.61,18676514.04,1785201.57,4812195.67,,1693808.28,35627407.67,,,,,11765799.25,,16042340.48,
9/6/2022,1261537184,724479519.6,34252545.2,101487166.6,,31776268.48,69213997.08,19323678.31,38518171.68,,505916.7,58796558.71,,,,,22757396.53,,13247024.33,
9/7/2022,910735088.8,446947644.4,36110124.96,89846680.91,,22791629.59,76664988.18,7229521.88,12455732.85,,95582.77,59617924.18,,,,,8696377.16,,15068711.03,
9/8/2022,816419796.9,318412674.7,36386835.5,82384777.66,,26459810.98,52906954.02,17733588.85,6057052.17,,460685.42,65320429.53,,,,,7419162.58,,100006.27,
9/9/2022,966700333.9,291115965.6,74684538.21,62518414.53,,27073572.53,60962208.82,16207057.05,5520383.69,,35291.17,57924935.84,,,,,17849228.58,,3338358.82,
9/10/2022,522189743.1,247192870.1,1223628295,17703409.73,,17769763.53,20805678.54,2306295.52,2934300.26,,0,55847986.87,,,,,10452129.03,,6734911.38,
9/11/2022,581316647.2,132900002.4,101987759.5,38230904.16,,15951214.16,16338713.47,3174839.56,5165774.4,,1442522.09,59530928.79,,,,,54520437.66,,4972202.77,
9/12/2022,1005281401,397090421.5,236629626.4,28960537.84,,28590441.33,40828362.95,17911625.32,7372062.21,,617841.25,49839749.01,,,,,13186120.47,,4674728.29,
9/13/2022,1842409320,800128793.6,1432994858,37186301.31,,40204963.39,91284135.41,29802799.88,20332691.37,,910786.95,63135156.58,,,,,26796049.78,,9715446.14,
9/14/2022,877033002.9,455691509.6,246374373.5,28800981.17,,24426095.49,50843823.45,21731557.28,5063871.33,,2170402.53,66910064.38,,,,,24509829.22,,11528266.19,
9/15/2022,1295870682,763684158.7,3164723157,93592793.4,,38006018.63,53157918.28,39683123.11,31256564.15,,5189079.32,113171463.1,,,,,41495602.44,,11706093.79,
9/16/2022,734791604.8,237087207.9,53649832.15,54193447.28,,21765340.26,20191689.85,37621919.81,14898124.16,,266725.01,66286901.91,,,,,32366349.28,,5154119.35,
9/17/2022,386354368.5,200148762,20036318704,24196411.08,,10019387.46,11827938.03,22278532.9,4853007.1,,103495.53,70762843.24,,,,,8740000.39,,18503784.94,
9/18/2022,594329880.3,457830822.1,39577865.1,27674477.39,,19703423.08,21597656.27,10644459.69,9340355.89,,397631.68,87690608.61,,,,,18369149.01,,702011.38,
9/19/2022,1035970355,375688222,42882988.36,43399870.73,,26759431.24,30869265.26,30229528.36,5629440.72,,704090.96,60150031.43,,,,,8980046.61,,10109872.85,
9/20/2022,698503171.7,267551724.4,21590110.28,21394566.58,,22230933.78,104907549.5,15016459.26,2186917.37,,4961646.68,61782251.13,,,,,7040063.85,,4682168.23,
9/21/2022,1389889505,391227922.1,63388046.38,52622202.53,,33796002.8,80716641.04,22382291.17,4510443.14,,500500,69854127.82,,,,,39560685.87,,22817689.98,
9/22/2022,965797850,400948410,98652054.16,22921596.62,,18998532.8,75312547.23,11281387.92,4937389.7,,487864.92,78145193.83,,,,,4742024.37,,33172282.15,
9/23/2022,977858841.8,315144747.5,58211142.48,21958658.39,,24717957.14,97017628.78,13504696.69,4607879.22,,503610.02,56722353.83,,,,,3453187.2,,19047507.19,
9/24/2022,340879014.2,113773574.4,64038800.81,8320266.69,,11845933.57,14659190.89,5074605.01,1513998.3,,75121.65,66768121.04,,,,,4165654.13,,0,
9/25/2022,368907757.6,172908920.5,41117041.19,4796944.93,,12193802.36,14915998.52,2085172.19,2071301.76,,38962.7,69760230.59,,,,,3465144.7,,15298825.93,
9/26/2022,782760512.7,180370389.7,50606571.16,9422943.28,,19686492.48,98335858.68,4693513.9,2742405.21,,11320403.75,56379578.81,,,,,6660015.25,,0,
9/27/2022,1065016084,347389100.9,46007853.68,13936936.57,,23634220.03,122991894.7,8401409.71,3549342.44,,1900340.69,69058358.17,,,,,5389545.98,,0,
9/28/2022,947824449.3,335982077,51643601.18,18642410.38,,24284172.15,226150466.9,9678631.99,3797323.54,,400886.3,67462731.54,,,,,6459318.18,,26882397.55,
9/29/2022,770582141.2,215708729.7,41549663.78,16079396.56,,22854564.44,93833415.1,5798807.02,3308077.27,,999.83,89048514.82,,,,,3385357.15,,9383721.37,
9/30/2022,822733572,335532350.2,43056779.18,29199317.65,,25092366.18,58184947.17,3629654.07,4372334.15,,1146494.85,75346397.43,,,,,5550185.43,,0,
10/1/2022,217728439.9,62394142.83,38137018.62,4997511.56,,6392592.77,10408730.08,3123630.8,678153.46,,3457627.96,65618219.5,,,,,1069731.73,,7138455.9,
